"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/691957","2017-02-23","Department of Health","2017-02-20","To ask the Secretary of State for Health, with reference to recommendation 24 of the Independent Cancer Taskforce's report, Achieving World-Class Outcomes, published in May 2016, what progress has been made on implementing the new four-week diagnostic standard for cancer in (a) Peterborough and (b) England since the publication of that report; and if he will make a statement.","Biography information for Mr Stewart Jackson","Mr Stewart Jackson","House of Commons Tabled Parliamentary Question 2016/17 64596","64596"
"http://data.parliament.uk/resources/691958","2017-02-22","Department of Health","2017-02-20","To ask the Secretary of State for Health, what guidance NHS England provides to GPs on whether GPs can continue to prescribe medication to pensioners in the event that such medication is also available for purchase over the counter.","Biography information for Clive Efford","Clive Efford","House of Commons Tabled Parliamentary Question 2016/17 64576","64576"
"http://data.parliament.uk/resources/691959","2017-02-23","Department of Health","2017-02-20","To ask the Secretary of State for Health, if he will bring forward legislative proposals to amend the Vaccine Damage Payment Act 1979 to make people who have had adverse reactions to the Pandemrix vaccination eligible for the Vaccine Damage Payments Scheme.","Biography information for Tracy Brabin","Tracy Brabin","House of Commons Tabled Parliamentary Question 2016/17 64594","64594"
"http://data.parliament.uk/resources/691960","2017-02-23","Department of Health","2017-02-20","To ask the Secretary of State for Health, what meetings representatives from NICE (a) have had and (b) plan to have with Pfizer during the consultation period for palbociclib (Ibrance) since the publication of the draft guidance on that drug on 3 February 2017.","Biography information for Sir Simon Burns","Sir Simon Burns","House of Commons Tabled Parliamentary Question 2016/17 64599","64599"
"http://data.parliament.uk/resources/691961","2017-02-23","Department of Health","2017-02-20","To ask the Secretary of State for Health, pursuant to the Answer of 9 February 2017 to Question 63167, what the (a) maintenance and (b) other associated costs of the 217 vacant properties held by NHS Property Services are.","Biography information for Dr Dan Poulter","Dr   Poulter","House of Commons Tabled Parliamentary Question 2016/17 64600","64600"
"http://data.parliament.uk/resources/691962","2017-02-23","Home Office","2017-02-20","To ask the Secretary of State for the Home Department, whether UK citizens will require new passports after the UK leaves the EU; and if she will make a statement.","Biography information for John Spellar","John Spellar","House of Commons Tabled Parliamentary Question 2016/17 64593","64593"
"http://data.parliament.uk/resources/691963","2017-02-22","Home Office","2017-02-20","To ask the Secretary of State for the Home Department, pursuant to the Answer of 7 February 2017 to Question 62704, whether her Department knew of the G4S decision to use body-worn cameras prior to their pilot and launch.","Biography information for Paul Blomfield","Paul Blomfield","House of Commons Tabled Parliamentary Question 2016/17 64605","64605"
"http://data.parliament.uk/resources/691964","2017-02-22","Home Office","2017-02-20","To ask the Secretary of State for the Home Department, how many people detained in an immigration removal centre were subsequently removed or deported from the UK in each year from 2013 to 2017.","Biography information for Tulip Siddiq","Tulip Siddiq","House of Commons Tabled Parliamentary Question 2016/17 64608","64608"
"http://data.parliament.uk/resources/691965","2017-02-22","Ministry of Justice","2017-02-20","To ask the Secretary of State for Justice, how many people convicted of human trafficking offences in the last three years have been returned to a country of origin (a) within the EU and (b) outside the EU to serve a prison sentence.","Biography information for Lord Garnier","Sir Edward Garnier","House of Commons Tabled Parliamentary Question 2016/17 64638","64638"
"http://data.parliament.uk/resources/691966","2017-02-22","Home Office","2017-02-20","To ask the Secretary of State for the Home Department, how many children have been detained by UKVI after submitting an asylum application in each year since 2013.","Biography information for Tulip Siddiq","Tulip Siddiq","House of Commons Tabled Parliamentary Question 2016/17 64636","64636"
"http://data.parliament.uk/resources/691967","2017-02-23","Home Office","2017-02-20","To ask the Secretary of State for the Home Department, what steps her Department takes to publicise any changes to migrants' rights to work in the UK to people specifically affected by those changes.","Biography information for Dr Tania Mathias","Dr Tania Mathias","House of Commons Tabled Parliamentary Question 2016/17 64683","64683"
