"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1058788","2019-02-13","Department for Education","2019-02-11","To ask the Secretary of State for Education, if he will publish the number of agency supply teachers used by schools in England for each of the last five years.","Biography information for Sarah Jones","Sarah Jones","House of Commons Tabled Parliamentary Question 2017/19 219549","219549"
"http://data.parliament.uk/resources/1058789","2019-02-13","Department for Education","2019-02-11","To ask the Secretary of State for Education, what estimate he has made of the amount spent by schools in England on agency supply teachers for each of the last five years.","Biography information for Sarah Jones","Sarah Jones","House of Commons Tabled Parliamentary Question 2017/19 219550","219550"
"http://data.parliament.uk/resources/1058790","2019-02-13","Department for Education","2019-02-11","To ask the Secretary of State for Education, what estimate he has made of the proportion of staff teaching in schools in England who are (a) permanent and (b) supply teachers for each of the last five years.","Biography information for Sarah Jones","Sarah Jones","House of Commons Tabled Parliamentary Question 2017/19 219551","219551"
"http://data.parliament.uk/resources/1058791","2019-02-14","Department for Transport","2019-02-11","To ask the Secretary of State for Transport, what the cost to the public purse has been of (a) due diligence checks and (b) other work carried out by or on behalf of his Department in relation to the Seaborne Freight contract.","Biography information for Richard Burden","Richard Burden","House of Commons Tabled Parliamentary Question 2017/19 219276","219276"
"http://data.parliament.uk/resources/1058792","2019-02-14","Treasury","2019-02-11","To ask the Chancellor of the Exchequer, if he will place in the Library the letter from the Chief Secretary to the Treasury to the Chair of the Police Remuneration Review Body on the public sector pay round 2019-20.","Biography information for Louise Haigh","Louise Haigh","House of Commons Tabled Parliamentary Question 2017/19 219506","219506"
"http://data.parliament.uk/resources/1058793","2019-02-14","Department for International Trade","2019-02-11","To ask the Secretary of State for International Trade, which Departments are responsible for each of the EU free trade agreements that the UK is seeking to roll-over.","Biography information for Mr Chris Leslie","Mr Chris Leslie","House of Commons Tabled Parliamentary Question 2017/19 219302","219302"
"http://data.parliament.uk/resources/1058794","2019-02-13","Department for Business, Energy and Industrial Strategy","2019-02-11","To ask the Secretary of State for Business, Energy and Industrial Strategy, whether the Government’s commitment to increase public investment in research and development by £7 billion by 2021-22 is dependent on the outcome of the forthcoming Spending Review.","Biography information for Chi Onwurah","Chi Onwurah","House of Commons Tabled Parliamentary Question 2017/19 219416","219416"
"http://data.parliament.uk/resources/1058795","2019-02-14","Home Office","2019-02-11","To ask the Secretary of State for the Home Department, whether his Department sets targets for the number of final immigration court appeals brought against rulings allowing (a) asylum seekers and (b) other migrants to stay in the UK.","Biography information for Alex Sobel","Alex Sobel","House of Commons Tabled Parliamentary Question 2017/19 219570","219570"
"http://data.parliament.uk/resources/1058796","2019-02-14","Home Office","2019-02-11","To ask the Secretary of State for the Home Department, what estimate he has made of the costs to the public purse of each appeal by his Department to the Upper Tribunal against rulings allowing asylum seekers and other migrants to remain in the UK in each of the last three years.","Biography information for Alex Sobel","Alex Sobel","House of Commons Tabled Parliamentary Question 2017/19 219571","219571"
"http://data.parliament.uk/resources/1058798","2019-02-14","Department for Business, Energy and Industrial Strategy","2019-02-11","To ask the Secretary of State for Business, Energy and Industrial Strategy, whether he has plans to introduce an equivalent to the Faraday challenge for the promotion and further development of hydrogen fuel cell technology for electric vehicles.","Biography information for Alex Sobel","Alex Sobel","House of Commons Tabled Parliamentary Question 2017/19 219572","219572"
"http://data.parliament.uk/resources/1058799","2019-02-14","Department for Environment, Food and Rural Affairs","2019-02-11","To ask the Secretary of State for Environment, Food and Rural Affairs, what assessment he has made of the recyclability of (a) batteries in electric vehicles and (b) fuel cells in hydrogen fuel cell electric vehicles.","Biography information for Alex Sobel","Alex Sobel","House of Commons Tabled Parliamentary Question 2017/19 219573","219573"
