"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/8355","2013-06-03","Home Office","2013-05-21","To ask the Secretary of State for the Home Department, when she intends to reply to the letter to the Minister for Immigration dated 16 April from the right hon. Member for Manchester, Gorton with regard to Mr Shahzad Nadeem.","Biography information for Sir Gerald Kaufman","Sir Gerald Kaufman","House of Commons Tabled Parliamentary Question 2013/14 157260","157260"
"http://data.parliament.uk/resources/8423","2013-06-03","Department for Communities and Local Government","2013-05-21","To ask the Secretary of State for Communities and Local Government, what assessment he has made of the practice of local authorities charging for the discharging of conditions set in planning consents.","Biography information for Lord Mann","John Mann","House of Commons Tabled Parliamentary Question 2013/14 157456","157456"
"http://data.parliament.uk/resources/8578","2013-06-03","Department for Communities and Local Government","2013-05-21","To ask the Secretary of State for Communities and Local Government, what assessment he has made of the average change in income of working families as a result of changes to council tax benefit.","Biography information for Pat Glass","Pat Glass","House of Commons Tabled Parliamentary Question 2013/14 157171","157171"
"http://data.parliament.uk/resources/8829","2013-06-03","Home Office","2013-05-21","To ask the Secretary of State for the Home Department, how many requests for communications data under the Regulation of Investigatory Powers Act 2000 have resulted in (a) prosecutions and (b) convictions since implementation of that Act.","Biography information for Mr David Davis","Mr David Davis","House of Commons Tabled Parliamentary Question 2013/14 157153","157153"
"http://data.parliament.uk/resources/8830","2013-06-03","Home Office","2013-05-21","To ask the Secretary of State for the Home Department, how many requests for communications data under the Regulation of Investigatory Powers Act 2000 there have been for (a) subscriber data, (b) service use data, (c) traffic data and (d) any combination of those data types in each year since 2000.","Biography information for Mr David Davis","Mr David Davis","House of Commons Tabled Parliamentary Question 2013/14 157154","157154"
"http://data.parliament.uk/resources/8831","2013-06-03","Home Office","2013-05-21","To ask the Secretary of State for the Home Department, how many authorisations to use communications data under the Regulation of Investigatory Powers Act 2000 have been granted in each year since implementation of that Act.","Biography information for Mr David Davis","Mr David Davis","House of Commons Tabled Parliamentary Question 2013/14 157155","157155"
"http://data.parliament.uk/resources/8832","2013-06-03","Home Office","2013-05-21","To ask the Secretary of State for the Home Department, how many requests there have been for communications data under the Regulation of Investigatory Powers Act 2000 in each year since 2000.","Biography information for Mr David Davis","Mr David Davis","House of Commons Tabled Parliamentary Question 2013/14 157156","157156"
"http://data.parliament.uk/resources/8833","2013-06-03","Home Office","2013-05-21","To ask the Secretary of State for the Home Department, to which offences requests for communications data under the Regulation of Investigatory Powers Act 2000 related in each year since 2000.","Biography information for Mr David Davis","Mr David Davis","House of Commons Tabled Parliamentary Question 2013/14 157575","157575"
"http://data.parliament.uk/resources/8850","2013-06-03","Department for Communities and Local Government","2013-05-21","To ask the Secretary of State for Communities and Local Government, how many housing purchases using the Help to Buy Scheme announced in the 2013 Budget have been completed to date.","Biography information for Hilary Benn","Hilary Benn","House of Commons Tabled Parliamentary Question 2013/14 157284","157284"
"http://data.parliament.uk/resources/8854","2013-06-03","Department for Communities and Local Government","2013-05-21","To ask the Secretary of State for Communities and Local Government, which agencies supply staff working in his Department.","Biography information for Hilary Benn","Hilary Benn","House of Commons Tabled Parliamentary Question 2013/14 157292","157292"
"http://data.parliament.uk/resources/8855","2013-06-03","Department for Communities and Local Government","2013-05-21","To ask the Secretary of State for Communities and Local Government, whether all directly employed staff in his Department are paid at least the living wage.","Biography information for Hilary Benn","Hilary Benn","House of Commons Tabled Parliamentary Question 2013/14 157293","157293"
"http://data.parliament.uk/resources/8856","2013-06-03","Department for Communities and Local Government","2013-05-21","To ask the Secretary of State for Communities and Local Government, if he will ask all agencies supplying staff to his Department whether such staff are paid at least the living wage.","Biography information for Hilary Benn","Hilary Benn","House of Commons Tabled Parliamentary Question 2013/14 157294","157294"
"http://data.parliament.uk/resources/8951","2013-06-03","Home Office","2013-05-21","To ask the Secretary of State for the Home Department, what arrangements have been put in place to ensure that women housed in properties provided by G4S under its COMPASS contract meet the decent homes standards.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157567","157567"
"http://data.parliament.uk/resources/8952","2013-06-03","Department for Transport","2013-05-21","To ask the Secretary of State for Transport, what level of punctuality for passenger rail services was recorded on the (a) East Coast main line and (b) Essex Thameside route in each year since 1995-96.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157611","157611"
"http://data.parliament.uk/resources/8953","2013-06-03","Department for Transport","2013-05-21","To ask the Secretary of State for Transport, what the total public subsidy was to National Express for the East Coast main line passenger rail franchise for each year that the company held that contract.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157612","157612"
"http://data.parliament.uk/resources/8954","2013-06-03","Foreign and Commonwealth Office","2013-05-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what assessment he has made of the building rate in Israeli settlements in East Jerusalem and the West Bank in each of the last five years.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157593","157593"
"http://data.parliament.uk/resources/8955","2013-06-03","Foreign and Commonwealth Office","2013-05-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, how many Palestinians in East Jerusalem have (a) been evicted by the Israeli government, (b) had their homes and buildings demolished and (c) had their residency status changed by the Israeli government since 14 May 2012.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157594","157594"
"http://data.parliament.uk/resources/8956","2013-06-03","Foreign and Commonwealth Office","2013-05-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, how much finance the Government has provided to Israeli settlements (a) directly and (b) indirectly through procurement, tax benefits or participation in bilateral programmes since 2005.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157595","157595"
"http://data.parliament.uk/resources/8957","2013-06-03","Foreign and Commonwealth Office","2013-05-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what reports he has received on the number of Palestinian homes that are at risk of demolition in the Occupied Palestinian Territories in (a) East Jerusalem, (b) Areas A and B and (c) Area C.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157596","157596"
"http://data.parliament.uk/resources/8958","2013-06-03","Foreign and Commonwealth Office","2013-05-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, how many Israeli outposts erected since March 2001 have been dismantled; and how many new outposts have been built.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157597","157597"
"http://data.parliament.uk/resources/8959","2013-06-03","Foreign and Commonwealth Office","2013-05-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what assessment he has made of the sanctions available to the Government and international partners in response to failures by (a) Israel and (b) the Palestinians to meet their obligations under the Oslo Accords and the Road Map.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157598","157598"
"http://data.parliament.uk/resources/8960","2013-06-03","Department for Transport","2013-05-21","To ask the Secretary of State for Transport, what the estimated level of (a) public subsidy, (b) premium payments and (c) revenue support will be during the contract extension to September 2014 agreed between his Department and c2c Rail Ltd for rail passenger services on the Essex Thameside line.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157599","157599"
"http://data.parliament.uk/resources/8961","2013-06-03","Department for Transport","2013-05-21","To ask the Secretary of State for Transport, whether his Department received assurances during negotiations for a contract extension on the Essex Thameside line for rail passenger services with c2c Rail Ltd that the train operating company would abide by existing collective bargaining agreements with recognised trade unions for the period of the contract extension.","Biography information for Jeremy Corbyn","Jeremy Corbyn","House of Commons Tabled Parliamentary Question 2013/14 157600","157600"
