"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/997324","2018-10-31","Department for Education","2018-10-29","To ask the Secretary of State for Education, if his Department will publish a list of instances where multi-academy trusts have entered into a non-disclosure agreement with staff in each of the last five calendar years; and if he will make a statement.","Biography information for Angela Rayner","Angela Rayner","House of Commons Tabled Parliamentary Question 2017/19 185036","185036"
"http://data.parliament.uk/resources/997325","2018-11-01","Attorney General","2018-10-29","To ask the Attorney General, what steps he is taking to improve public legal education.","Biography information for Ellie Reeves","Ellie Reeves","House of Commons Tabled Parliamentary Question 2017/19 185130","185130"
"http://data.parliament.uk/resources/997326","2018-11-01","Cabinet Office","2018-10-29","To ask the Minister for the Cabinet Office, whether competitive tender was used for his Department's consultancy contracts on the UK leaving the EU.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2017/19 184877","184877"
"http://data.parliament.uk/resources/997327","2018-10-31","Cabinet Office","2018-10-29","To ask the Minister for the Cabinet Office, what the nature of the recent work was for his Department for which PA Consulting received £220,000.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2017/19 184878","184878"
"http://data.parliament.uk/resources/997328","2018-10-31","Department for Work and Pensions","2018-10-29","To ask the Secretary of State for Work and Pensions, to what extent the Behavioural Insights Team was involved in designing the technical infrastructure for universal credit.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2017/19 184879","184879"
"http://data.parliament.uk/resources/997329","2018-10-31","Home Office","2018-10-29","To ask the Secretary of State for the Home Department, what assessment he has made of (a) the adequacy of the resourcing allocated to Border Force and (b) the effect of the UK leaving the EU on that resourcing.","Biography information for Nick Thomas-Symonds","Nick Thomas-Symonds","House of Commons Tabled Parliamentary Question 2017/19 185037","185037"
"http://data.parliament.uk/resources/997330","2018-10-31","Home Office","2018-10-29","To ask the Secretary of State for the Home Department, what steps his Department is taking to help refugee families reunite in the UK.","Biography information for Dame Caroline Spelman","Dame Caroline Spelman","House of Commons Tabled Parliamentary Question 2017/19 184880","184880"
"http://data.parliament.uk/resources/997331","2018-11-01","Department for Work and Pensions","2018-10-29","To ask the Secretary of State for Work and Pensions, how many complaints have been (a) received, (b) accepted for investigation and (c) resolved by the Independent Case Examiner in each month since January 2017 for which information is available.","Biography information for Ged Killen","Ged Killen","House of Commons Tabled Parliamentary Question 2017/19 185131","185131"
"http://data.parliament.uk/resources/997332","2018-11-01","Department of Health and Social Care","2018-10-29","To ask the Secretary of State for Health and Social Care, how many cases of (a) food poisoning and (b) lamb-related food poisoning there has been in the UK in each year since 2010.","Biography information for Kerry McCarthy","Kerry McCarthy","House of Commons Tabled Parliamentary Question 2017/19 184947","184947"
"http://data.parliament.uk/resources/997333","2018-11-01","Department for Education","2018-10-29","To ask the Secretary of State for Education, pursuant to the Answer of 26 October 2018 to Question 182779 on IGCSE, how many and what proportion of GCSE entries only in (a) state and (b) independent schools were IGCSEs in 2018; and what types of schools are included as independent schools in those figures.","Biography information for Lucy Powell","Lucy Powell","House of Commons Tabled Parliamentary Question 2017/19 185038","185038"
