"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/38827","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, what recent discussions she has had with Ministers in the Northern Ireland Executive on welfare reform.","Biography information for Nigel Dodds","Mr Nigel Dodds","House of Commons Tabled Parliamentary Question 2013/14 188371","188371"
"http://data.parliament.uk/resources/38828","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, what proportion of staff recruited to her Department since 5 May 2010 identified their ethnicity as (a) white British and (b) from a minority ethnic background.","Biography information for Mrs Sharon Hodgson","Mrs Sharon Hodgson","House of Commons Tabled Parliamentary Question 2013/14 188080","188080"
"http://data.parliament.uk/resources/38829","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, what assessment she has made of the implications for Northern Ireland of the Scottish Government's white paper on Scotland's future.","Biography information for Nigel Dodds","Mr Nigel Dodds","House of Commons Tabled Parliamentary Question 2013/14 188269","188269"
"http://data.parliament.uk/resources/38830","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, in how many trade missions involving Invest NI have Ministers in her Department been participants since May 2010.","Biography information for Nigel Dodds","Mr Nigel Dodds","House of Commons Tabled Parliamentary Question 2013/14 188286","188286"
"http://data.parliament.uk/resources/38831","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, what comparative assessment she has made of the level of fuel poverty in (a) Northern Ireland and (b) other areas of the UK.","Biography information for Nigel Dodds","Mr Nigel Dodds","House of Commons Tabled Parliamentary Question 2013/14 188287","188287"
"http://data.parliament.uk/resources/38832","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, when the next meeting of the Joint Ministerial Taskforce on Banking and Access to Finance in Northern Ireland will be published; and if she will make a statement on those consulted about drafting of the agenda.","Biography information for Lady Hermon","Lady Hermon","House of Commons Tabled Parliamentary Question 2013/14 188259","188259"
"http://data.parliament.uk/resources/38833","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, what assessment she has made of the level of dependence on home heating oil in Northern Irish households and the effect of such dependence on average household energy costs.","Biography information for Nigel Dodds","Mr Nigel Dodds","House of Commons Tabled Parliamentary Question 2013/14 188288","188288"
"http://data.parliament.uk/resources/38834","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, what the block grant to Northern Ireland has been in each year since 2005.","Biography information for Nigel Dodds","Mr Nigel Dodds","House of Commons Tabled Parliamentary Question 2013/14 188289","188289"
"http://data.parliament.uk/resources/38835","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, for which appointments to public bodies she is responsible; and if she will make a statement.","Biography information for Lady Hermon","Lady Hermon","House of Commons Tabled Parliamentary Question 2013/14 188263","188263"
"http://data.parliament.uk/resources/38836","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, when she expects details of the Polling Station Scheme in Northern Ireland for the forthcoming European and local elections to be announced.","Biography information for Mr Gregory Campbell","Mr Gregory Campbell","House of Commons Tabled Parliamentary Question 2013/14 188274","188274"
"http://data.parliament.uk/resources/38837","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, what discussions she has had with the Chancellor of the Exchequer about levels of VAT and their effects on the tourism and hospitality sectors in Northern Ireland.","Biography information for Nigel Dodds","Mr Nigel Dodds","House of Commons Tabled Parliamentary Question 2013/14 188264","188264"
"http://data.parliament.uk/resources/38838","2014-02-24","Department for Transport","2014-02-12","To ask the Secretary of State for Transport, when he expects to announce the outcome of his review of the work of the Driver and Vehicle Agency in Northern Ireland.","Biography information for Mr Gregory Campbell","Mr Gregory Campbell","House of Commons Tabled Parliamentary Question 2013/14 188275","188275"
"http://data.parliament.uk/resources/38839","2014-02-24","Northern Ireland Office","2014-02-12","To ask the Secretary of State for Northern Ireland, how many of the appointments to public bodies in Northern Ireland she has made were (a) men and (b) women; and if she will make a statement.","Biography information for Lady Hermon","Lady Hermon","House of Commons Tabled Parliamentary Question 2013/14 188262","188262"
