"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/3602","2013-06-27","Ministry of Defence","2013-06-25","To ask the Secretary of State for Defence, what the maximum number of hours a chef in the armed forces is allowed to work (a) per day and (b) per week.","Biography information for Sir Henry Bellingham","Mr Henry Bellingham","House of Commons Tabled Parliamentary Question 2013/14 162147","162147"
"http://data.parliament.uk/resources/3603","2013-06-27","Department for Communities and Local Government","2013-06-25","To ask the Secretary of State for Communities and Local Government, what recent assessment he has made of the number of local authorities who have determined 30 per cent or fewer of major planning applications within 13 weeks in the last three years.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2013/14 162166","162166"
"http://data.parliament.uk/resources/3604","2013-06-27","Department for Communities and Local Government","2013-06-25","To ask the Secretary of State for Communities and Local Government, how his Department intends to promote the work and recommendations of the future high streets forum.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2013/14 162167","162167"
"http://data.parliament.uk/resources/3605","2013-06-27","Department for Communities and Local Government","2013-06-25","To ask the Secretary of State for Communities and Local Government, what criteria were used to decide the membership of the future high streets forum.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2013/14 162172","162172"
"http://data.parliament.uk/resources/3606","2013-06-27","Ministry of Defence","2013-06-25","To ask the Secretary of State for Defence, what proportion of his Department's budget will be spent on science and technology in (a) 2013-14, (b) 2014-15 and (c) 2015-16.","Biography information for Sir Peter Luff","Peter Luff","House of Commons Tabled Parliamentary Question 2013/14 162175","162175"
"http://data.parliament.uk/resources/3607","2013-06-27","Department for Business, Innovation and Skills","2013-06-25","To ask the Secretary of State for Business, Innovation and Skills, what steps his Department is taking to ensure the privatisation of the Royal Mail does not restrict access to the postcode address file for small entrepreneurs and new business start-ups.","Biography information for Mike Crockart","Mike Crockart","House of Commons Tabled Parliamentary Question 2013/14 162176","162176"
"http://data.parliament.uk/resources/3608","2013-06-27","Department for Communities and Local Government","2013-06-25","To ask the Secretary of State for Communities and Local Government, pursuant to the Answer of 15 May 2013, Official Report, columns 286-7W, on housing improvement, when he expects discussions with the Local Government Association on the effect of the neighbours' consultation scheme to conclude.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2013/14 162257","162257"
"http://data.parliament.uk/resources/3609","2013-06-27","Department for Transport","2013-06-25","To ask the Secretary of State for Transport, what meetings have been held and with whom to review the road maintenance block grant since 1 January 2010; and what the outcome was of those meetings.","Biography information for Graham Stringer","Graham Stringer","House of Commons Tabled Parliamentary Question 2013/14 162256","162256"
"http://data.parliament.uk/resources/3610","2013-06-27","Department for Energy and Climate Change","2013-06-25","To ask the Secretary of State for Energy and Climate Change, what estimate he has made of the number of people who will switch energy supplier in (a) 2013, (b) 2014 and (c) 2015.","Biography information for John Robertson","John Robertson","House of Commons Tabled Parliamentary Question 2013/14 162264","162264"
"http://data.parliament.uk/resources/3611","2013-06-27","Department for Energy and Climate Change","2013-06-25","To ask the Secretary of State for Energy and Climate Change, with reference to his Department's quarterly domestic energy switching statistics, what assessment he has made of the factors that encourage consumers to switch energy supplier.","Biography information for John Robertson","John Robertson","House of Commons Tabled Parliamentary Question 2013/14 162265","162265"
"http://data.parliament.uk/resources/3612","2013-06-27","Department for Energy and Climate Change","2013-06-25","To ask the Secretary of State for Energy and Climate Change, what assessment he has made of the reasons for changes in the overall numbers of people switching energy supplier since 2008.","Biography information for John Robertson","John Robertson","House of Commons Tabled Parliamentary Question 2013/14 162266","162266"
