"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/518180","2016-05-12","Prime Minister","2016-05-09","To ask the Prime Minister, what funding from the public purse was allocated to the event at the British Museum which he addressed on 9 May 2016.","Biography information for Tim Loughton","Tim Loughton","House of Commons Tabled Parliamentary Question 2015/16 36855","36855"
"http://data.parliament.uk/resources/518181","2016-05-11","Department for Culture, Media and Sport","2016-05-09","To ask the Secretary of State for Culture, Media and Sport, how many voucher codes have been issued to date under the satellite broadband subsidy scheme; and for what proportion of those codes has installation been completed.","Biography information for Chi Onwurah","Chi Onwurah","House of Commons Tabled Parliamentary Question 2015/16 36864","36864"
"http://data.parliament.uk/resources/518182","2016-05-11","Department for Culture, Media and Sport","2016-05-09","To ask the Secretary of State for Culture, Media and Sport, which suppliers are approved to install the service offered under the satellite broadband subsidy scheme; and what regulation those suppliers are subject to from BT on installation procedure.","Biography information for Chi Onwurah","Chi Onwurah","House of Commons Tabled Parliamentary Question 2015/16 36865","36865"
"http://data.parliament.uk/resources/518183","2016-05-11","Department for Culture, Media and Sport","2016-05-09","To ask the Secretary of State for Culture, Media and Sport, what steps he plans to take to address installation issues arising from the satellite broadband subsidy scheme.","Biography information for Chi Onwurah","Chi Onwurah","House of Commons Tabled Parliamentary Question 2015/16 36866","36866"
"http://data.parliament.uk/resources/518184","2016-05-11","Department for Culture, Media and Sport","2016-05-09","To ask the Secretary of State for Culture, Media and Sport, what recent assessment his Department has made of the effectiveness of the Advertising Standards Agency.","Biography information for David Mackintosh","David Mackintosh","House of Commons Tabled Parliamentary Question 2015/16 36848","36848"
"http://data.parliament.uk/resources/518185","2016-05-12","Department for Communities and Local Government","2016-05-09","To ask the Secretary of State for Communities and Local Government, what steps he has taken to review the rating system for fibre networks in order to remove disadvantages for new operators.","Biography information for Chi Onwurah","Chi Onwurah","House of Commons Tabled Parliamentary Question 2015/16 36883","36883"
"http://data.parliament.uk/resources/518186","2016-05-11","Department for Culture, Media and Sport","2016-05-09","To ask the Secretary of State for Culture, Media and Sport, what the contribution was to the public purse of BBC Worldwide in 2015.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2015/16 36910","36910"
"http://data.parliament.uk/resources/518187","2016-05-11","Department for Culture, Media and Sport","2016-05-09","To ask the Secretary of State for Culture, Media and Sport, what steps his Department plans to take to ensure that Ofcom implements the recommendations from its Strategic Review of Digital Communications, published in February 2016, on automatic compensation for mobile and broadband customers for loss of internet connection.","Biography information for David Mackintosh","David Mackintosh","House of Commons Tabled Parliamentary Question 2015/16 36930","36930"
"http://data.parliament.uk/resources/518188","2016-05-11","Ministry of Defence","2016-05-09","To ask the Secretary of State for Defence, what steps he is taking to encourage more businesses to sign the Armed Forces Covenant.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2015/16 36922","36922"
"http://data.parliament.uk/resources/518189","2016-05-12","Ministry of Defence","2016-05-09","To ask the Secretary of State for Defence, pursuant to the Answer of 27 April 2016 to Question 34579, what funding was allocated to the Defence Diversity and Inclusion Programme in (a) 2014, (b) 2015 and (c) 2016; and how many staff are directly responsible for the (i) strategy and (ii) delivery of that programme.","Biography information for Mr David Lammy","Mr David Lammy","House of Commons Tabled Parliamentary Question 2015/16 36857","36857"
"http://data.parliament.uk/resources/518190","2016-05-12","Ministry of Defence","2016-05-09","To ask the Secretary of State for Defence, how many (a) E3-D Sentry and (b) Voyager aircraft are in operational use.","Biography information for Sir Nicholas Soames","Sir Nicholas Soames","House of Commons Tabled Parliamentary Question 2015/16 36860","36860"
"http://data.parliament.uk/resources/518191","2016-05-11","Ministry of Defence","2016-05-09","To ask the Secretary of State for Defence, pursuant to the Answer of 27 April 2016 to Question 34579, what plans his Department has to publish information on the performance of the Defence Diversity and Inclusion Programme in increasing the diversity of the armed forces since that programme was established.","Biography information for Mr David Lammy","Mr David Lammy","House of Commons Tabled Parliamentary Question 2015/16 36847","36847"
"http://data.parliament.uk/resources/518192","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, how many responses to freedom of information requests have been reviewed by her Department's special advisers before being issued to the individual or organisation requesting information in each of the last five years for which figures are available.","Biography information for Bridget Phillipson","Bridget Phillipson","House of Commons Tabled Parliamentary Question 2015/16 36837","36837"
"http://data.parliament.uk/resources/518193","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, what estimate she has made of the cost to the public purse of hotel bookings her Department made for its (a) Ministers, (b) special advisers and (c) officials in each of the last five years.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2015/16 36824","36824"
"http://data.parliament.uk/resources/518194","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, pursuant to the Answer of 5 May 2016 to Question 36211, whether (a) free and (b) new schools which open in a local education authority area are funded from the same delegated schools budget that existed prior to their opening.","Biography information for Gloria De Piero","Gloria De Piero","House of Commons Tabled Parliamentary Question 2015/16 36821","36821"
"http://data.parliament.uk/resources/518195","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, how many Key Stage 1 children in (a) Ashfield and (b) Nottinghamshire were in classes of more than 35 children in the academic year beginning September (i) 2015, (ii) 2014 and (iii) 2013.","Biography information for Gloria De Piero","Gloria De Piero","House of Commons Tabled Parliamentary Question 2015/16 36822","36822"
"http://data.parliament.uk/resources/518196","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, how many cases of child abuse and neglect were reported in (a) Merseyside and (b) St Helens in (i) 2010, (ii) 2011, (iii) 2012, (iv) 2013, (v) 2014 and (vi) 2015.","Biography information for Conor McGinn","Conor McGinn","House of Commons Tabled Parliamentary Question 2015/16 36835","36835"
"http://data.parliament.uk/resources/518197","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, what estimate her Department has made of the cost of converting schools into academies in (a) St Helens North constituency and (b) Merseyside.","Biography information for Conor McGinn","Conor McGinn","House of Commons Tabled Parliamentary Question 2015/16 36815","36815"
"http://data.parliament.uk/resources/518198","2016-05-11","Department for Education","2016-05-09","To ask the Secretary of State for Education, how many key stage 1 children in (a) Ashfield and (b) Nottinghamshire were in classes of more than 30 children in the academic year beginning September (i) 2015, (ii) 2014 and (iii) 2013.","Biography information for Gloria De Piero","Gloria De Piero","House of Commons Tabled Parliamentary Question 2015/16 36802","36802"
"http://data.parliament.uk/resources/518199","2016-05-11","Department for Education","2016-05-09","To ask the Secretary of State for Education, what estimate she has made of the average cost to the public purse of an additional (a) school place and (b) classroom in each of the next three years.","Biography information for Andrea Jenkyns","Andrea Jenkyns","House of Commons Tabled Parliamentary Question 2015/16 36750","36750"
"http://data.parliament.uk/resources/518200","2016-05-11","Department for Education","2016-05-09","To ask the Secretary of State for Education, what representations she has received from (a) local authorities and (b) other bodies on the pressures on school places due to immigration from (i) EU and (ii) non-EU countries.","Biography information for Andrea Jenkyns","Andrea Jenkyns","House of Commons Tabled Parliamentary Question 2015/16 36751","36751"
"http://data.parliament.uk/resources/518201","2016-05-11","Department for Education","2016-05-09","To ask the Secretary of State for Education, what research her Department has (a) undertaken and (b) commissioned on the effect of immigration on the demand for school places; and if she will make a statement.","Biography information for Andrea Jenkyns","Andrea Jenkyns","House of Commons Tabled Parliamentary Question 2015/16 36752","36752"
"http://data.parliament.uk/resources/518202","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, how many primary school age children from Nottinghamshire who have applied for a place at primary school starting in September 2016 were not accepted at their first or second choice schools.","Biography information for Gloria De Piero","Gloria De Piero","House of Commons Tabled Parliamentary Question 2015/16 36774","36774"
"http://data.parliament.uk/resources/518203","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, what guidance her Department has issued to local education authorities on setting admission criteria for oversubscribed primary schools.","Biography information for Gloria De Piero","Gloria De Piero","House of Commons Tabled Parliamentary Question 2015/16 36775","36775"
"http://data.parliament.uk/resources/518204","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, how many and which primary schools in (a) Ashfield constituency and (b) Nottinghamshire were full or oversubscribed for the school years commencing September (i) 2015, (ii) 2012 and (iii) 2009.","Biography information for Gloria De Piero","Gloria De Piero","House of Commons Tabled Parliamentary Question 2015/16 36776","36776"
"http://data.parliament.uk/resources/518205","2016-05-11","Department for Education","2016-05-09","To ask the Secretary of State for Education, what her policy is on taking account of the effect on the demand for school places caused by immigration (a) in general and (b) from nationals from other EEA countries.","Biography information for Andrea Jenkyns","Andrea Jenkyns","House of Commons Tabled Parliamentary Question 2015/16 36755","36755"
"http://data.parliament.uk/resources/518206","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, pursuant to the Answer of 13 April 2016 to Question 33944, whether the decision not to change statutory guidance on post-16 transport to education and training will be subject to review as area reviews of further education progress.","Biography information for Gordon Marsden","Gordon Marsden","House of Commons Tabled Parliamentary Question 2015/16 36935","36935"
"http://data.parliament.uk/resources/518207","2016-05-12","Department for Education","2016-05-09","To ask the Secretary of State for Education, how much funding was allocated to schools for supporting children with learning difficulties in (a) Manchester, Withington constituency and (b) Greater Manchester in each of the last three years.","Biography information for Jeff Smith","Jeff Smith","House of Commons Tabled Parliamentary Question 2015/16 36909","36909"
"http://data.parliament.uk/resources/518208","2016-05-11","Department for Education","2016-05-09","To ask the Secretary of State for Education, what steps she is taking to improve transparency and accountability in spending by schools.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2015/16 36923","36923"
