"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1092219","2019-03-22","Department for Business, Energy and Industrial Strategy","2019-03-20","To ask the Secretary of State for Business, Energy and Industrial Strategy, with reference to row 12 of the table on page 40 of the BEIS 2018-19 Main Estimate Memorandum, if he will publish a breakdown of spending under the heading Science and Society.","Biography information for Rebecca Long Bailey","Rebecca Long Bailey","House of Commons Tabled Parliamentary Question 2017/19 234829","234829"
"http://data.parliament.uk/resources/1092220","2019-03-22","Ministry of Housing, Communities and Local Government","2019-03-20","To ask the Secretary of State for Housing, Communities and Local Government, whether he has asked the Independent Housing Ombudsman to change the six month target for determining case complaints in 2019-20.","Biography information for Jim Fitzpatrick","Jim Fitzpatrick","House of Commons Tabled Parliamentary Question 2017/19 234649","234649"
"http://data.parliament.uk/resources/1092221","2019-03-22","Department for Business, Energy and Industrial Strategy","2019-03-20","To ask the Secretary of State for Business, Energy and Industrial Strategy, with reference to row 14 of the table on page 40 of the BEIS 2018-19 Main Estimate Memorandum, if he will publish a breakdown of spending under the heading Research Base and Science Contingency.","Biography information for Rebecca Long Bailey","Rebecca Long Bailey","House of Commons Tabled Parliamentary Question 2017/19 234830","234830"
"http://data.parliament.uk/resources/1092222","2019-03-22","Ministry of Housing, Communities and Local Government","2019-03-20","To ask the Secretary of State for Housing, Communities and Local Government, how many full time equivalent staff were employed by the Independent Housing Ombudsman in 2018-19; and how many of those staff were (a) caseworkers, (b) adjudicators and (c) review managers.","Biography information for Jim Fitzpatrick","Jim Fitzpatrick","House of Commons Tabled Parliamentary Question 2017/19 234660","234660"
"http://data.parliament.uk/resources/1092223","2019-03-22","Cabinet Office","2019-03-20","To ask the Minister for the Cabinet Office, what progress the Government has made on its plans to introduce a Public Service Ombudsman; and whether the Independent Housing Ombudsman will be included within it.","Biography information for Jim Fitzpatrick","Jim Fitzpatrick","House of Commons Tabled Parliamentary Question 2017/19 234661","234661"
"http://data.parliament.uk/resources/1092224","2019-03-22","Ministry of Housing, Communities and Local Government","2019-03-20","To ask the Secretary of State for Housing, Communities and Local Government, pursuant to the Answer of 19 October 2018 to Question 178312 on Regulator of Social Housing: Public Appointments, whether the recruitment campaign to strengthen the Board of the Regulator of Social Housing has resulted in the appointment of any tenants in the last six months.","Biography information for Jim Fitzpatrick","Jim Fitzpatrick","House of Commons Tabled Parliamentary Question 2017/19 234662","234662"
"http://data.parliament.uk/resources/1092225","2019-03-22","Department for International Development","2019-03-20","To ask the Secretary of State for International Development, what discussions she has had with the (a) UN, (b) Palestinian Authority and (c) Israeli Government on the (i) 2018 review of the Gaza Reconstruction Mechanism and (ii) implementation of the recommendations of that review.","Biography information for Richard Burden","Richard Burden","House of Commons Tabled Parliamentary Question 2017/19 234663","234663"
"http://data.parliament.uk/resources/1092226","2019-03-22","Ministry of Housing, Communities and Local Government","2019-03-20","To ask the Secretary of State for Housing, Communities and Local Government, whether local authorities have a statutory obligation to put in place detailed planning guidance on the provision of specialist housing for older people.","Biography information for Giles Watling","Giles Watling","House of Commons Tabled Parliamentary Question 2017/19 234831","234831"
"http://data.parliament.uk/resources/1092227","2019-03-22","Ministry of Housing, Communities and Local Government","2019-03-20","To ask the Secretary of State for Housing, Communities and Local Government, whether he has made an assessment of the effectiveness of UK provision of housing-with-care for older people compared with that of other countries; and if he will make a statement.","Biography information for Giles Watling","Giles Watling","House of Commons Tabled Parliamentary Question 2017/19 234832","234832"
"http://data.parliament.uk/resources/1092228","2019-03-25","Cabinet Office","2019-03-20","To ask the Minister for the Cabinet Office, with reference to the 2019 NAO report on Progress of the 2016-2021 National Cyber Security Programme, for what reasons fewer than 80 per cent of projects relating to his Department's Critical National Infrastructure objective are assessed as on track.","Biography information for Jo Platt","Jo Platt","House of Commons Tabled Parliamentary Question 2017/19 234833","234833"
"http://data.parliament.uk/resources/1092229","2019-03-22","Department of Health and Social Care","2019-03-20","To ask the Secretary of State for Health and Social Care, what assessment he has made of the implications for his policies of the statement in Public Health England’s report entitled A review of recent trends in mortality in England, that whatever is causing the reduction in the rate of improvement in life expectancy, it is affecting the most deprived areas more than the least deprived areas, and that widening health inequalities have exacerbated the slowdown in improvement.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 234739","234739"
"http://data.parliament.uk/resources/1092230","2019-03-22","Department of Health and Social Care","2019-03-20","To ask the Secretary of State for Health and Social Care, what assessment he has made of the implications for the Government's policies of the conclusion in Public Health England’s report entitled A review of recent trends in mortality in England, that those who have been most affected by the change in trend in mortality are those with the least resources, those living in deprived decile areas, which could indicate a role for government spending.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 234740","234740"
"http://data.parliament.uk/resources/1092231","2019-03-22","Department of Health and Social Care","2019-03-20","To ask the Secretary of State for Health and Social Care, if will make a comparative assessment of the demographic profiles of (a) patients (i) being given and (ii) attending appointments at virtual clinics and (b) patients attending face-to-face appointments, including (A) age, and (B) ethnicity characteristics.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 234741","234741"
"http://data.parliament.uk/resources/1092232","2019-03-22","Department of Health and Social Care","2019-03-20","To ask the Secretary of State for Health and Social Care, what comparative assessment he has made of the effect of virtual clinic appointments relative to face-to-face appointments on (a) patient-clinician communication, (b) time to diagnosis, (c) time to treatment, (d) quality of patient care and (e) safety of patient care.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 234742","234742"
"http://data.parliament.uk/resources/1092233","2019-03-22","Department of Health and Social Care","2019-03-20","To ask the Secretary of State for Health and Social Care, if he will make an estimate of the extent of substitution of appointments at virtual clinics for face-to-face appointments in England.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 234743","234743"
