"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/513556","2016-04-20","Attorney General","2016-04-18","To ask the Attorney General, what progress his Department has made on providing disability hate crime training for all prosecutors; and what improvements this training will bring to conviction rates.","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2015/16 34335","34335"
"http://data.parliament.uk/resources/513557","2016-04-21","Attorney General","2016-04-18","To ask the Attorney General, how many companies have self-reported to the Serious Fraud Office for a Deferred Prosecution Agreement.","Biography information for Karl Turner","Karl Turner","House of Commons Tabled Parliamentary Question 2015/16 34312","34312"
"http://data.parliament.uk/resources/513558","2016-04-21","Attorney General","2016-04-18","To ask the Attorney General, how much debt remains outstanding under confiscation orders obtained by the CPS; and what recent estimate he has made of how much of that debt is recoverable.","Biography information for Karl Turner","Karl Turner","House of Commons Tabled Parliamentary Question 2015/16 34436","34436"
"http://data.parliament.uk/resources/513559","2016-04-21","Attorney General","2016-04-18","To ask the Attorney General, what proportion of (a) murder, (b) rape and (c) sexual assault cases were prosecuted where the defendant was a non-EU national in each year since 2010.","Biography information for Karl Turner","Karl Turner","House of Commons Tabled Parliamentary Question 2015/16 34464","34464"
"http://data.parliament.uk/resources/513560","2016-04-20","Department for Transport","2016-04-18","To ask the Secretary of State for Transport, if he will take steps to prevent redundancies of British crews and their replacement with cheaper foreign crews in the offshore supply sector.","Biography information for Gavin Newlands","Gavin Newlands","House of Commons Tabled Parliamentary Question 2015/16 34463","34463"
"http://data.parliament.uk/resources/513561","2016-04-20","Department for Culture, Media and Sport","2016-04-18","To ask the Secretary of State for Culture, Media and Sport, what steps his Department is taking to ensure that BT co-operates with Broadband Delivery UK in rolling out superfast broadband in areas not covered by the commercial rollout.","Biography information for Alex Chalk","Alex Chalk","House of Commons Tabled Parliamentary Question 2015/16 34428","34428"
"http://data.parliament.uk/resources/513562","2016-04-20","Department for Business, Innovation and Skills","2016-04-18","To ask the Secretary of State for Business, Innovation and Skills, on what dates Tata Steel first informed him that it (a) was considering selling the Port Talbot plant and (b) had decided to do so.","Biography information for Louise Haigh","Louise Haigh","House of Commons Tabled Parliamentary Question 2015/16 34376","34376"
"http://data.parliament.uk/resources/513563","2016-04-20","Department for Business, Innovation and Skills","2016-04-18","To ask the Secretary of State for Business, Innovation and Skills, on how many and which occasions he has had communications with Tata Group plc in the last six months.","Biography information for Louise Haigh","Louise Haigh","House of Commons Tabled Parliamentary Question 2015/16 34377","34377"
"http://data.parliament.uk/resources/513564","2016-04-20","Department for Business, Innovation and Skills","2016-04-18","To ask the Secretary of State for Business, Innovation and Skills, what assessment his Department has made of the suitability of Sheffield as a potential location for the new Institute for Apprenticeships.","Biography information for Louise Haigh","Louise Haigh","House of Commons Tabled Parliamentary Question 2015/16 34379","34379"
"http://data.parliament.uk/resources/513565","2016-04-20","Department for Education","2016-04-18","To ask the Secretary of State for Education, if she will make it her policy to bring forward legislative proposals to make terminal illness a protected characteristic in order to ensure that employees cannot be dismissed for being terminally ill.","Biography information for Grahame Morris","Grahame Morris","House of Commons Tabled Parliamentary Question 2015/16 34383","34383"
