"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/21220","2013-11-20","Department for Business, Innovation and Skills","2013-11-18","To ask the Secretary of State for Business, Innovation and Skills, what estimate he has made of the benefit of the UK-Israel Tech Hub to the economies of Israel and the UK.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2013/14 176235","176235"
"http://data.parliament.uk/resources/21221","2013-11-20","Department for Business, Innovation and Skills","2013-11-18","To ask the Secretary of State for Business, Innovation and Skills, in which countries there are bilateral UK tech hubs.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2013/14 176236","176236"
"http://data.parliament.uk/resources/21222","2013-11-20","Foreign and Commonwealth Office","2013-11-18","To ask the Secretary of State for Foreign and Commonwealth Affairs, what reports he has received of the potential economic benefit of the proposed Rawabi city in the West Bank.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2013/14 176237","176237"
"http://data.parliament.uk/resources/21223","2013-11-20","Department for Communities and Local Government","2013-11-18","To ask the Secretary of State for Communities and Local Government, if he will take steps to improve the procedures for using Article Four Directions to protect residents from development under permitted development rights.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2013/14 176238","176238"
"http://data.parliament.uk/resources/21224","2013-11-21","Department for Transport","2013-11-18","To ask the Secretary of State for Transport, how many motorcycle tests were completed with the assessor operating from (a) an alongside motorcycle and (b) a car in each year since 2010.","Biography information for Richard Burden","Richard Burden","House of Commons Tabled Parliamentary Question 2013/14 176194","176194"
"http://data.parliament.uk/resources/21225","2013-11-21","Department of Health","2013-11-18","To ask the Secretary of State for Health, what the roles and responsibilities of Dr Jonathan Valabhji within the NHS are.","Biography information for Keith Vaz","Keith Vaz","House of Commons Tabled Parliamentary Question 2013/14 176195","176195"
"http://data.parliament.uk/resources/21226","2013-11-20","Ministry of Defence","2013-11-18","To ask the Secretary of State for Defence, how much his Department has spent on legal advice, representation and support in third party claims brought against the Department under the Human Rights Act 1998 since that Act entered into force.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2013/14 176239","176239"
"http://data.parliament.uk/resources/21227","2013-11-21","Department for Work and Pensions","2013-11-18","To ask the Secretary of State for Work and Pensions, what plans he has to increase the number of Jobcentre Plus sites that offer evidence of identity interviews for national insurance number applicants.","Biography information for Stephen Doughty","Stephen Doughty","House of Commons Tabled Parliamentary Question 2013/14 176271","176271"
"http://data.parliament.uk/resources/21228","2013-11-20","Ministry of Defence","2013-11-18","To ask the Secretary of State for Defence, how many army recruits were (a) 16, (b) 17 and (c) 18 or above at the point of their enlistment during the financial year (i) 2012-13 and (ii) 2013 to date.","Biography information for Alex Cunningham","Alex Cunningham","House of Commons Tabled Parliamentary Question 2013/14 176224","176224"
"http://data.parliament.uk/resources/21229","2013-11-21","Department of Health","2013-11-18","To ask the Secretary of State for Health, what the total cost to the NHS was of consequential care for diabetes in each year since 2006.","Biography information for Keith Vaz","Keith Vaz","House of Commons Tabled Parliamentary Question 2013/14 176196","176196"
