"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1133167","2019-06-24","Department of Health and Social Care","2019-06-19","To ask the Secretary of State for Health and Social Care, what recent discussions his Department has had with (a) NHS England, (b) drug manufacturers and (c) the National Institute for Health and Care Excellence on funding for licensed cannabis-based products.","Biography information for Tonia Antoniazzi","Tonia Antoniazzi","House of Commons Tabled Parliamentary Question 2017/19 266862","266862"
"http://data.parliament.uk/resources/1133168","2019-06-24","Department of Health and Social Care","2019-06-19","To ask the Secretary of State for Health and Social Care, how many patients are on a waiting list to receive mental health treatment in (a) Lancashire and (b) England.","Biography information for Sir Mark Hendrick","Sir Mark Hendrick","House of Commons Tabled Parliamentary Question 2017/19 266720","266720"
"http://data.parliament.uk/resources/1133169","2019-06-24","Ministry of Defence","2019-06-19","To ask the Secretary of State for Defence, if her Department will be signing the UK Steel Charter.","Biography information for Jessica Morden","Jessica Morden","House of Commons Tabled Parliamentary Question 2017/19 266721","266721"
"http://data.parliament.uk/resources/1133170","2019-06-24","Department for Business, Energy and Industrial Strategy","2019-06-19","To ask the Secretary of State for Business, Energy and Industrial Strategy, pursuant to the Answer of 18 June 2019 to Question 264463 on Parental Leave: Childbirth, for how long the consultation will last.","Biography information for David Linden","David Linden","House of Commons Tabled Parliamentary Question 2017/19 266863","266863"
"http://data.parliament.uk/resources/1133171","2019-06-24","Treasury","2019-06-19","To ask the Chancellor of the Exchequer, pursuant to the Answer of 11 June 2019 to Question 258958 on Solar Power: VAT, which energy saving products will be subject to the proposed rise in VAT.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 266629","266629"
"http://data.parliament.uk/resources/1133172","2019-06-24","Department for Work and Pensions","2019-06-19","To ask the Secretary of State for Work and Pensions, what recent steps she has taken to increase the uptake of pension credit.","Biography information for Shabana Mahmood","Shabana Mahmood","House of Commons Tabled Parliamentary Question 2017/19 266722","266722"
"http://data.parliament.uk/resources/1133173","2019-06-24","Department for Digital, Culture, Media and Sport","2019-06-19","To ask the Secretary of State for Digital, Culture, Media and Sport, whether a person over the age of 75 who is in receipt of pension credit and living with a spouse who is under the age of 75 will have to pay for a TV licence.","Biography information for Shabana Mahmood","Shabana Mahmood","House of Commons Tabled Parliamentary Question 2017/19 266723","266723"
"http://data.parliament.uk/resources/1133174","2019-06-24","Department for Business, Energy and Industrial Strategy","2019-06-19","To ask the Secretary of State for Business, Energy and Industrial Strategy, with reference to The Prime Minister's oral contribution of 28 November 2018, Official Report, column 246 and pursuant to the Answer of 18 June 2019 to Question 264462, on Parental Leave: Childbirth, whether the Secretary of State for Business, Energy and Industrial Strategy has informed her of his reasons for the key findings of the review of the provisions for parents of premature babies to not now be shared with interested parties.","Biography information for David Linden","David Linden","House of Commons Tabled Parliamentary Question 2017/19 266864","266864"
"http://data.parliament.uk/resources/1133175","2019-06-24","Foreign and Commonwealth Office","2019-06-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent discussions he has had with his Iranian counterpart on the protection of (a) the LGBT community and (b) religious minorities in Iran.","Biography information for Catherine West","Catherine West","House of Commons Tabled Parliamentary Question 2017/19 266865","266865"
"http://data.parliament.uk/resources/1133176","2019-06-24","Department for Digital, Culture, Media and Sport","2019-06-19","To ask the Secretary of State for Digital, Culture, Media and Sport, what discussions he has had with the Secretary of State for Work and Pensions on increasing the uptake of pension credit to reduce the effect of limiting free TV licences fee for people over 75.","Biography information for Shabana Mahmood","Shabana Mahmood","House of Commons Tabled Parliamentary Question 2017/19 266724","266724"
"http://data.parliament.uk/resources/1133177","2019-06-24","Home Office","2019-06-19","To ask the Secretary of State for the Home Department, how many foreign national offenders are awaiting deportation from the UK by (a) nationality and (b) type of offence.","Biography information for Priti Patel","Priti Patel","House of Commons Tabled Parliamentary Question 2017/19 266725","266725"
"http://data.parliament.uk/resources/1133178","2019-06-24","Ministry of Housing, Communities and Local Government","2019-06-19","To ask the Secretary of State for Housing, Communities and Local Government, if he will bring forward legislative proposals to ban the use of highly combustible material in the balconies of blocks of flats.","Biography information for Tulip Siddiq","Tulip Siddiq","House of Commons Tabled Parliamentary Question 2017/19 266726","266726"
"http://data.parliament.uk/resources/1133179","2019-06-24","Ministry of Housing, Communities and Local Government","2019-06-19","To ask the Secretary of State for Housing, Communities and Local Government, what support he is providing to local communities (a) in the preparation of Neighbourhood Plans and (b) facing legal challenges from prospective developers to their Neighbourhood Plan proposals.","Biography information for Priti Patel","Priti Patel","House of Commons Tabled Parliamentary Question 2017/19 266727","266727"
"http://data.parliament.uk/resources/1133180","2019-06-24","Treasury","2019-06-19","To ask the Chancellor of the Exchequer, whether his Department is planning to extend mandation of Making Tax Digital to other taxes.","Biography information for Peter Dowd","Peter Dowd","House of Commons Tabled Parliamentary Question 2017/19 266728","266728"
"http://data.parliament.uk/resources/1133181","2019-06-24","Treasury","2019-06-19","To ask the Chancellor of the Exchequer, when his Department plans to publish the planned consultation on the design of Making Tax Digital for corporation tax.","Biography information for Peter Dowd","Peter Dowd","House of Commons Tabled Parliamentary Question 2017/19 266729","266729"
"http://data.parliament.uk/resources/1133182","2019-06-24","Cabinet Office","2019-06-19","To ask the Minister for the Cabinet Office, whether he plans to appoint a chief data officer.","Biography information for Jo Platt","Jo Platt","House of Commons Tabled Parliamentary Question 2017/19 266866","266866"
"http://data.parliament.uk/resources/1133183","2019-06-24","Treasury","2019-06-19","To ask the Chancellor of the Exchequer, whether Making Tax Digital for corporation tax will follow the same model as Making Tax Digital for income tax with a move to quarterly updates.","Biography information for Peter Dowd","Peter Dowd","House of Commons Tabled Parliamentary Question 2017/19 266730","266730"
"http://data.parliament.uk/resources/1133184","2019-06-24","Treasury","2019-06-19","To ask the Chancellor of the Exchequer, whether he has plans for a further consultation on the process for (a) year-end adjustments and (b) the design of software for (i) making tax digital for income tax and (ii) making tax digital for corporation tax in relation to the working practices of businesses and their (A) accountants, (B) agents and (C) advisers.","Biography information for Peter Dowd","Peter Dowd","House of Commons Tabled Parliamentary Question 2017/19 266731","266731"
