"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1012311","2018-11-26","Department for Environment, Food and Rural Affairs","2018-11-22","To ask the Secretary of State for Environment, Food and Rural Affairs, what recent steps he has taken to establish contingency plans for farmers in the event of an animal disease outbreak.","Biography information for Tim Farron","Tim Farron","House of Commons Tabled Parliamentary Question 2017/19 194643","194643"
"http://data.parliament.uk/resources/1012312","2018-11-26","Department for Environment, Food and Rural Affairs","2018-11-22","To ask the Secretary of State for Environment, Food and Rural Affairs, if he will publish his contingency plans for farmers in the event of an outbreak of animal disease.","Biography information for Tim Farron","Tim Farron","House of Commons Tabled Parliamentary Question 2017/19 194644","194644"
"http://data.parliament.uk/resources/1012313","2018-11-27","Department for Education","2018-11-22","To ask the Secretary of State for Education, what progress the Government has made on its plans to extend maintenance loans to students taking part-time distance learning courses from the 2019-20 academic year.","Biography information for Peter Kyle","Peter Kyle","House of Commons Tabled Parliamentary Question 2017/19 194709","194709"
"http://data.parliament.uk/resources/1012314","2018-11-27","Department for Education","2018-11-22","To ask the Secretary of State for Education, when he plans to publish the eligibility criteria for maintenance loans in relation to students taking part-time distance learning courses.","Biography information for Peter Kyle","Peter Kyle","House of Commons Tabled Parliamentary Question 2017/19 194710","194710"
"http://data.parliament.uk/resources/1012315","2018-11-27","Department for Education","2018-11-22","To ask the Secretary of State for Education, how many and what proportion of part-time students are in receipt of maintenance loans from the Student Loans Company in 2018-19.","Biography information for Peter Kyle","Peter Kyle","House of Commons Tabled Parliamentary Question 2017/19 194711","194711"
"http://data.parliament.uk/resources/1012316","2018-11-27","Department for Education","2018-11-22","To ask the Secretary of State for Education, what estimate he has made of the number of students in part-time undergraduate higher education in each year from 2018-19 to 2022-23.","Biography information for Peter Kyle","Peter Kyle","House of Commons Tabled Parliamentary Question 2017/19 194712","194712"
"http://data.parliament.uk/resources/1012317","2018-11-26","Department for Transport","2018-11-22","To ask the Secretary of State for Transport, when he plans to publish the results of the market sounding exercise for a southern rail link to Heathrow announced on 13 June 2018.","Biography information for Mr Jonathan Lord","Mr Jonathan Lord","House of Commons Tabled Parliamentary Question 2017/19 194645","194645"
"http://data.parliament.uk/resources/1012318","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, what recent steps he has taken to support the mental health well-being of NHS staff.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2017/19 194582","194582"
"http://data.parliament.uk/resources/1012319","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, what steps his Department is taking to support charity-run mental health counselling services for (a) children and (b) adolescents.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2017/19 194583","194583"
"http://data.parliament.uk/resources/1012320","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, how many vacancies at University Hospitals Coventry and Warwickshire NHS Trust have (a) arisen as a result of staff leaving the Trust and (b) been left unfilled for three months in each year since 2010.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2017/19 194584","194584"
"http://data.parliament.uk/resources/1012321","2018-11-27","Foreign and Commonwealth Office","2018-11-22","To ask the Secretary of State for Foreign and Commonwealth Affairs, how many UK nationals are currently in prison abroad, and what data his department holds on where those people are imprisoned.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2017/19 194606","194606"
"http://data.parliament.uk/resources/1012322","2018-11-26","Department for Education","2018-11-22","To ask the Secretary of State for Education, what proportion of (a) children and (b) children eligible for free school meals reached a Good Level of Development at age five in the Gateshead constituency in each of the last three years.","Biography information for Ian Mearns","Ian Mearns","House of Commons Tabled Parliamentary Question 2017/19 194646","194646"
"http://data.parliament.uk/resources/1012323","2018-11-27","Cabinet Office","2018-11-22","To ask the Minister for the Cabinet Office, what information his Department holds on the socio-economic background of civil servants employed in each Government Department; and if he will make a statement.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2017/19 194607","194607"
"http://data.parliament.uk/resources/1012324","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, what assessment he has made of the effect on the supply of specialist medical nutrition products in the event that the UK leaves the EU without a deal; and if he will make a statement.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2017/19 194571","194571"
"http://data.parliament.uk/resources/1012325","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, what plans he has to ensure the maintenance of the supply of infant formula in the event that the UK leaves the EU without a deal.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2017/19 194572","194572"
"http://data.parliament.uk/resources/1012326","2018-11-26","Department for Transport","2018-11-22","To ask the Secretary of State for Transport, what steps the Government is taking to ensure the adequacy of funding for road safety initiatives by local authorities.","Biography information for Preet Kaur Gill","Preet Kaur Gill","House of Commons Tabled Parliamentary Question 2017/19 194713","194713"
"http://data.parliament.uk/resources/1012327","2018-11-26","Department for Environment, Food and Rural Affairs","2018-11-22","To ask the Secretary of State for Environment, Food and Rural Affairs, what funding his Department has allocated to programmes to reduce children’s exposure to air pollution in (a) 2015-16; (b) 2016-17; and (c) 2017-18; and whether he has made an assessment of the effectiveness of those schemes.","Biography information for Ruth Cadbury","Ruth Cadbury","House of Commons Tabled Parliamentary Question 2017/19 194714","194714"
"http://data.parliament.uk/resources/1012328","2018-11-27","Home Office","2018-11-22","To ask the Secretary of State for the Home Department, if he will publish the technical advice his Department has issued to Chief Constables on the effect on policing and security cooperation in the the event that the UK leaves the EU without a deal; and for what reason that information has not been shared with Police and Crime Commissioners.","Biography information for Stephen Doughty","Stephen Doughty","House of Commons Tabled Parliamentary Question 2017/19 194715","194715"
"http://data.parliament.uk/resources/1012329","2018-11-27","Foreign and Commonwealth Office","2018-11-22","To ask the Secretary of State for Foreign and Commonwealth Affairs, how many UK sexual violence experts are currently deployed in refugee camps in Bangladesh.","Biography information for Stephen Doughty","Stephen Doughty","House of Commons Tabled Parliamentary Question 2017/19 194716","194716"
"http://data.parliament.uk/resources/1012330","2018-11-27","Foreign and Commonwealth Office","2018-11-22","To ask the Secretary of State for Foreign and Commonwealth Affairs, if he will make an assessment of the adequacy of funding available for the UN Trust Fund for victims of sexual violence; and for what reason the UK has not contributed to that fund.","Biography information for Stephen Doughty","Stephen Doughty","House of Commons Tabled Parliamentary Question 2017/19 194717","194717"
"http://data.parliament.uk/resources/1012331","2018-11-27","Department for International Development","2018-11-22","To ask the Secretary of State for International Development, what recent steps her Department has taking to tackle gender-based violence against Rohingya women and girls.","Biography information for Stephen Doughty","Stephen Doughty","House of Commons Tabled Parliamentary Question 2017/19 194718","194718"
"http://data.parliament.uk/resources/1012332","2018-11-27","Department for International Development","2018-11-22","To ask the Secretary of State for International Development, how much and what proportion of Official Development Assistance funding has been allocated to fossil fuel projects in each year since 2010.","Biography information for Stephen Doughty","Stephen Doughty","House of Commons Tabled Parliamentary Question 2017/19 194719","194719"
"http://data.parliament.uk/resources/1012333","2018-11-27","Department for Work and Pensions","2018-11-22","To ask the Secretary of State for Work and Pensions, what steps her Department is taking to promote the Access to Work scheme to people with musculoskeletal conditions.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2017/19 194573","194573"
"http://data.parliament.uk/resources/1012334","2018-11-27","Department for Work and Pensions","2018-11-22","To ask the Secretary of State for Work and Pensions, if she will take steps to pause all benefits sanctions over the Christmas and new year period from 21 December 2018 to 5 of January 2019.","Biography information for Hannah Bardell","Hannah Bardell","House of Commons Tabled Parliamentary Question 2017/19 194720","194720"
"http://data.parliament.uk/resources/1012335","2018-11-26","Department for Work and Pensions","2018-11-22","To ask the Secretary of State for Work and Pensions, what steps have been taken to pause benefits sanctions over the Christmas and New Year period since 2010.","Biography information for Hannah Bardell","Hannah Bardell","House of Commons Tabled Parliamentary Question 2017/19 194721","194721"
"http://data.parliament.uk/resources/1012336","2018-11-26","Women and Equalities","2018-11-22","To ask the Minister for Women and Equalities, pursuant to the Answer of 13 November 2018 to Question 188804 on Equality Act 2010, what the timeframe is for the implement Section 106 of the Equality Act 2010.","Biography information for Dr Rosena Allin-Khan","Dr Rosena Allin-Khan","House of Commons Tabled Parliamentary Question 2017/19 194722","194722"
"http://data.parliament.uk/resources/1012337","2018-11-26","Treasury","2018-11-22","To ask the Chancellor of the Exchequer, whether he has plans to reduce VAT on safety products and services.","Biography information for Karen Lee","Karen Lee","House of Commons Tabled Parliamentary Question 2017/19 194723","194723"
"http://data.parliament.uk/resources/1012338","2018-11-26","Treasury","2018-11-22","To ask the Chancellor of the Exchequer, whether he has estimated the cost to the public purse of reducing VAT on safety products and services from 20 per cent to 5 per cent; and if he will make a statement.","Biography information for Karen Lee","Karen Lee","House of Commons Tabled Parliamentary Question 2017/19 194724","194724"
"http://data.parliament.uk/resources/1012339","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, which health trusts have employed the approximately 3,000 individuals who were allowed to join the medical register because they claimed to have a qualification from another country which exempted them from taking the Professional and Linguistic Assessment Board exam.","Biography information for John Woodcock","John Woodcock","House of Commons Tabled Parliamentary Question 2017/19 194647","194647"
"http://data.parliament.uk/resources/1012340","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, what the medical discipline was of each of the approximately 3,000 individuals who were allowed to join the medical register because they claimed to have a qualification from another country which exempted them from taking the Professional and Linguistic Assessment Board exam.","Biography information for John Woodcock","John Woodcock","House of Commons Tabled Parliamentary Question 2017/19 194648","194648"
"http://data.parliament.uk/resources/1012341","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, how many of the approximately 3,000 individuals who were allowed to join the medical register because they claimed to have a qualification from another country which exempted them from taking the Professional and Linguistic Assessment Board exam are employed in the NHS in each (a) health trust and (b) medical discipline.","Biography information for John Woodcock","John Woodcock","House of Commons Tabled Parliamentary Question 2017/19 194649","194649"
"http://data.parliament.uk/resources/1012342","2018-11-27","Department of Health and Social Care","2018-11-22","To ask the Secretary of State for Health and Social Care, what assessment he has made of the effect on patient safety of the roll out by clinical commissioning groups of the prescription ordering direct service for repeat prescriptions.","Biography information for Rosie Cooper","Rosie Cooper","House of Commons Tabled Parliamentary Question 2017/19 194650","194650"
