"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/92291","2014-10-14","Ministry of Justice","2014-09-26","To ask the Secretary of State for Justice, how many officials in his Department completed the Civil Service Employment Policy Performance Management System in 2013-14; how many and what proportion of those officials received the (a) exceeded, (b) met and (c) must improve performance mark; and how many and what proportion (i) did and (ii) did not qualify for a bonus under that process.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209656","209656"
"http://data.parliament.uk/resources/92292","2014-10-14","Ministry of Justice","2014-09-26","To ask the Secretary of State for Justice, how many officials in his Department of what (a) gender, (b) ethnicity and (c) age received the Civil Service Employment Policy Performance Management System's (i) exceeded, (ii) met and (iii) must improve performance mark in 2013-14.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209487","209487"
"http://data.parliament.uk/resources/92293","2014-10-14","Ministry of Justice","2014-09-26","To ask the Secretary of State for Justice, how many officials in his Department who received the (a) exceeded, (b) met and (c) must improve performance mark under the Civil Service Employment Policy Performance Management System (i) had a disability, (ii) worked full-time and (iii) worked part-time in 2013-14.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209634","209634"
"http://data.parliament.uk/resources/92294","2014-10-14","Northern Ireland Office","2014-09-26","To ask the Secretary of State for Northern Ireland, how many officials in her Department who received the (a) exceeded, (b) met and (c) must improve performance mark under the Civil Service Employment Policy Performance Management System (i) had a disability, (ii) worked full-time and (iii) worked part-time in 2013-14.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209635","209635"
"http://data.parliament.uk/resources/92295","2014-10-14","Northern Ireland Office","2014-09-26","To ask the Secretary of State for Northern Ireland, how many officials in her Department completed the Civil Service Employment Policy Performance Management System in 2013-14; how many and what proportion of those officials received the (a) exceeded, (b) met and (c) must improve performance mark; and how many and what proportion (i) did and (ii) did not qualify for a bonus under that process.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209657","209657"
"http://data.parliament.uk/resources/92296","2014-10-14","Northern Ireland Office","2014-09-26","To ask the Secretary of State for Northern Ireland, how many officials in her Department of what (a) gender, (b) ethnicity and (c) age received the Civil Service Employment Policy Performance Management System's (i) exceeded, (ii) met and (iii) must improve performance mark in 2013-14.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209488","209488"
"http://data.parliament.uk/resources/92297","2014-10-14","Northern Ireland Office","2014-09-26","To ask the Secretary of State for Northern Ireland, what targets have been set for the release of her Department's material to the National Archives; what progress has been made in meeting those targets; and how many staff in her Department are engaged in reviewing records for that purpose.","Biography information for Lord Beith","Sir Alan Beith","House of Commons Tabled Parliamentary Question 2014/15 209615","209615"
"http://data.parliament.uk/resources/92298","2014-10-14","Cabinet Office","2014-09-26","To ask the Minister for the Cabinet Office, how many officials in 10 Downing Street of what (a) gender, (b) ethnicity and (c) age received the Civil Service Employment Policy Performance Management System's (i) exceeded, (ii) met and (iii) must improve performance mark in 2013-14.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209489","209489"
"http://data.parliament.uk/resources/92299","2014-10-14","Cabinet Office","2014-09-26","To ask the Minister for the Cabinet Office, how many officials in 10 Downing Street completed the Civil Service Employment Policy Performance Management System in 2013-14; how many and what proportion of those officials received the (a) exceeded, (b) met and (c) must improve performance mark; and how many and what proportion (i) did and (ii) did not qualify for a bonus under that process.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209658","209658"
"http://data.parliament.uk/resources/92300","2014-10-14","Cabinet Office","2014-09-26","To ask the Minister for the Cabinet Office, how many officials in 10 Downing Street who received the (a) exceeded, (b) met and (c) must improve performance mark under the Civil Service Employment Policy Performance Management System (i) had a disability, (ii) worked full-time and (iii) worked part-time in 2013-14.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209636","209636"
"http://data.parliament.uk/resources/92301","2014-10-14","Scotland Office","2014-09-26","To ask the Secretary of State for Scotland, how many officials in his Department who received the (a) exceeded, (b) met and (c) must improve performance mark under the Civil Service Employment Policy Performance Management System (i) had a disability, (ii) worked full-time and (iii) worked part-time in 2013-14.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209637","209637"
"http://data.parliament.uk/resources/92302","2014-10-14","Scotland Office","2014-09-26","To ask the Secretary of State for Scotland, how many officials in his Department completed the Civil Service Employment Policy Performance Management System in 2013-14; how many and what proportion of those officials received the (a) exceeded, (b) met and (c) must improve performance mark; and how many and what proportion (i) did and (ii) did not qualify for a bonus under that process.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209659","209659"
"http://data.parliament.uk/resources/92303","2014-10-14","Scotland Office","2014-09-26","To ask the Secretary of State for Scotland, how many officials in his Department of what (a) gender, (b) ethnicity and (c) age received the Civil Service Employment Policy Performance Management System's (i) exceeded, (ii) met and (iii) must improve performance mark in 2013-14.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2014/15 209490","209490"
"http://data.parliament.uk/resources/92304","2014-10-14","Scotland Office","2014-09-26","To ask the Secretary of State for Scotland, what targets have been set for the release of his Department's material to the National Archives; what progress has been made in meeting those targets; and how many staff in his Department are engaged in reviewing records for that purpose.","Biography information for Lord Beith","Sir Alan Beith","House of Commons Tabled Parliamentary Question 2014/15 209616","209616"
"http://data.parliament.uk/resources/92305","2014-10-14","Department for Transport","2014-09-26","To ask the Secretary of State for Transport, what targets have been set for the release of his Department's material to the National Archives; what progress has been made in meeting those targets; and how many staff in his Department are engaged in reviewing records for that purpose.","Biography information for Lord Beith","Sir Alan Beith","House of Commons Tabled Parliamentary Question 2014/15 209617","209617"
"http://data.parliament.uk/resources/92306","2014-10-15","Department for Transport","2014-09-26","To ask the Secretary of State for Transport, how much his Department has paid to Winckworth Sherwood to date in relation to High Speed 2; and what budget his Department has set for fees to that firm.","Biography information for Dame Cheryl Gillan","Mrs Cheryl Gillan","House of Commons Tabled Parliamentary Question 2014/15 209595","209595"
