"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/984468","2018-10-15","Ministry of Housing, Communities and Local Government","2018-10-09","To ask the Secretary of State for Housing, Communities and Local Government, what the timetable is for the removal of the Housing Revenue Account borrowing cap for local authorities.","Biography information for Helen Hayes","Helen Hayes","House of Commons Tabled Parliamentary Question 2017/19 177368","177368"
"http://data.parliament.uk/resources/984469","2018-10-11","Department of Health and Social Care","2018-10-09","To ask the Secretary of State for Health and Social Care, how many people were mistakenly charged for NHS treatment due to errors in the interpretation of their immigration status in (a) England and (b) London in (i) 2016-17 and (ii) 2017-18.","Biography information for Vicky Foxcroft","Vicky Foxcroft","House of Commons Tabled Parliamentary Question 2017/19 177355","177355"
"http://data.parliament.uk/resources/984470","2018-10-11","Department of Health and Social Care","2018-10-09","To ask the Secretary of State for Health and Social Care, what estimate his Department has made of the number of women who gave birth at an NHS hospital and were charged for that treatment because of a misunderstanding of their immigration status in (a) England and (b) London in (i) 2016-2017 and (ii) 2017-2018.","Biography information for Vicky Foxcroft","Vicky Foxcroft","House of Commons Tabled Parliamentary Question 2017/19 177356","177356"
"http://data.parliament.uk/resources/984471","2018-10-11","Department of Health and Social Care","2018-10-09","To ask the Secretary of State for Health and Social Care, what estimate his Department has made of the number of EU citizens who were mistakenly charged for NHS treatment in (a) England and (b) London in (i) 2016-2017 and (ii) 2017-2018.","Biography information for Vicky Foxcroft","Vicky Foxcroft","House of Commons Tabled Parliamentary Question 2017/19 177357","177357"
"http://data.parliament.uk/resources/984472","2018-10-11","Department of Health and Social Care","2018-10-09","To ask the Secretary of State for Health and Social Care, what estimate his Department has made of the number of EU citizens who gave birth in an NHS hospital and were mistakenly charged for treatment in (a) England and (b) London in (i) 2016-2017 and (ii) 2017-2018.","Biography information for Vicky Foxcroft","Vicky Foxcroft","House of Commons Tabled Parliamentary Question 2017/19 177358","177358"
"http://data.parliament.uk/resources/984473","2018-10-11","Department of Health and Social Care","2018-10-09","To ask the Secretary of State for Health and Social Care, what assessment his Department has made of the effect of charging for secondary NHS maternity care on the number of migrant women giving birth in NHS hospitals.","Biography information for Vicky Foxcroft","Vicky Foxcroft","House of Commons Tabled Parliamentary Question 2017/19 177359","177359"
"http://data.parliament.uk/resources/984474","2018-10-15","Department for Business, Energy and Industrial Strategy","2018-10-09","To ask the Secretary of State for Business, Energy and Industrial Strategy, pursuant to the Answer of 17 April 2018 to Question 136214 on Insulation: Preston, how many properties in the Fishwick area are awaiting emergency efficiency retrofit work to be carried out and when this work is expected to be completed.","Biography information for Sir Mark Hendrick","Sir Mark Hendrick","House of Commons Tabled Parliamentary Question 2017/19 177184","177184"
"http://data.parliament.uk/resources/984475","2018-10-15","Women and Equalities","2018-10-09","To ask the Minister for Women and Equalities, when she plans to introduce legislative proposals to allow opposite-sex couples to enter into a civil partnership.","Biography information for Layla Moran","Layla Moran","House of Commons Tabled Parliamentary Question 2017/19 177374","177374"
"http://data.parliament.uk/resources/984476","2018-10-11","Home Office","2018-10-09","To ask the Secretary of State for the Home Department, what estimate his Department has made of the number of spousal visa applications which have been completed within service standard times in (a) 2016, (b) 2017 and (c) in 2018 to date.","Biography information for Vicky Foxcroft","Vicky Foxcroft","House of Commons Tabled Parliamentary Question 2017/19 177360","177360"
"http://data.parliament.uk/resources/984477","2018-10-11","Home Office","2018-10-09","To ask the Secretary of State for the Home Department, what estimate his Department has made of the number of spousal visas that were not completed within the service standard time which have gone on to be completed within (a) six months and (b) 12 months in (i) 2016, (ii) 2017 and (iii) 2018 to date.","Biography information for Vicky Foxcroft","Vicky Foxcroft","House of Commons Tabled Parliamentary Question 2017/19 177361","177361"
