"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1132394","2019-06-20","Department for Work and Pensions","2019-06-17","To ask the Secretary of State for Work and Pensions, what plans she has to help ensure that there are adequate (a) parking facilities and (b) public transport connections for staff working in her Department's offices in Merthyr Tydfil when that office is moved to the hub north of Cardiff.","Biography information for Gerald Jones","Gerald Jones","House of Commons Tabled Parliamentary Question 2017/19 265563","265563"
"http://data.parliament.uk/resources/1132395","2019-06-19","Ministry of Justice","2019-06-17","To ask the Secretary of State for Justice, what estimate he has made of the average length of time for probate to be granted in the last (a)  three months and (b) financial year.","Biography information for Simon Hart","Simon Hart","House of Commons Tabled Parliamentary Question 2017/19 265484","265484"
"http://data.parliament.uk/resources/1132396","2019-06-20","Ministry of Justice","2019-06-17","To ask the Secretary of State for Justice, how much money has been recovered from IT systems suppliers since the probation and courts IT systems failures in January 2019.","Biography information for Richard Burgon","Richard Burgon","House of Commons Tabled Parliamentary Question 2017/19 265564","265564"
"http://data.parliament.uk/resources/1132397","2019-06-19","Department for Work and Pensions","2019-06-17","To ask the Secretary of State for Work and Pensions, what plans she has to strengthen protections for mental health at work under health and safety legislation.","Biography information for Sir George Howarth","Sir George Howarth","House of Commons Tabled Parliamentary Question 2017/19 265450","265450"
"http://data.parliament.uk/resources/1132398","2019-06-20","Ministry of Justice","2019-06-17","To ask the Secretary of State for Justice, what the procedure was for (a) public and (b) press access to the extradition hearing for Julian Assange; and if he will make a statement.","Biography information for Richard Burgon","Richard Burgon","House of Commons Tabled Parliamentary Question 2017/19 265565","265565"
"http://data.parliament.uk/resources/1132399","2019-06-20","Ministry of Justice","2019-06-17","To ask the Secretary of State for Justice, what assessment he has made of the frequency with which courts are closed to the public and press without an order having been granted by the judge.","Biography information for Richard Burgon","Richard Burgon","House of Commons Tabled Parliamentary Question 2017/19 265566","265566"
"http://data.parliament.uk/resources/1132400","2019-06-19","Ministry of Justice","2019-06-17","To ask the Secretary of State for Justice, what the average waiting time was for a response from each HMCTS divorce centre (a) on 17 June 2019, (b) in 2015 and (c) in 2010.","Biography information for Richard Burgon","Richard Burgon","House of Commons Tabled Parliamentary Question 2017/19 265567","265567"
"http://data.parliament.uk/resources/1132401","2019-06-20","Ministry of Justice","2019-06-17","To ask the Secretary of State for Justice, how many and what proportion of HMCTS staff were agency staff by staffing band in (a) 2010 and (b) 2018.","Biography information for Richard Burgon","Richard Burgon","House of Commons Tabled Parliamentary Question 2017/19 265568","265568"
"http://data.parliament.uk/resources/1132402","2019-06-19","Ministry of Justice","2019-06-17","To ask the Secretary of State for Justice, since 2010 how many claims have been rejected by the Criminal Injuries Compensation Authority because the application was made more than two years following the criminal incident.","Biography information for Richard Burgon","Richard Burgon","House of Commons Tabled Parliamentary Question 2017/19 265569","265569"
"http://data.parliament.uk/resources/1132403","2019-06-20","Department of Health and Social Care","2019-06-17","To ask the Secretary of State for Health and Social Care, what contingency plans his Department has put in place in the event that Vertex declines NHS England’s latest offer for the supply of Orkambi.","Biography information for Steve McCabe","Steve McCabe","House of Commons Tabled Parliamentary Question 2017/19 265417","265417"
