"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/694267","2017-03-01","Ministry of Justice","2017-02-24","To ask the Secretary of State for Justice, how many incidents of lost keys have required the re-locking of prisons since May 2012; and what the cost of those incidents have been to the public purse.","Biography information for Yasmin Qureshi","Yasmin Qureshi","House of Commons Tabled Parliamentary Question 2016/17 65527","65527"
"http://data.parliament.uk/resources/694268","2017-03-01","Ministry of Justice","2017-02-24","To ask the Secretary of State for Justice, what meetings she and Ministers of her Department have had with the Chief Inspector of Prisons in the last six months; what the dates of those meetings were; and what was discussed at each such meeting.","Biography information for Yasmin Qureshi","Yasmin Qureshi","House of Commons Tabled Parliamentary Question 2016/17 65528","65528"
"http://data.parliament.uk/resources/694269","2017-02-28","Northern Ireland Office","2017-02-24","To ask the Secretary of State for Northern Ireland, what proportion of senior civil servants of his Department are (a) men, (b) women, (c) disabled, (d) from working-class backgrounds and (e) from black, Asian and minority ethnic backgrounds.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2016/17 65564","65564"
"http://data.parliament.uk/resources/694270","2017-02-28","Scotland Office","2017-02-24","To ask the Secretary of State for Scotland, what proportion of senior civil servants of his Department are (a) men, (b) women, (c) disabled, (d) from working-class backgrounds and (e) from black, Asian and minority ethnic backgrounds.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2016/17 65565","65565"
"http://data.parliament.uk/resources/694271","2017-03-01","Speaker's Committee on the Electoral Commission","2017-02-24","To ask the hon. Member for Houghton and Sunderland South, representing the Speaker's Committee on the Electoral Commission, what the Commission's policy is on online advertising; and how much was spent on online advertising with (a) Breitbart News and (b) each other outlet in each of the last three years.","Biography information for Stephen Doughty","Stephen Doughty","House of Commons Tabled Parliamentary Question 2016/17 65501","65501"
"http://data.parliament.uk/resources/694272","2017-02-28","Department for Transport","2017-02-24","To ask the Secretary of State for Transport, pursuant to the oral contribution of 23 February 2017 by the Parliamentary Under-Secretary of State for Transport, on funding for the Government's forthcoming Cycling and Walking Investment Strategy, how much of the £1 billion funding will be provided to (a) each region, (b) the Cycling and Walking Strategy, (c) the Cycling City Ambition Grant scheme, (d) Bikeability cycle training and (e) Highways England.","Biography information for Daniel Zeichner","Daniel Zeichner","House of Commons Tabled Parliamentary Question 2016/17 65536","65536"
"http://data.parliament.uk/resources/694273","2017-03-01","Department for Transport","2017-02-24","To ask the Secretary of State for Transport, pursuant to the oral contribution of the Minister of State for Transport of 23 February 2017, Official Report, column 1147, if he will provide an update to the House within the next month on (a) whether the Government plans to bring forward criminal charges and (b) what support he is providing for the private prosecution being brought by consumers to force Volkswagen to do the right thing.","Biography information for Nick Smith","Nick Smith","House of Commons Tabled Parliamentary Question 2016/17 65542","65542"
"http://data.parliament.uk/resources/694274","2017-02-28","Department for Transport","2017-02-24","To ask the Secretary of State for Transport, what proportion of senior civil servants of his Department are (a) men, (b) women, (c) disabled, (d) from working-class backgrounds and (e) from black, Asian and minority ethnic backgrounds.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2016/17 65566","65566"
"http://data.parliament.uk/resources/694275","2017-02-28","Department for Transport","2017-02-24","To ask the Secretary of State for Transport, when the consultation on the proposed A417 road improvement scheme will open.","Biography information for Alex Chalk","Alex Chalk","House of Commons Tabled Parliamentary Question 2016/17 65488","65488"
"http://data.parliament.uk/resources/694276","2017-03-01","Department for Transport","2017-02-24","To ask the Secretary of State for Transport, how many HS2 Ltd staff (a) have previously worked for and (b) are on secondment from CH2M; how many of those staff have returned to work for CH2M after working at HS2 Ltd; and how many CH2M staff are located in HS2 Ltd offices.","Biography information for Dame Cheryl Gillan","Mrs Cheryl Gillan","House of Commons Tabled Parliamentary Question 2016/17 65529","65529"
"http://data.parliament.uk/resources/694277","2017-02-28","Wales Office","2017-02-24","To ask the Secretary of State for Wales, what proportion of senior civil servants of his Department are (a) men, (b) women, (c) disabled, (d) from working-class backgrounds and (e) from black, Asian and minority ethnic backgrounds.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2016/17 65568","65568"
"http://data.parliament.uk/resources/694278","2017-02-28","Women and Equalities","2017-02-24","To ask the Minister for Women and Equalities, what proportion of senior civil servants of the Government Equalities Office are (a) men, (b) women, (c) disabled, (d) from working-class backgrounds and (e) from black, Asian and minority ethnic backgrounds.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2016/17 65558","65558"
"http://data.parliament.uk/resources/694279","2017-02-28","Women and Equalities","2017-02-24","To ask the Minister for Women and Equalities, how many officials of the Government Equalities Office oversee contracts awarded to external providers after those contracts have been awarded.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2016/17 65534","65534"
"http://data.parliament.uk/resources/694280","2017-02-28","Women and Equalities","2017-02-24","To ask the Minister for Women and Equalities, whether the Government provides financial support for an awards scheme specifically for outstanding female entrepreneurs and businesswomen.","Biography information for Diana Johnson","Diana Johnson","House of Commons Tabled Parliamentary Question 2016/17 65484","65484"
"http://data.parliament.uk/resources/694281","2017-02-28","Women and Equalities","2017-02-24","To ask the Minister for Women and Equalities, what the Government's strategy is for increasing the proportion of women in leadership positions in small and medium-sized enterprises.","Biography information for Diana Johnson","Diana Johnson","House of Commons Tabled Parliamentary Question 2016/17 65485","65485"
"http://data.parliament.uk/resources/694282","2017-03-01","Department for Work and Pensions","2017-02-24","To ask the Secretary of State for Work and Pensions, how many and what proportion of New Enterprise Allowance (a) recipients and (b) mentors were women in each NUTS 1 designated region in each year since 2011-12.","Biography information for Diana Johnson","Diana Johnson","House of Commons Tabled Parliamentary Question 2016/17 65493","65493"
"http://data.parliament.uk/resources/694283","2017-03-01","Department for Work and Pensions","2017-02-24","To ask the Secretary of State for Work and Pensions, how many people have been affected by the revised benefit cap in each local authority area in Scotland; and if he will make a statement.","Biography information for Chris Stephens","Chris Stephens","House of Commons Tabled Parliamentary Question 2016/17 65450","65450"
"http://data.parliament.uk/resources/694284","2017-03-01","Department for Work and Pensions","2017-02-24","To ask the Secretary of State for Work and Pensions, what the estimated additional cost is to each household in the Glasgow Local Authority Area renting in the private rented sector affected by the revised benefit cap; and if he will make a statement.","Biography information for Chris Stephens","Chris Stephens","House of Commons Tabled Parliamentary Question 2016/17 65451","65451"
"http://data.parliament.uk/resources/694285","2017-03-01","Department for Work and Pensions","2017-02-24","To ask the Secretary of State for Work and Pensions, what the estimated additional cost is to each household in the Glasgow Local Authority Area renting in social housing affected by the revised benefit cap; and if he will make a statement.","Biography information for Chris Stephens","Chris Stephens","House of Commons Tabled Parliamentary Question 2016/17 65452","65452"
"http://data.parliament.uk/resources/694286","2017-02-28","Department for Work and Pensions","2017-02-24","To ask the Secretary of State for Work and Pensions, how many officials of his Department oversee contracts awarded to external providers after those contracts have been awarded.","Biography information for Jon Trickett","Jon Trickett","House of Commons Tabled Parliamentary Question 2016/17 65535","65535"
