"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/932169","2018-07-02","Department for Work and Pensions","2018-06-28","To ask the Secretary of State for Work and Pensions, what steps she is taking to reduce unemployment in (a) Oldham West and Royton constituency and (b) the rest of the UK.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158782","158782"
"http://data.parliament.uk/resources/932170","2018-07-02","Department for Transport","2018-06-28","To ask the Secretary of State for Transport, if he will take steps to help ensure the financial viability of local community transport providers.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158783","158783"
"http://data.parliament.uk/resources/932171","2018-07-03","Department for Transport","2018-06-28","To ask the Secretary of State for Transport, whether his Department has  indemnified Arriva Rail North for industrial action; and if he will make a statement.","Biography information for Dame Louise Ellman","Dame Louise Ellman","House of Commons Tabled Parliamentary Question 2017/19 158696","158696"
"http://data.parliament.uk/resources/932172","2018-07-02","Department of Health and Social Care","2018-06-28","To ask the Secretary of State for Health and Social Care, what proportion of multiple births in England in 2017 were a result of IVF treatment which took place outside the UK.","Biography information for Steve McCabe","Steve McCabe","House of Commons Tabled Parliamentary Question 2017/19 158661","158661"
"http://data.parliament.uk/resources/932173","2018-07-02","Department of Health and Social Care","2018-06-28","To ask the Secretary of State for Health and Social Care, what was the cost to the NHS of (a) multiple births resulting from IVF treatment outside the UK for mothers who were refused such treatment in the UK and (b) other multiple births resulting from IVF treatment outside the UK in the last period for which figures are available.","Biography information for Steve McCabe","Steve McCabe","House of Commons Tabled Parliamentary Question 2017/19 158662","158662"
"http://data.parliament.uk/resources/932174","2018-07-03","Department for Education","2018-06-28","To ask the Secretary of State for Education, what recent assessment he has made of the adequacy of education funding for 16 to 18 year olds.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158784","158784"
"http://data.parliament.uk/resources/932175","2018-07-02","Ministry of Housing, Communities and Local Government","2018-06-28","To ask the Secretary of State for Housing, Communities and Local Government, how many applicants there were in priority bands on council housing registers in England in each year from 2010 to 2018.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158785","158785"
"http://data.parliament.uk/resources/932176","2018-07-03","Ministry of Housing, Communities and Local Government","2018-06-28","To ask the Secretary of State for Housing, Communities and Local Government, how much was spent by local authorities in real terms on adult social care services between 2010 and 2018.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158786","158786"
"http://data.parliament.uk/resources/932177","2018-07-03","Ministry of Housing, Communities and Local Government","2018-06-28","To ask the Secretary of State for Housing, Communities and Local Government, what the timeline is for the next steps on the Cheshire and Warrington devolution deal.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158787","158787"
"http://data.parliament.uk/resources/932178","2018-07-03","Ministry of Housing, Communities and Local Government","2018-06-28","To ask the Secretary of State for Housing, Communities and Local Government, how much funding has been allocated from the Controlling Migration Fund to each of the devolved administrations.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158788","158788"
"http://data.parliament.uk/resources/932179","2018-07-02","Ministry of Housing, Communities and Local Government","2018-06-28","To ask the Secretary of State for Housing, Communities and Local Government, what the per cent change in real terms funding has been for each North East council in each year from 2010.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158789","158789"
"http://data.parliament.uk/resources/932180","2018-07-02","Treasury","2018-06-28","To ask Mr Chancellor of the Exchequer, how much funding, in real terms, has been allocated from the public purse to transport infrastructure in the north of England in each year since 1993.","Biography information for Jim McMahon","Jim McMahon","House of Commons Tabled Parliamentary Question 2017/19 158790","158790"
