"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/170466","2014-12-17","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, how many animals were used for testing (a) finished household products and (b) household product ingredients in each of the last five years.","Biography information for Mr Adrian Sanders","Mr Adrian Sanders","House of Commons Tabled Parliamentary Question 2014/15 218698","218698"
"http://data.parliament.uk/resources/170467","2014-12-18","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, pursuant to the Answer of 15 December 2014 to Question 218042, how many cases of fraud or abuse in relation to English language testing have been identified in each country in each of the last five years; and what proportion such cases were of the total number sitting those tests in each country.","Biography information for Sir Graham Brady","Mr Graham Brady","House of Commons Tabled Parliamentary Question 2014/15 218720","218720"
"http://data.parliament.uk/resources/170468","2014-12-18","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, pursuant to the Answer of 15 December 2014 to Question 218042, what steps her Department takes to ensure that the candidate sitting a test online is the same person who completed the secure online verification process.","Biography information for Sir Graham Brady","Mr Graham Brady","House of Commons Tabled Parliamentary Question 2014/15 218718","218718"
"http://data.parliament.uk/resources/170469","2014-12-18","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, pursuant to the Answer of 15 December 2014 to Question 218042, how many concerns regarding fraud or abuse in relation to English language testing were reported to her Department by English language testing providers in each country in each of the last five years.","Biography information for Sir Graham Brady","Mr Graham Brady","House of Commons Tabled Parliamentary Question 2014/15 218719","218719"
"http://data.parliament.uk/resources/170470","2014-12-18","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, pursuant to the Answer of 15 December 2014 to Question 218042, what licences were awarded to which companies testing English language skills in connection with visa applications for travel to the UK in the last five years.","Biography information for Sir Graham Brady","Mr Graham Brady","House of Commons Tabled Parliamentary Question 2014/15 218717","218717"
"http://data.parliament.uk/resources/170471","2014-12-18","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, what controls there are on the sale of crossbows.","Biography information for Dr Julian Huppert","Dr Julian Huppert","House of Commons Tabled Parliamentary Question 2014/15 218630","218630"
"http://data.parliament.uk/resources/170472","2014-12-17","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, how many tenders from (a) Serco and (b) G4S for contracts let by her Department have been successful in each year since May 2010; how much her Department paid to each of those companies for the execution of contracts in each such year; how many contracts which terminate after 2015 each company hold with her Department; and what the monetary value is of all outstanding contracts between her Department and each company.","Biography information for Andy Slaughter","Mr Andy Slaughter","House of Commons Tabled Parliamentary Question 2014/15 218604","218604"
"http://data.parliament.uk/resources/170473","2014-12-18","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, with reference to the Criminal Finances Improvement Plan 2014, what steps she is taking to work with the private sector to maximise asset recovery.","Biography information for Jack Dromey","Jack Dromey","House of Commons Tabled Parliamentary Question 2014/15 218614","218614"
"http://data.parliament.uk/resources/170474","2014-12-18","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, with reference to the Criminal Finances Improvement Plan 2014, what steps she is taking to strengthen her Department's ability to recover assets hidden overseas.","Biography information for Jack Dromey","Jack Dromey","House of Commons Tabled Parliamentary Question 2014/15 218615","218615"
"http://data.parliament.uk/resources/170475","2014-12-18","Home Office","2014-12-15","To ask the Secretary of State for the Home Department, how many front-line staff are employed at the UK border; and what the annual cost to the public purse is of such staff.","Biography information for Dominic Raab","Mr Dominic Raab","House of Commons Tabled Parliamentary Question 2014/15 218616","218616"
