"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1107770","2019-04-03","Foreign and Commonwealth Office","2019-03-29","To ask the Secretary of State for Foreign and Commonwealth Affairs, what steps his Department has taken to raise the issue of LGBT+ rights with other Commonwealth nations.","Biography information for Jo Stevens","Jo Stevens","House of Commons Tabled Parliamentary Question 2017/19 238654","238654"
"http://data.parliament.uk/resources/1107771","2019-04-03","Foreign and Commonwealth Office","2019-03-29","To ask the Secretary of State for Foreign and Commonwealth Affairs, what steps his Department has taken to promote LGBT+ rights and safety in the Commonwealth.","Biography information for Jo Stevens","Jo Stevens","House of Commons Tabled Parliamentary Question 2017/19 238655","238655"
"http://data.parliament.uk/resources/1107772","2019-04-03","Department for Work and Pensions","2019-03-29","To ask the Secretary of State for Work and Pensions, how many advance benefit payments have been made to people in Glasgow in each month from September 2018 to March 2019.","Biography information for Chris Stephens","Chris Stephens","House of Commons Tabled Parliamentary Question 2017/19 238661","238661"
"http://data.parliament.uk/resources/1107773","2019-04-03","Department for Work and Pensions","2019-03-29","To ask the Secretary of State for Work and Pensions, how many new claims for universal credit have been made in each month since September 2018 for (a) Glasgow and (b) Glasgow South West.","Biography information for Chris Stephens","Chris Stephens","House of Commons Tabled Parliamentary Question 2017/19 238662","238662"
"http://data.parliament.uk/resources/1107774","2019-04-02","Department for Business, Energy and Industrial Strategy","2019-03-29","To ask the Secretary of State for Business, Energy and Industrial Strategy, what steps his Department is taking to ensure that large companies issue payments to contractors within reasonable times.","Biography information for Colin Clark","Colin Clark","House of Commons Tabled Parliamentary Question 2017/19 238676","238676"
"http://data.parliament.uk/resources/1107775","2019-04-03","Cabinet Office","2019-03-29","To ask the Minister for the Cabinet Office, what assessment he has made of the adequacy of the data that will be available to public bodies on Sikhs as an ethnic group after Census 2021.","Biography information for Preet Kaur Gill","Preet Kaur Gill","House of Commons Tabled Parliamentary Question 2017/19 238672","238672"
"http://data.parliament.uk/resources/1107776","2019-04-02","Home Office","2019-03-29","To ask the Secretary of State for the Home Department, what steps he is taking to support convenience retailers in Denton and Reddish that have lost an estimated £123,303 from shop theft; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238620","238620"
"http://data.parliament.uk/resources/1107777","2019-04-02","Home Office","2019-03-29","To ask the Secretary of State for the Home Department, what assessment he has made of the implications for his policies of the findings of the Association of Convenience Stores Crime Report 2019; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238621","238621"
"http://data.parliament.uk/resources/1107778","2019-04-02","Home Office","2019-03-29","To ask the Secretary of State for the Home Department, what steps his Department is taking to tackle (a) retail crime and (b) violence against shop workers; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238622","238622"
"http://data.parliament.uk/resources/1107779","2019-04-02","Home Office","2019-03-29","To ask the Secretary of State for the Home Department, whether he plans to continue to allocate funding to the National Business Crime Centre; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238623","238623"
"http://data.parliament.uk/resources/1107780","2019-04-02","Home Office","2019-03-29","To ask the Secretary of State for the Home Department, what assessment he has made of the potential merits of using (a) the community trigger, (b) the community remedy and (c) other provisions under the Anti-Social Behaviour, Crime and Policing Act 2014 to tackle shop theft; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238624","238624"
"http://data.parliament.uk/resources/1107781","2019-04-02","Ministry of Justice","2019-03-29","To ask the Secretary of State for Justice, whether he is taking steps to make an assessment of the effectiveness of out of court disposals for shop theft; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238625","238625"
"http://data.parliament.uk/resources/1107782","2019-04-02","Ministry of Justice","2019-03-29","To ask the Secretary of State for Justice, whether he is taking steps to implement simplified out of court disposals following the 2014 pilot on adult out of court disposals; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238626","238626"
"http://data.parliament.uk/resources/1107783","2019-04-02","Ministry of Justice","2019-03-29","To ask the Secretary of State for Justice, whether he has made an assessment of the potential merits of bringing forward stronger sanctions on people who attack shopworkers; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238627","238627"
"http://data.parliament.uk/resources/1107784","2019-04-02","Ministry of Justice","2019-03-29","To ask the Secretary of State for Justice, whether he has made an assessment of the potential merits of commencing section 151 of the Criminal Justice Act 2003 to allow courts to deal with low-level offences by repeat offenders through the use of community orders; and if he will make a statement.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 238628","238628"
"http://data.parliament.uk/resources/1107785","2019-04-03","Department for International Development","2019-03-29","To ask the Secretary of State for International Development, pursuant to the Answer of 28 March 2019 to Question 236571, what estimate she has made of the further number of deployments required from her Department.","Biography information for Preet Kaur Gill","Preet Kaur Gill","House of Commons Tabled Parliamentary Question 2017/19 238673","238673"
"http://data.parliament.uk/resources/1107786","2019-04-03","Department for International Development","2019-03-29","To ask the Secretary of State for International Development, pursuant to the Answer of 28 March 2019 to Question 236571, what estimate she has made of the number of departmental staff that can be deployed while maintaining the effectiveness of her Department's performance.","Biography information for Preet Kaur Gill","Preet Kaur Gill","House of Commons Tabled Parliamentary Question 2017/19 238674","238674"
"http://data.parliament.uk/resources/1107787","2019-04-03","Ministry of Housing, Communities and Local Government","2019-03-29","To ask the Secretary of State for Housing, Communities and Local Government, what plans he has to strengthen regulations to prevent developers and landowners putting netting on hedgerows.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 238587","238587"
"http://data.parliament.uk/resources/1107788","2019-04-03","Department for International Development","2019-03-29","To ask the Secretary of State for International Development, what steps she is taking to help restrict the spread of Ebola in Africa.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 238588","238588"
"http://data.parliament.uk/resources/1107789","2019-04-03","Treasury","2019-03-29","To ask the Chancellor of the Exchequer, pursuant to the Answer of 22 March 2019 to Question 234212 on Revenue and Customs: Staff, whether 58,058 full-time equivalent staff includes Revenue and Customs Digital Technology Services Ltd employees.","Biography information for Anneliese Dodds","Anneliese Dodds","House of Commons Tabled Parliamentary Question 2017/19 238677","238677"
"http://data.parliament.uk/resources/1107790","2019-04-02","Treasury","2019-03-29","To ask the Chancellor of the Exchequer, what legal advice his Department has received on ending the double taxation of domestic air passenger duty if the UK leaves the EU.","Biography information for Mr Ben Bradshaw","Mr Ben Bradshaw","House of Commons Tabled Parliamentary Question 2017/19 238584","238584"
"http://data.parliament.uk/resources/1107791","2019-04-03","Foreign and Commonwealth Office","2019-03-29","To ask the Secretary of State for Foreign and Commonwealth Affairs, what plans he has to support further peace negotiations in South Sudan.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 238589","238589"
"http://data.parliament.uk/resources/1107792","2019-04-02","Treasury","2019-03-29","To ask the Chancellor of the Exchequer, what assessment he has made of the UK's ability to end the double taxation of domestic air passenger duty if the UK leaves the EU.","Biography information for Mr Ben Bradshaw","Mr Ben Bradshaw","House of Commons Tabled Parliamentary Question 2017/19 238585","238585"
"http://data.parliament.uk/resources/1107793","2019-04-02","Treasury","2019-03-29","To ask the Chancellor of the Exchequer, the most recent occasion on which his Department (a) commissioned and (b) received legal advice on domestic air passenger duty.","Biography information for Mr Ben Bradshaw","Mr Ben Bradshaw","House of Commons Tabled Parliamentary Question 2017/19 238586","238586"
"http://data.parliament.uk/resources/1107794","2019-04-03","Department for International Development","2019-03-29","To ask the Secretary of State for International Development, what steps she is taking to support capacity building in South Sudan.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 238590","238590"
"http://data.parliament.uk/resources/1107795","2019-04-03","Department for International Development","2019-03-29","To ask the Secretary of State for International Development, pursuant to the Answer of 20 March 2019 to Question 236571 on Department for International Development: Secondment, how many of the staff provisionally matched to over half of the 175 were from each directorate in that Department.","Biography information for Preet Kaur Gill","Preet Kaur Gill","House of Commons Tabled Parliamentary Question 2017/19 238675","238675"
"http://data.parliament.uk/resources/1107796","2019-04-03","Department for Digital, Culture, Media and Sport","2019-03-29","To ask the Secretary of State for Digital, Culture, Media and Sport, pursuant to the Answer of 11 October 2018 to Question 176383, how much funding has been released from dormant bank accounts to support young people.","Biography information for Cat Smith","Cat Smith","House of Commons Tabled Parliamentary Question 2017/19 238656","238656"
"http://data.parliament.uk/resources/1107797","2019-04-02","Home Office","2019-03-29","To ask the Secretary of State for the Home Department, when the Government plans to publish the outcome of its consultation on police pursuits.","Biography information for Louise Haigh","Louise Haigh","House of Commons Tabled Parliamentary Question 2017/19 238664","238664"
"http://data.parliament.uk/resources/1107798","2019-04-02","Department for Digital, Culture, Media and Sport","2019-03-29","To ask the Secretary of State for Digital, Culture, Media and Sport, if he will publish a list of the art, cultural and folk artefacts that overseas Governments have requested be returned to their country of origin and which are currently held in (a) public institutions and (b) private collections in the UK.","Biography information for Keith Vaz","Keith Vaz","House of Commons Tabled Parliamentary Question 2017/19 238596","238596"
