"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/901298","2018-05-15","Department for Transport","2018-05-10","To ask the Secretary of State for Transport, what assessment he has made of Northern Rail’s performance of running the Lakes line in Cumbria (a) between February and April 2018, (b) the last twelve months and (c) the last two years.","Biography information for Tim Farron","Tim Farron","House of Commons Tabled Parliamentary Question 2017/19 142823","142823"
"http://data.parliament.uk/resources/901299","2018-05-14","Department for Transport","2018-05-10","To ask the Secretary of State for Transport, what steps he has taken to (a) improve the performance and (b) reduce train cancellations on the Lakes line between Windermere and Oxenholme.","Biography information for Tim Farron","Tim Farron","House of Commons Tabled Parliamentary Question 2017/19 142824","142824"
"http://data.parliament.uk/resources/901300","2018-05-14","Department of Health and Social Care","2018-05-10","To ask the Secretary of State for Health and Social Care, if he will take steps to develop a national commissioning policy to reduce local disparities in the testing for Lynch syndrome.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 142754","142754"
"http://data.parliament.uk/resources/901301","2018-05-14","Department for Transport","2018-05-10","To ask the Secretary of State for Transport, what assessment he has made of the merits of removing the Lakes line franchise in Cumbria from Northern Rail’s control.","Biography information for Tim Farron","Tim Farron","House of Commons Tabled Parliamentary Question 2017/19 142825","142825"
"http://data.parliament.uk/resources/901302","2018-05-14","Department of Health and Social Care","2018-05-10","To ask the Secretary of State for Health and Social Care, pursuant to the Answer of 4 April 2018 to Question 134482 on Clinical Priorities Advisory Group, what budget forecasting assumptions were used to determine that £25m per year would be an appropriate level of investment for funding products through the relative prioritisation process.","Biography information for Mark Tami","Mark Tami","House of Commons Tabled Parliamentary Question 2017/19 142774","142774"
"http://data.parliament.uk/resources/901303","2018-05-14","Department of Health and Social Care","2018-05-10","To ask the Secretary of State for Health and Social Care, pursuant to the Answer of 4 April 2018 to Question 134482 on Clinical Priorities Advisory Group, on what basis £25m per year is assumed to be an appropriate level of funding when actual spending is not separately monitored.","Biography information for Mark Tami","Mark Tami","House of Commons Tabled Parliamentary Question 2017/19 142775","142775"
"http://data.parliament.uk/resources/901304","2018-05-14","Department of Health and Social Care","2018-05-10","To ask the Secretary of State for Health and Social Care, pursuant to the Answer of 4 April 2018 to Question 134482 on Clinical Priorities Advisory Group, what plans NHS England has to review the budget available for products undergoing review by the relative prioritisation process to take account of (a) inflation and (b) any forecasted increase in clinical demand for new products.","Biography information for Mark Tami","Mark Tami","House of Commons Tabled Parliamentary Question 2017/19 142776","142776"
"http://data.parliament.uk/resources/901305","2018-05-14","Department of Health and Social Care","2018-05-10","To ask the Secretary of State for Health and Social Care, what estimate he has made of the proportion of NHS England's specialised commissioning budget for medicines which is committed to products approved through the relative prioritisation process.","Biography information for Mark Tami","Mark Tami","House of Commons Tabled Parliamentary Question 2017/19 142777","142777"
"http://data.parliament.uk/resources/901306","2018-05-14","Scotland Office","2018-05-10","To ask the Secretary of State for Scotland, what discussions he has had with Channel 4 on the location of their new national headquarters.","Biography information for Lesley Laird","Lesley Laird","House of Commons Tabled Parliamentary Question 2017/19 142919","142919"
"http://data.parliament.uk/resources/901307","2018-05-14","Ministry of Housing, Communities and Local Government","2018-05-10","To ask the Secretary of State for Housing, Communities and Local Government, what guidance his Department provides to local authorities on the use of council reserves.","Biography information for Andrew Gwynne","Andrew Gwynne","House of Commons Tabled Parliamentary Question 2017/19 142795","142795"
