"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/715834","2017-04-18","Department for Business, Energy and Industrial Strategy","2017-03-30","To ask the Secretary of State for Business, Energy and Industrial Strategy, what assessment his Department has made of the efficacy of carbon capture and utilisation technologies in providing carbon capture support for energy intensive industries.","Biography information for Dr Alan Whitehead","Dr Alan Whitehead","House of Commons Tabled Parliamentary Question 2016/17 70100","70100"
"http://data.parliament.uk/resources/715835","2017-04-18","Department for Business, Energy and Industrial Strategy","2017-03-30","To ask the Secretary of State for Business, Energy and Industrial Strategy, what assessment he has made of the compliance of the Post Office with the Code of Practice on Public Consultation and Communication in relation to the relocation of Cowes Post Office.","Biography information for Mr Andrew Turner","Mr Andrew Turner","House of Commons Tabled Parliamentary Question 2016/17 69937","69937"
"http://data.parliament.uk/resources/715836","2017-04-18","Department for Business, Energy and Industrial Strategy","2017-03-30","To ask the Secretary of State for Business, Energy and Industrial Strategy, whether the previous Chair and Chief Executive of the Nuclear Decommissioning Authority were given a severance payment upon the termination of their contract of employment.","Biography information for Rebecca Long Bailey","Rebecca Long Bailey","House of Commons Tabled Parliamentary Question 2016/17 69934","69934"
"http://data.parliament.uk/resources/715837","2017-04-18","Department for Business, Energy and Industrial Strategy","2017-03-30","To ask the Secretary of State for Business, Energy and Industrial Strategy, pursuant to the Written Statement of 27 March 2017, HCWS 554, when the Nuclear Decommissioning Authority became aware that there was a significant mismatch between the work that was specified in the contract as tendered in 2012 and awarded in 2014 and the work that actually needs to be done.","Biography information for Rebecca Long Bailey","Rebecca Long Bailey","House of Commons Tabled Parliamentary Question 2016/17 70002","70002"
"http://data.parliament.uk/resources/715838","2017-04-18","Department for Business, Energy and Industrial Strategy","2017-03-30","To ask the Secretary of State for Business, Energy and Industrial Strategy, what steps the Government took after judgment, Energysolutions EU Ltd v Nuclear Decommissioning Authority [2016] EWHC 1988 (TCC), was handed down in 2016 to investigate the problems highlighted by the Court.","Biography information for Rebecca Long Bailey","Rebecca Long Bailey","House of Commons Tabled Parliamentary Question 2016/17 70001","70001"
"http://data.parliament.uk/resources/715839","2017-04-18","HM Treasury","2017-03-30","To ask Mr Chancellor of the Exchequer, whether his Department will review the turnover model that is used to set business rates on ATMs located in undefined retailers' forecourts.","Biography information for Mrs Anne Main","Mrs Anne Main","House of Commons Tabled Parliamentary Question 2016/17 69984","69984"
"http://data.parliament.uk/resources/715840","2017-04-18","Department for Business, Energy and Industrial Strategy","2017-03-30","To ask the Secretary of State for Business, Energy and Industrial Strategy, what representations he has made to the (a) Secretary of State for Justice and (b) Home Secretary on the level of retail crime during 2016.","Biography information for Mrs Anne Main","Mrs Anne Main","House of Commons Tabled Parliamentary Question 2016/17 69985","69985"
"http://data.parliament.uk/resources/715841","2017-04-18","Home Office","2017-03-30","To ask the Secretary of State for the Home Department, what guidance her Department provides to businesses on preventing retail crime; and what the total cost of retail crime was in 2016.","Biography information for Mrs Anne Main","Mrs Anne Main","House of Commons Tabled Parliamentary Question 2016/17 69986","69986"
"http://data.parliament.uk/resources/715842","2017-04-18","Department for Business, Energy and Industrial Strategy","2017-03-30","To ask the Secretary of State for Business, Energy and Industrial Strategy, what plans he has for further reforms to the Capacity Market as a result of the revision of new gas generation capacity in his Department's 2016 Energy and Emissions Projections report.","Biography information for Rebecca Long Bailey","Rebecca Long Bailey","House of Commons Tabled Parliamentary Question 2016/17 69935","69935"
"http://data.parliament.uk/resources/715843","2017-04-18","Department for Education","2017-03-30","To ask the Secretary of State for Education, what steps she is taking to ensure that careers advice in schools promotes vocational learning.","Biography information for Daniel Kawczynski","Daniel Kawczynski","House of Commons Tabled Parliamentary Question 2016/17 69957","69957"
