"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/41781","2014-03-10","Department of Health","2014-03-06","To ask the Secretary of State for Health, what steps he is taking to ensure that clinical commissioning groups provide adequate services for the specific physical and mental needs of veterans.","Biography information for Sir David Crausby","Mr David Crausby","House of Commons Tabled Parliamentary Question 2013/14 190892","190892"
"http://data.parliament.uk/resources/41782","2014-03-10","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, what estimate he has made of the number of empty homes in (a) Harrogate and Knaresborough constituency, (b) Yorkshire and the Humber and (c) England in each of the last three financial years.","Biography information for Andrew Jones","Andrew Jones","House of Commons Tabled Parliamentary Question 2013/14 190963","190963"
"http://data.parliament.uk/resources/41783","2014-03-10","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, how many facilities have been listed as assets of community value under the Localism Act 2011 to date.","Biography information for Andrew Jones","Andrew Jones","House of Commons Tabled Parliamentary Question 2013/14 190964","190964"
"http://data.parliament.uk/resources/41784","2014-03-10","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, when he plans to answer (a) Question 187552 tabled for ordinary answer on 13 February 2014 and (b) Question 187551 tabled for ordinary answer on 13 February 2014.","Biography information for Sir David Crausby","Mr David Crausby","House of Commons Tabled Parliamentary Question 2013/14 190971","190971"
"http://data.parliament.uk/resources/41785","2014-03-11","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, what funding his Department has allocated to Coventry City Council in each of the last five years.","Biography information for Mr Bob Ainsworth","Mr Bob Ainsworth","House of Commons Tabled Parliamentary Question 2013/14 190977","190977"
"http://data.parliament.uk/resources/41786","2014-03-10","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, how many and what proportion of (a) owner-occupiers, (b) social housing tenants and (c) private tenants were resident in properties in (i) England, (ii) Greater London and (iii) Greenwhich Borough in (A) the latest period for which data is available and (B) the date 15 years prior to this. [R]","Biography information for Mr Nick Raynsford","Mr Nick Raynsford","House of Commons Tabled Parliamentary Question 2013/14 191047","191047"
"http://data.parliament.uk/resources/41787","2014-03-10","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, when guidance will be published on how local authorities can apply to the £130 million additional flood relief fund.","Biography information for Sarah Newton","Sarah Newton","House of Commons Tabled Parliamentary Question 2013/14 191009","191009"
"http://data.parliament.uk/resources/41788","2014-03-10","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, what estimate he has made of the amount spent by local authorities on funding for staff to carry out trades union activities in each of the last three financial years.","Biography information for Andrew Jones","Andrew Jones","House of Commons Tabled Parliamentary Question 2013/14 190992","190992"
"http://data.parliament.uk/resources/41789","2014-03-10","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, how many flood rescues and flood evacuations were carried out in England by firefighters from each fire and rescue service in each of the months of December 2013, January and February 2014.","Biography information for John McDonnell","John McDonnell","House of Commons Tabled Parliamentary Question 2013/14 191035","191035"
"http://data.parliament.uk/resources/41790","2014-03-10","Department for Communities and Local Government","2014-03-06","To ask the Secretary of State for Communities and Local Government, if his Department will review the workings of the Party Wall Act 1966.","Biography information for Steve McCabe","Steve McCabe","House of Commons Tabled Parliamentary Question 2013/14 191050","191050"
"http://data.parliament.uk/resources/41791","2014-03-11","Department for Culture Media and Sport","2014-03-06","To ask the Secretary of State for Culture, Media and Sport, what her policy is on the reform of football governance.","Biography information for Dan Jarvis","Dan Jarvis","House of Commons Tabled Parliamentary Question 2013/14 191037","191037"
"http://data.parliament.uk/resources/41792","2014-03-11","Department for Culture Media and Sport","2014-03-06","To ask the Secretary of State for Culture, Media and Sport, what evidence she has considered about the prevalence of betting shops in low income areas; and whether she plans to commission research on this subject.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2013/14 191020","191020"
