"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/48053","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, how many applications have been made for the personal independence payment to date, by parliamentary constituency.","Biography information for Ian C. Lucas","Ian Lucas","House of Commons Tabled Parliamentary Question 2013/14 196121","196121"
"http://data.parliament.uk/resources/48054","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, how many recipients there are of disability living allowance, by parliamentary constituency.","Biography information for Ian C. Lucas","Ian Lucas","House of Commons Tabled Parliamentary Question 2013/14 196119","196119"
"http://data.parliament.uk/resources/48055","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, how many concluded applications for personal independence payment there have been to date, by parliamentary constituency.","Biography information for Ian C. Lucas","Ian Lucas","House of Commons Tabled Parliamentary Question 2013/14 196120","196120"
"http://data.parliament.uk/resources/48056","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, what recent estimate his Department has made of the proportion of claimants who will receive higher rates under the new personal independence payment compared to the disability living allowance.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2013/14 196140","196140"
"http://data.parliament.uk/resources/48057","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, how the universal credit local support services framework supports claimants who may require extra support in accessing universal credit.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2013/14 196139","196139"
"http://data.parliament.uk/resources/48058","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, what recent steps he has taken to prevent benefit fraud; and if he will make a statement.","Biography information for Simon Kirby","Simon Kirby","House of Commons Tabled Parliamentary Question 2013/14 196011","196011"
"http://data.parliament.uk/resources/48059","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, what steps he is taking to tackle pensioner poverty; and if he will make a statement.","Biography information for Simon Kirby","Simon Kirby","House of Commons Tabled Parliamentary Question 2013/14 196012","196012"
"http://data.parliament.uk/resources/48060","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, whether his Department has invoked penalty clauses for unacceptable performance standards of (a) Capita or (b) other private sector companies administering personal independence payments.","Biography information for Chris Ruane","Chris Ruane","House of Commons Tabled Parliamentary Question 2013/14 196018","196018"
"http://data.parliament.uk/resources/48061","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, what steps he has taken to ensure the long-term viability of the system for paying benefits into Post Office card accounts under the universal credit programme.","Biography information for Baroness Ritchie of Downpatrick","Ms Margaret Ritchie","House of Commons Tabled Parliamentary Question 2013/14 195972","195972"
"http://data.parliament.uk/resources/48062","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, what assessment he has made of his Department's performance in handling commercial contracts.","Biography information for Chris Ruane","Chris Ruane","House of Commons Tabled Parliamentary Question 2013/14 195998","195998"
"http://data.parliament.uk/resources/48063","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, how many people in Preston constituency are subject to sanction of their (a) employment and support allowance and (b) jobseeker's allowance.","Biography information for Sir Mark Hendrick","Mark Hendrick","House of Commons Tabled Parliamentary Question 2013/14 196142","196142"
"http://data.parliament.uk/resources/48064","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, what recent discussions he has had with his EU counterpart on further steps to prevent benefit tourism.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2013/14 196145","196145"
"http://data.parliament.uk/resources/48065","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, how many households in the UK received in excess of £100,000 in social security payments in (a) 2009, (b) 2010, (c) 2011, (d) 2012 and (e) 2013.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2013/14 196102","196102"
"http://data.parliament.uk/resources/48066","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, how many times he has written to work programme providers or their representative body about the progress of employment support allowance claimants since June 2011.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2013/14 196105","196105"
"http://data.parliament.uk/resources/48067","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, what representations he has made to authorities in Brazil and Qatar conveying the lessons learned in the UK about health and safety in constructing sporting stadia.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2013/14 196103","196103"
"http://data.parliament.uk/resources/48068","2014-04-28","Department for Work and Pensions","2014-04-09","To ask the Secretary of State for Work and Pensions, how many times he has met work programme providers or their representative body to discuss the progress of employment support allowance claimants since June 2011.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2013/14 196104","196104"
