"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/178849","2015-02-12","Department for Communities and Local Government","2015-02-10","To ask the Secretary of State for Communities and Local Government, which organisations and individuals responded to his Department's recent consultation on the proposed zero carbon homes exemptions for small sites; and which such responses were (a) in favour of and (b) against the Government's proposals to exempt sites of 10 homes or fewer from the allowable solutions.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2014/15 224132","224132"
"http://data.parliament.uk/resources/178850","2015-02-12","Department for Business, Innovation and Skills","2015-02-10","To ask the Secretary of State for Business, Innovation and Skills, what estimate he has made of the potential cost to local authorities of the proposed takeover of responsibility for LLC1 searches by the Land Registry.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2014/15 224133","224133"
"http://data.parliament.uk/resources/178851","2015-02-12","Department for Communities and Local Government","2015-02-10","To ask the Secretary of State for Communities and Local Government, what support he has given to commissioners in local government to attend the Commissioning Academy.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2014/15 224131","224131"
"http://data.parliament.uk/resources/178852","2015-02-12","Department for Communities and Local Government","2015-02-10","To ask the Secretary of State for Communities and Local Government, what guidance his Department has published to ensure local authorities fulfil their duty to consider economic, social and environmental well-being through procurement.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2014/15 224129","224129"
"http://data.parliament.uk/resources/178853","2015-02-12","Cabinet Office","2015-02-10","To ask the Minister for the Cabinet Office, whether his Department has undertaken a post-legislative analysis of the Public Services (Social Value) Act 2012.","Biography information for Dr Roberta Blackman-Woods","Roberta Blackman-Woods","House of Commons Tabled Parliamentary Question 2014/15 224128","224128"
"http://data.parliament.uk/resources/178854","2015-02-12","Department for Business, Innovation and Skills","2015-02-10","To ask the Secretary of State for Business, Innovation and Skills, if he will introduce legislative proposals to ensure social care workers and home care providers are paid costs for travel to clients, training and on-call time in addition to being paid for the time spent with those for whom they provide care.","Biography information for Paul Flynn","Paul Flynn","House of Commons Tabled Parliamentary Question 2014/15 224122","224122"
"http://data.parliament.uk/resources/178855","2015-02-23","Department for Culture Media and Sport","2015-02-10","To ask the Secretary of State for Culture, Media and Sport, what funding BAFTA receives from his Department and its agencies; and what diversity guidance and requirements accompany that funding.","Biography information for Chi Onwurah","Chi Onwurah","House of Commons Tabled Parliamentary Question 2014/15 224083","224083"
"http://data.parliament.uk/resources/178856","2015-02-23","Department for Culture Media and Sport","2015-02-10","To ask the Secretary of State for Culture, Media and Sport, what guidance his Department issues on what compensation is payable for the loss of both landline and internet services for the period of 21 days; and if he will make a statement.","Biography information for Baroness McIntosh of Pickering","Miss Anne McIntosh","House of Commons Tabled Parliamentary Question 2014/15 224140","224140"
"http://data.parliament.uk/resources/178857","2015-02-23","Department for Culture Media and Sport","2015-02-10","To ask the Secretary of State for Culture, Media and Sport, what steps his Department is taking to expedite the restoration of landline and internet services to more than 25 residences in Rillington and Sherburn in Ryedale following the breakage of a telephone pole on 20 January 2015.","Biography information for Baroness McIntosh of Pickering","Miss Anne McIntosh","House of Commons Tabled Parliamentary Question 2014/15 224141","224141"
"http://data.parliament.uk/resources/178858","2015-02-23","Department for Culture Media and Sport","2015-02-10","To ask the Secretary of State for Culture, Media and Sport, pursuant to the Answer of 12 January 2015 to Question 220134, whether the 90 per cent 4G geographical coverage will cover the Outer Hebrides.","Biography information for Angus Brendan MacNeil","Mr Angus Brendan MacNeil","House of Commons Tabled Parliamentary Question 2014/15 224017","224017"
"http://data.parliament.uk/resources/178859","2015-02-12","Department for Culture Media and Sport","2015-02-10","To ask the Secretary of State for Culture, Media and Sport, whether he plans to bring forward legislative proposals to adopt the measures contained in the Football Governance Bill.","Biography information for Alison McGovern","Alison McGovern","House of Commons Tabled Parliamentary Question 2014/15 223983","223983"
"http://data.parliament.uk/resources/178860","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, what briefing his Department provided to His Royal Highness the Prince of Wales on (a) the promotion and sale of arms and military equipment and (b) human rights before his trip to the Middle East; and if he will make a statement.","Biography information for Caroline Lucas","Caroline Lucas","House of Commons Tabled Parliamentary Question 2014/15 223924","223924"
"http://data.parliament.uk/resources/178862","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, how many personnel are taking part in the Seedcorn initiative; what the location is of each such member of personnel; with what equipment those personnel are training; and what estimate he has made of the cost to the public purse of the Seedcorn initiative in each of the next two years.","Biography information for Angus Robertson","Angus Robertson","House of Commons Tabled Parliamentary Question 2014/15 223968","223968"
"http://data.parliament.uk/resources/178864","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, how many guests he plans to invite to the service of commemoration at St Paul's Cathedral on 13 March 2015; and what proportion of those guests are family members of service personnel who died during operations in Afghanistan.","Biography information for Lord Murphy of Torfaen","Paul Murphy","House of Commons Tabled Parliamentary Question 2014/15 223958","223958"
"http://data.parliament.uk/resources/178866","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, how many family members of each of the service personnel who died in Afghanistan will be able to attend the service of commemoration at St Paul's Cathedral on 13 March 2015.","Biography information for Lord Murphy of Torfaen","Paul Murphy","House of Commons Tabled Parliamentary Question 2014/15 223961","223961"
"http://data.parliament.uk/resources/178869","2015-02-23","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, pursuant to his Written Statement of 10 February 2015, HCWS273, on gifting of counter-IED equipment to Iraq, what protection will be provided to the members of the Armed Forces being deployed as part of the C-IED training package in Erbil.","Biography information for Vernon Coaker","Vernon Coaker","House of Commons Tabled Parliamentary Question 2014/15 224003","224003"
"http://data.parliament.uk/resources/178871","2015-02-23","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, pursuant to his Written Statement of 10 February 2015, HCWS273, on gifting of counter-IED equipment to Iraq, how many members of the British Armed Forces are being deployed as part of the C-IED training package in Erbil; and what the time frame is for their deployment.","Biography information for Vernon Coaker","Vernon Coaker","House of Commons Tabled Parliamentary Question 2014/15 224004","224004"
"http://data.parliament.uk/resources/178874","2015-02-23","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, pursuant to his Written Statement of 10 February 2015, HCWS273, on gifting of counter-IED equipment to Iraq, what ranks the members of the Armed Forces being deployed as part of the C-IED training package in Erbil are.","Biography information for Vernon Coaker","Vernon Coaker","House of Commons Tabled Parliamentary Question 2014/15 224005","224005"
"http://data.parliament.uk/resources/178878","2015-02-26","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, what plans he has to retain on the site of the Sea Mounting Centre at Marchwood (a) 73 Training Squadron, (b) Royal Fleet Auxiliary Centre, (c) REME workshops, (d) Motor Transport Department, (e) Mexeflote Storage and Maintenance Facility, (f) Hardstanding for container and vehicle storage and (g) Blast Shields for incoming munitions.","Biography information for Dr Julian Lewis","Dr Julian Lewis","House of Commons Tabled Parliamentary Question 2014/15 224022","224022"
"http://data.parliament.uk/resources/178880","2015-02-26","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, whether the site security arrangements made by the successful bidder for the lease on the Marchwood port site will be augmented by dedicated security arrangements administered by his Department.","Biography information for Dr Julian Lewis","Dr Julian Lewis","House of Commons Tabled Parliamentary Question 2014/15 224023","224023"
"http://data.parliament.uk/resources/178883","2015-02-26","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, which military facilities and administrative centres sited on the current footprint of the military port at Marchwood are not part of the sea-mounting role of the port; whether he plans to re-locate any of those facilities and administrative centres to other sites administered by his Department within the next five years; and if he will make a statement.","Biography information for Dr Julian Lewis","Dr Julian Lewis","House of Commons Tabled Parliamentary Question 2014/15 224024","224024"
"http://data.parliament.uk/resources/178885","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, if he will place in the Library a list of each of the parliamentary constituencies through which nuclear warheads are transported to and from RNAD Coulport, omitting all details of travel routes, times and frequencies.","Biography information for Paul Flynn","Paul Flynn","House of Commons Tabled Parliamentary Question 2014/15 223997","223997"
"http://data.parliament.uk/resources/178887","2015-02-23","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, pursuant to the Answer of 4 February 2015 to Question 222429, whether any of the RAF personnel in Afghanistan support RPAS operations.","Biography information for Tom Watson","Mr Tom Watson","House of Commons Tabled Parliamentary Question 2014/15 224069","224069"
"http://data.parliament.uk/resources/178889","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, how many personnel undertook phase two training for the Royal Marine Band Service at the Royal Marine School of Music in 2013-14.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2014/15 224037","224037"
"http://data.parliament.uk/resources/178893","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, how many personnel undertook phase two training for the regular army band at Kneller Hall in 2013-14.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2014/15 224038","224038"
"http://data.parliament.uk/resources/178895","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, on how many occasions UK military personnel have provided training in Colombia in each year since 2010; and how many such personnel provided that training in each such year.","Biography information for Mr Andrew Love","Mr Andrew Love","House of Commons Tabled Parliamentary Question 2014/15 224027","224027"
"http://data.parliament.uk/resources/178897","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, on how many occasions Colombian armed forces personnel have trained in the UK in each year since 2010; and how many such personnel were trained in each such year.","Biography information for Mr Andrew Love","Mr Andrew Love","House of Commons Tabled Parliamentary Question 2014/15 224028","224028"
"http://data.parliament.uk/resources/178900","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, what the cost to his Department was of providing Phase two training for the Royal Air Force Music Services at the Headquarters Music Services, Northolt in 2013-14.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2014/15 224034","224034"
"http://data.parliament.uk/resources/178904","2015-02-12","Ministry of Defence","2015-02-10","To ask the Secretary of State for Defence, what the cost to his Department was of providing Phase two training for the Royal Marine Band Service at the Royal  Marine School of Music in 2013-14.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2014/15 224035","224035"
