"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1003654","2018-11-13","Department for Digital, Culture, Media and Sport","2018-11-09","To ask the Secretary of State for Digital, Culture, Media and Sport, what discussions he has had with his Cabinet colleagues on the Incorporated Society of Musicians' proposal for a multi-entry touring visa for UK musicians touring the EU after the UK leaves the EU.","Biography information for James Frith","James Frith","House of Commons Tabled Parliamentary Question 2017/19 189798","189798"
"http://data.parliament.uk/resources/1003655","2018-11-13","Foreign and Commonwealth Office","2018-11-09","To ask the Secretary of State for Foreign and Commonwealth Affairs, what the quantity was of (a) electricity and (b) natural gas used by (i) his Department and (ii) Wilton Park in each of the last three years for which figures are available.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2017/19 189704","189704"
"http://data.parliament.uk/resources/1003656","2018-11-13","Foreign and Commonwealth Office","2018-11-09","To ask the Secretary of State for Foreign and Commonwealth Affairs, what the cost was of  (a) electricity and (b) natural gas used by (i) his Department and (ii) Wilton Park in each of the last three years for which figures are available.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2017/19 189705","189705"
"http://data.parliament.uk/resources/1003657","2018-11-13","Treasury","2018-11-09","To ask the Chancellor of the Exchequer, what the quantity was of (a) electricity and (b) natural gas used by (i) his Department, (ii) the Crown Estate, (iii) the Financial Conduct Authority, (iv) the Infrastructure and Projects Authority, (v) the National Infrastructure Commission, (vi) the Payment Systems Regulator and (vii) the Royal Mint in each of the last three years for which figures are available.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2017/19 189706","189706"
"http://data.parliament.uk/resources/1003658","2018-11-13","Treasury","2018-11-09","To ask the Chancellor of the Exchequer, what the cost was of (a) electricity and (b) natural gas used by (i) his Department, (ii) the Crown Estate, (iii) the Financial Conduct Authority, (iv) the Infrastructure and Projects Authority, (v) the National Infrastructure Commission, (vi) the Payment Systems Regulator and (vii) the Royal Mint in each of the last three years for which figures are available.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2017/19 189707","189707"
"http://data.parliament.uk/resources/1003659","2018-11-13","Home Office","2018-11-09","To ask the Secretary of State for the Home Department, what the quantity was of (a) electricity and (b) natural gas used by (i) his Department and (ii) the College of Policing in each of the last three years for which figures are available.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2017/19 189708","189708"
"http://data.parliament.uk/resources/1003660","2018-11-13","Home Office","2018-11-09","To ask the Secretary of State for the Home Department, what the cost was of (a) electricity and (b) natural gas used by (i) his Department and (ii) the College of Policing in each of the last three years for which figures are available.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2017/19 189709","189709"
"http://data.parliament.uk/resources/1003661","2018-11-13","Department for Digital, Culture, Media and Sport","2018-11-09","To ask the Secretary of State for Digital, Culture, Media and Sport, what estimate he has made of the number of musicians in the UK that travel regularly to Europe to perform; and what discussions he has had with that sector on the potential effect of changes to travel after the UK leaves the EU.","Biography information for James Frith","James Frith","House of Commons Tabled Parliamentary Question 2017/19 189799","189799"
"http://data.parliament.uk/resources/1003662","2018-11-13","Ministry of Defence","2018-11-09","To ask the Secretary of State for Defence, what the quantity was of (a) electricity and (b) natural gas used by (i) his Department, (ii) the Defence Electronics and Components Agency, (iii) the Defence Science and Technology Laboratory, (iv) the UK Hydrographic Office, (v) the National Army Museum, (vi) the National Museum of the Royal Navy, (vii) the Royal Air Force Museum, (viii) Fleet Air Arm Museum, (ix) the Royal Marines Museum and (x) the Royal Navy Submarine Museum in each of the last three years for which figures are available.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2017/19 189710","189710"
"http://data.parliament.uk/resources/1003663","2018-11-13","Ministry of Defence","2018-11-09","To ask the Secretary of State for Defence, what the cost was of (a) electricity and (b) natural gas used by (i) his Department, (ii) the Defence Electronics and Components Agency, (iii) the Defence Science and Technology Laboratory, (iv) the UK Hydrographic Office, (v) the National Army Museum, (vi) the National Museum of the Royal Navy, (vii) the Royal Air Force Museum, (viii) Fleet Air Arm Museum, (ix) the Royal Marines Museum and (x) the Royal Navy Submarine Museum in each of the last three years for which figures are available.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2017/19 189711","189711"
