"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1054874","2019-02-06","Department for Work and Pensions","2019-02-04","To ask the Secretary of State for Work and Pensions, with reference to her Department's claimant service and experience survey 2017 to 2018, what steps her Department is taking to improve universal credit claimant satisfaction rates.","Biography information for Chris Ruane","Chris Ruane","House of Commons Tabled Parliamentary Question 2017/19 216154","216154"
"http://data.parliament.uk/resources/1054875","2019-02-07","Department for Work and Pensions","2019-02-04","To ask the Secretary of State for Work and Pensions, what assessment she has made of the (a) number and (b) proportion of disability living allowance claimants with (i) psychiatric conditions and (ii) non psychiatric conditions who have lost their entitlement to disability living allowance following a personal independence payment eligibility assessment in each of the last five years.","Biography information for Chris Ruane","Chris Ruane","House of Commons Tabled Parliamentary Question 2017/19 216155","216155"
"http://data.parliament.uk/resources/1054876","2019-02-06","Department for Environment, Food and Rural Affairs","2019-02-04","To ask the Secretary of State for Environment, Food and Rural Affairs, if he will provide the market value of pedigree cattle by breed used to determine compensation for bovine TB in each month since the scheme began.","Biography information for Dr Andrew Murrison","Dr Andrew Murrison","House of Commons Tabled Parliamentary Question 2017/19 216224","216224"
"http://data.parliament.uk/resources/1054877","2019-02-07","Ministry of Housing, Communities and Local Government","2019-02-04","To ask the Secretary of State for Housing, Communities and Local Government, whether he has set a target in this Parliamentary Term for the reduction in number of long term empty properties as a result of the Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Act 2018.","Biography information for Mr Gregory Campbell","Mr Gregory Campbell","House of Commons Tabled Parliamentary Question 2017/19 216156","216156"
"http://data.parliament.uk/resources/1054878","2019-02-06","Department for Environment, Food and Rural Affairs","2019-02-04","To ask the Secretary of State for Environment, Food and Rural Affairs, what assessment he has made of the relative importance of (a) open market and (b) private sale values of pedigree cattle in the determination of compensation for bovine TB.","Biography information for Dr Andrew Murrison","Dr Andrew Murrison","House of Commons Tabled Parliamentary Question 2017/19 216225","216225"
"http://data.parliament.uk/resources/1054879","2019-02-06","Department for Environment, Food and Rural Affairs","2019-02-04","To ask the Secretary of State for Environment, Food and Rural Affairs, how much compensation has been paid to owners of pedigree cattle testing positive for bovine TB i each month since that scheme began.","Biography information for Dr Andrew Murrison","Dr Andrew Murrison","House of Commons Tabled Parliamentary Question 2017/19 216226","216226"
"http://data.parliament.uk/resources/1054880","2019-02-07","Department for Education","2019-02-04","To ask the Secretary of State for Education, what liaison there is for promoting best practice guidelines between the National Careers Service and its counterpart organisations in Scotland, Wales and Northern Ireland.","Biography information for Mr Gregory Campbell","Mr Gregory Campbell","House of Commons Tabled Parliamentary Question 2017/19 216157","216157"
"http://data.parliament.uk/resources/1054881","2019-02-06","Department for Environment, Food and Rural Affairs","2019-02-04","To ask the Secretary of State for Environment, Food and Rural Affairs, if he will list the number of pedigree cattle sold in each month since the scheme began that determined the compensation offered to farmers with cows testing positive for TB.","Biography information for Dr Andrew Murrison","Dr Andrew Murrison","House of Commons Tabled Parliamentary Question 2017/19 216227","216227"
"http://data.parliament.uk/resources/1054882","2019-02-06","Department for Environment, Food and Rural Affairs","2019-02-04","To ask the Secretary of State for Environment, Food and Rural Affairs, what steps he has taken to reduce the number of cattle destroyed as a result of false positive Gamma blood tests.","Biography information for Dr Andrew Murrison","Dr Andrew Murrison","House of Commons Tabled Parliamentary Question 2017/19 216228","216228"
"http://data.parliament.uk/resources/1054883","2019-02-06","Foreign and Commonwealth Office","2019-02-04","To ask the Secretary of State for Foreign and Commonwealth Affairs, what representations he has made to the Government in Zimbabwe on respect for fundamental freedoms including freedom of expression in that country.","Biography information for Nigel Dodds","Nigel Dodds","House of Commons Tabled Parliamentary Question 2017/19 216158","216158"
"http://data.parliament.uk/resources/1054884","2019-02-06","Foreign and Commonwealth Office","2019-02-04","To ask the Secretary of State for Foreign and Commonwealth Affairs, what assessment he has made of the legitimacy of the recent elections in the Democratic Republic of Congo.","Biography information for Nigel Dodds","Nigel Dodds","House of Commons Tabled Parliamentary Question 2017/19 216159","216159"
"http://data.parliament.uk/resources/1054885","2019-02-06","Foreign and Commonwealth Office","2019-02-04","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions he has had with international partners on the recent incidents of terrorism in Colombia.","Biography information for Nigel Dodds","Nigel Dodds","House of Commons Tabled Parliamentary Question 2017/19 216160","216160"
"http://data.parliament.uk/resources/1054886","2019-02-06","Department for Environment, Food and Rural Affairs","2019-02-04","To ask the Secretary of State for Environment, Food and Rural Affairs, what recent estimate he has made of the number of pedigree cows traded (a) on the open market and (b) privately.","Biography information for Dr Andrew Murrison","Dr Andrew Murrison","House of Commons Tabled Parliamentary Question 2017/19 216229","216229"
"http://data.parliament.uk/resources/1054887","2019-02-06","Foreign and Commonwealth Office","2019-02-04","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions has he had with the Iraqi Government on the effect of its new education curriculum on practising religious minorities in that country.","Biography information for Nigel Dodds","Nigel Dodds","House of Commons Tabled Parliamentary Question 2017/19 216161","216161"
"http://data.parliament.uk/resources/1054888","2019-02-06","Foreign and Commonwealth Office","2019-02-04","To ask the Secretary of State for Foreign and Commonwealth Affairs, what representations he has made to the Government of Morrocco on respect for fundamental freedoms including religious expression and association in that country.","Biography information for Nigel Dodds","Nigel Dodds","House of Commons Tabled Parliamentary Question 2017/19 216162","216162"
"http://data.parliament.uk/resources/1054889","2019-02-07","Prime Minister","2019-02-04","To ask the Prime Minister, pursuant to the Answer of 4 February 2019 to Question 215221 on 10 Downing Street: Flags, whether there are any plans to raise the flag of the European Union above Downing Street in order for it to be ceremonially lowered on the day the UK leaves the EU.","Biography information for Patrick Grady","Patrick Grady","House of Commons Tabled Parliamentary Question 2017/19 216355","216355"
"http://data.parliament.uk/resources/1054890","2019-02-07","Department for Business, Energy and Industrial Strategy","2019-02-04","To ask the Secretary of State for Business, Energy and Industrial Strategy, what estimate he has made of the number of people in the UK who will be directly affected by the end of the mutual recognition of professional qualifications in the event that the UK leaves the EU without a deal.","Biography information for Chi Onwurah","Chi Onwurah","House of Commons Tabled Parliamentary Question 2017/19 216356","216356"
