"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1122624","2019-04-29","Ministry of Housing, Communities and Local Government","2019-04-24","To ask the Secretary of State for Housing, Communities and Local Government, what assessment his Department has made of the reasons for the 415 per cent increase in religious hate crimes recorded by the police in England and Wales since 2011-12.","Biography information for Jo Stevens","Jo Stevens","House of Commons Tabled Parliamentary Question 2017/19 247111","247111"
"http://data.parliament.uk/resources/1122625","2019-04-29","Foreign and Commonwealth Office","2019-04-24","To ask the Secretary of State for Foreign and Commonwealth Affairs, whether he has held discussions with his US counterpart following reports that the US may be considering a mass transfer of prisoners from Kurdish-controlled areas of Syria to Iraq.","Biography information for Anneliese Dodds","Anneliese Dodds","House of Commons Tabled Parliamentary Question 2017/19 247152","247152"
"http://data.parliament.uk/resources/1122626","2019-04-29","Department for Transport","2019-04-24","To ask the Secretary of State for Transport, if he will provide public funding to (a) fully compensate and (b) reskill UK passenger boat operators whose businesses are forced to close following the Maritime and Coastguard Agency’s review and proposals on the future of older UK passenger boats.","Biography information for Sir Vince Cable","Sir Vince Cable","House of Commons Tabled Parliamentary Question 2017/19 246914","246914"
"http://data.parliament.uk/resources/1122627","2019-04-29","Department for Transport","2019-04-24","To ask the Secretary of State for Transport, if he will bring together the London Borough of Hammersmith and Fulham and Transport for London to establish how to reopen Hammersmith bridge as quickly as possible.","Biography information for Sir Vince Cable","Sir Vince Cable","House of Commons Tabled Parliamentary Question 2017/19 246915","246915"
"http://data.parliament.uk/resources/1122628","2019-04-29","Department for Transport","2019-04-24","To ask the Secretary of State for Transport, whether his Department has received information on the structural state of Hammersmith bridge from the London Borough of Hammersmith and Fulham.","Biography information for Sir Vince Cable","Sir Vince Cable","House of Commons Tabled Parliamentary Question 2017/19 246916","246916"
"http://data.parliament.uk/resources/1122629","2019-04-29","Treasury","2019-04-24","To ask the Chancellor of the Exchequer, whether he plans to focus on expanding the economy through the (a) technology, (b) manufacturing or (c) exports sectors; and if he will make a statement.","Biography information for Dr Matthew Offord","Dr Matthew Offord","House of Commons Tabled Parliamentary Question 2017/19 247004","247004"
"http://data.parliament.uk/resources/1122630","2019-04-29","Foreign and Commonwealth Office","2019-04-24","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions he has held with his Chinese counterpart on the Shanghai World Dog Show 2019 and animal welfare in that country.","Biography information for Rachael Maskell","Rachael Maskell","House of Commons Tabled Parliamentary Question 2017/19 247116","247116"
"http://data.parliament.uk/resources/1122631","2019-04-29","Department for Transport","2019-04-24","To ask the Secretary of State for Transport, what assessment he has made of the effectiveness legislation to limit the use of the throttle on e-bikes at 15.5mph.","Biography information for Rachael Maskell","Rachael Maskell","House of Commons Tabled Parliamentary Question 2017/19 247117","247117"
"http://data.parliament.uk/resources/1122632","2019-04-29","Department for International Development","2019-04-24","To ask the Secretary of State for International Development, what assessment her Department has made of the effect of increased restrictions on (a) personnel and (b) material entering the Gaza strip on the work of NGOs in the Occupied Palestinian Territories.","Biography information for Jo Stevens","Jo Stevens","House of Commons Tabled Parliamentary Question 2017/19 247112","247112"
"http://data.parliament.uk/resources/1122633","2019-04-29","Ministry of Justice","2019-04-24","To ask the Secretary of State for Justice, how many people since 2016, who have been given a sentence of six months or less, have previously served (a) 20 short sentences of six months or less, (b) 50 short sentences six months or less and (c) 100 short sentences of 6 months or less.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2017/19 246959","246959"
"http://data.parliament.uk/resources/1122634","2019-04-29","Department for Work and Pensions","2019-04-24","To ask the Secretary of State for Work and Pensions, what plans she has to support potters in North Staffordshire facing redundancy.","Biography information for Paul Farrelly","Paul Farrelly","House of Commons Tabled Parliamentary Question 2017/19 246952","246952"
"http://data.parliament.uk/resources/1122635","2019-04-29","Ministry of Defence","2019-04-24","To ask the Secretary of State for Defence, what the current order of battle is of The Royal Armoured Corps.","Biography information for Sir Nicholas Soames","Sir Nicholas Soames","House of Commons Tabled Parliamentary Question 2017/19 246906","246906"
"http://data.parliament.uk/resources/1122636","2019-04-29","Department for Education","2019-04-24","To ask the Secretary of State for Education, what plans his Department has for the future of the Adoption Support Fund after March 2020.","Biography information for Rachael Maskell","Rachael Maskell","House of Commons Tabled Parliamentary Question 2017/19 247118","247118"
"http://data.parliament.uk/resources/1122637","2019-04-29","Department for Education","2019-04-24","To ask the Secretary of State for Education, when he plans to announce proposals for the future of the Adoption Support Fund.","Biography information for Rachael Maskell","Rachael Maskell","House of Commons Tabled Parliamentary Question 2017/19 247119","247119"
"http://data.parliament.uk/resources/1122638","2019-04-29","Department for Education","2019-04-24","To ask the Secretary of State for Education, what therapeutic support provision will be provided to adoptive families after July 2020.","Biography information for Rachael Maskell","Rachael Maskell","House of Commons Tabled Parliamentary Question 2017/19 247120","247120"
"http://data.parliament.uk/resources/1122639","2019-04-29","Foreign and Commonwealth Office","2019-04-24","To ask the Secretary of State for Foreign and Commonwealth Affairs, what assessment he has made of the potential effect on his Department's policies of the US Administration’s (a) recent threat to veto the UN motion on rape as a weapon of war and (b) alleged refusal to sign UN documents that refer to (i) gender and other trans-inclusive language and (ii) sexual and reproductive health and health services.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 246983","246983"
"http://data.parliament.uk/resources/1122640","2019-04-29","Department for Transport","2019-04-24","To ask the Secretary of State for Transport, when his Department plans to publish the Schedule 8 payments made for financial year 2019-19; and if he will publish that data by financial quarter.","Biography information for Rachael Maskell","Rachael Maskell","House of Commons Tabled Parliamentary Question 2017/19 247121","247121"
"http://data.parliament.uk/resources/1122641","2019-04-29","Department for Transport","2019-04-24","To ask the Secretary of State for Transport, if he will publish the Schedule 8 payments for each financial quarter for financial year 2017-18.","Biography information for Rachael Maskell","Rachael Maskell","House of Commons Tabled Parliamentary Question 2017/19 247122","247122"
"http://data.parliament.uk/resources/1122642","2019-04-29","Ministry of Defence","2019-04-24","To ask the Secretary of State for Defence, what steps he is taking to ensure that UK suppliers are supported during the manufacture of the Type 26 Frigate programme.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2017/19 246960","246960"
"http://data.parliament.uk/resources/1122643","2019-04-29","Department for Transport","2019-04-24","To ask the Secretary of State for Transport, if he will publish the Schedule 8 payments made during the first quarter of financial year 2018-19.","Biography information for Rachael Maskell","Rachael Maskell","House of Commons Tabled Parliamentary Question 2017/19 247123","247123"
"http://data.parliament.uk/resources/1122644","2019-04-29","Ministry of Defence","2019-04-24","To ask the Secretary of State for Defence, what steps his Department took to ensure that UK suppliers were supported throughout the concept, development and manufacturing phase of the Aircraft Carrier Programme.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2017/19 246961","246961"
"http://data.parliament.uk/resources/1122645","2019-04-29","Department for Digital, Culture, Media and Sport","2019-04-24","To ask the Secretary of State for Digital, Culture, Media and Sport, what assessment he has made of the potential merits of restricting the Tampon Tax Fund to charities which specialise in women’s issues.","Biography information for Mrs Emma Lewell-Buck","Mrs Emma Lewell-Buck","House of Commons Tabled Parliamentary Question 2017/19 247081","247081"
"http://data.parliament.uk/resources/1122646","2019-04-29","Treasury","2019-04-24","To ask the Chancellor of the Exchequer, what the value is of the assets frozen under EU sanctions on targeted Burmese military and security personnel.","Biography information for Imran Hussain","Imran Hussain","House of Commons Tabled Parliamentary Question 2017/19 247082","247082"
"http://data.parliament.uk/resources/1122647","2019-04-29","Department of Health and Social Care","2019-04-24","To ask the Secretary of State for Health and Social Care, if his Department will publish the data produced by Antimicrobial Resistance Diagnostics Collaborative.","Biography information for Mr Virendra Sharma","Mr Virendra Sharma","House of Commons Tabled Parliamentary Question 2017/19 246987","246987"
"http://data.parliament.uk/resources/1122648","2019-04-29","Department of Health and Social Care","2019-04-24","To ask the Secretary of State for Health and Social Care, pursuant to the answer of 18 March 2019 to Question 231971, if his Department will publish its plans for the implementation of Tackling antimicrobial resistance (2019-2024): The UK’s five-year national action plan; when this plan will be implemented; and if he will make a statement.","Biography information for Mr Virendra Sharma","Mr Virendra Sharma","House of Commons Tabled Parliamentary Question 2017/19 246988","246988"
"http://data.parliament.uk/resources/1122649","2019-04-29","Foreign and Commonwealth Office","2019-04-24","To ask the Secretary of State for Foreign and Commonwealth Affairs, what steps his Department is taking with the Department for International Development to protect vulnerable people in refugee camps in Bangladesh from sexual violence.","Biography information for Imran Hussain","Imran Hussain","House of Commons Tabled Parliamentary Question 2017/19 247083","247083"
"http://data.parliament.uk/resources/1122650","2019-04-29","Foreign and Commonwealth Office","2019-04-24","To ask the Secretary of State for Foreign and Commonwealth Affairs, what steps his Department is taking to encourage the Burmese Government to adopt the recommendations made by the Advisory Commission on Rakhine State.","Biography information for Imran Hussain","Imran Hussain","House of Commons Tabled Parliamentary Question 2017/19 247084","247084"
"http://data.parliament.uk/resources/1122651","2019-04-29","Foreign and Commonwealth Office","2019-04-24","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions he has had on the recommendations of the Advisory Commission on Rakhine State with (a) UN officials, (b) NGOs and (c) counterparts from ASEAN nations.","Biography information for Imran Hussain","Imran Hussain","House of Commons Tabled Parliamentary Question 2017/19 247085","247085"
"http://data.parliament.uk/resources/1122652","2019-04-29","Foreign and Commonwealth Office","2019-04-24","To ask the Secretary of State for Foreign and Commonwealth Affairs, whether his Department has received a copy of the repatriation agreement between Burma and Bangladesh for Rohingyan refugees.","Biography information for Imran Hussain","Imran Hussain","House of Commons Tabled Parliamentary Question 2017/19 247086","247086"
"http://data.parliament.uk/resources/1122653","2019-04-29","Foreign and Commonwealth Office","2019-04-24","To ask the Secretary of State for Foreign and Commonwealth Affairs, what steps his Department is taking to ensure that Rohingyan refugees are not repatriated to Burma against their will.","Biography information for Imran Hussain","Imran Hussain","House of Commons Tabled Parliamentary Question 2017/19 247087","247087"
"http://data.parliament.uk/resources/1122654","2019-04-29","Ministry of Justice","2019-04-24","To ask the Secretary of State for Justice, how many officers in bands three to five in each prison operated by HMPPS have less than three years' experience.","Biography information for Imran Hussain","Imran Hussain","House of Commons Tabled Parliamentary Question 2017/19 247088","247088"
