"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/849961","2018-03-01","Cabinet Office","2018-02-26","To ask the Minister for the Cabinet Office, what assessment he has made of the effect on value for the taxpayer of a small number of large companies dominating the market for tendered government contracts.","Biography information for Grant Shapps","Grant Shapps","House of Commons Tabled Parliamentary Question 2017/19 129529","129529"
"http://data.parliament.uk/resources/849962","2018-03-01","Ministry of Housing, Communities and Local Government","2018-02-26","To ask the Secretary of State for Housing, Communities and Local Government, whether he plans to review the effectiveness of  the objectively assessed need formula for housing.","Biography information for Grant Shapps","Grant Shapps","House of Commons Tabled Parliamentary Question 2017/19 129530","129530"
"http://data.parliament.uk/resources/849963","2018-02-28","Home Office","2018-02-26","To ask the Secretary of State for the Home Department, what the reasons were for the December 2017 increase to the minimum points threshold for Tier 2 certificates of sponsorship; what the annual quota for such certificates is; and what assessment her Department has made of the adequacy of provision of such certificates for private sector employers wising to hire non-EU staff.","Biography information for Lucy Allan","Lucy Allan","House of Commons Tabled Parliamentary Question 2017/19 129531","129531"
"http://data.parliament.uk/resources/849964","2018-02-28","Department for Transport","2018-02-26","To ask the Secretary of State for Transport, what steps the Government has taken to ensure that standards which facilitate the ease of trade with the EU through compatibility and interoperability of components, products and services in the automotive sector will be maintained after the UK has left the EU.","Biography information for Tom Brake","Tom Brake","House of Commons Tabled Parliamentary Question 2017/19 129532","129532"
"http://data.parliament.uk/resources/849965","2018-03-01","HM Treasury","2018-02-26","To ask Mr Chancellor of the Exchequer, what the tax gap was on (a) beer, (b) wine, (c) spirits and (d) tobacco in the financial tax years (i) 2013-14, (ii) 2014-15, (iii) 2015-16 and (iv) 2016-2017; and what steps he is taking to tackle those tax gaps.","Biography information for Jonathan Ashworth","Jonathan Ashworth","House of Commons Tabled Parliamentary Question 2017/19 129533","129533"
"http://data.parliament.uk/resources/849966","2018-02-28","Department for International Development","2018-02-26","To ask the Secretary of State for International Development, what assistance the Government is providing to Gaza in response to the United Nations Office for the Coordination of Humanitarian Affairs' July 2017 call for the funding of essential services including health, water and sanitation.","Biography information for Mr Roger Godsiff","Mr Roger Godsiff","House of Commons Tabled Parliamentary Question 2017/19 129534","129534"
"http://data.parliament.uk/resources/849967","2018-03-01","Department for Work and Pensions","2018-02-26","To ask the Secretary of State for Work and Pensions, pursuant to the Answer of 20 February 2018 to Question 126941, on Social Security Benefits: Correspondence, if the Government will take steps to address the disparity whereby Capita may use second class post to send a seven-day notification of an assessment to a claimant while Maximus and Atos-operated bodies do not use second class.","Biography information for Mr Roger Godsiff","Mr Roger Godsiff","House of Commons Tabled Parliamentary Question 2017/19 129535","129535"
"http://data.parliament.uk/resources/849968","2018-03-01","Department for Work and Pensions","2018-02-26","To ask the Secretary of State for Work and Pensions, how many women in (a) Dwyfor Meirionnydd, (b) Wales and (c) the UK will not receive the new state pension as a result of failing to meet the National Insurance Contributions threshold.","Biography information for Liz Saville Roberts","Liz Saville Roberts","House of Commons Tabled Parliamentary Question 2017/19 129536","129536"
"http://data.parliament.uk/resources/849969","2018-03-01","Ministry of Housing, Communities and Local Government","2018-02-26","To ask the Secretary of State for Housing, Communities and Local Government, whether the effect on the financial resilience of people living in supported housing was considered in drawing up proposals to introduce rent-free supported housing; and if he will make a statement.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2017/19 129537","129537"
"http://data.parliament.uk/resources/849970","2018-03-01","Department for Work and Pensions","2018-02-26","To ask the Secretary of State for Work and Pensions, what recent assessment she has made of trends in the level of fuel poverty in (a) Wolverhampton local authority area and (b) Wolverhampton North East constituency; how many Cold Weather Payments have been issued to people in each of those areas; and how many people have benefitted from the Warm Home Discount Scheme in each of those areas.","Biography information for Emma Reynolds","Emma Reynolds","House of Commons Tabled Parliamentary Question 2017/19 129538","129538"
