"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1149436","2019-10-17","Treasury","2019-10-15","To ask the Chancellor of the Exchequer, with reference to the Financial Conduct Authority's (FCA) consultation CP19/22: Restricting the sale to retail clients of investment products that reference cryptoassets, what the evidential basis was for the statement that the FCA had seen poor outcomes from the limited products currently available on EU trading venues in relation to Exchange Traded Notes that reference cryptoassets.","Biography information for Philip Davies","Philip Davies","House of Commons Tabled Parliamentary Question 2019/20 500","500"
"http://data.parliament.uk/resources/1149437","2019-10-17","Treasury","2019-10-15","To ask the Chancellor of the Exchequer, what estimate he has made of the number of consultation responses to the Financial Conduct Authority's consultation entitled, CP19/22: Restricting the sale to retail clients of investment products that reference cryptoassets that opposed the proposals to ban the sale of cryptoasset investment products.","Biography information for Philip Davies","Philip Davies","House of Commons Tabled Parliamentary Question 2019/20 619","619"
"http://data.parliament.uk/resources/1149438","2019-10-17","Department for Business, Energy and Industrial Strategy","2019-10-15","To ask the Secretary of State for Business, Energy and Industrial Strategy, when the Consumer White Paper will be published, and whether that paper will include improved protections for online ticket purchases.","Biography information for Mrs Sharon Hodgson","Mrs Sharon Hodgson","House of Commons Tabled Parliamentary Question 2019/20 501","501"
"http://data.parliament.uk/resources/1149439","2019-10-21","Department for Environment, Food and Rural Affairs","2019-10-15","To ask the Secretary of State for Environment, Food and Rural Affairs, with reference to the Prime Minister's oral contribution of 25 July 2019, Official Report, column 1497, what the timescale is for the allocation of £160 million funding for farming to the Scottish Government .","Biography information for Alan Brown","Alan Brown","House of Commons Tabled Parliamentary Question 2019/20 714","714"
"http://data.parliament.uk/resources/1149440","2019-10-17","Department for International Development","2019-10-15","To ask the Secretary of State for International Development, whether President Mnangagwa of Zimbabwe has been invited to the UK-Africa Investment Summit scheduled to take place in January 2020.","Biography information for Ruth Jones","Ruth Jones","House of Commons Tabled Parliamentary Question 2019/20 715","715"
"http://data.parliament.uk/resources/1149441","2019-10-21","Department of Health and Social Care","2019-10-15","To ask the Secretary of State for Health and Social Care, what steps his Department is taking to reduce rates of sexually transmitted infections in Haringey.","Biography information for Catherine West","Catherine West","House of Commons Tabled Parliamentary Question 2019/20 716","716"
"http://data.parliament.uk/resources/1149442","2019-10-17","Department for International Development","2019-10-15","To ask the Secretary of State for International Development, what estimate he has made of the cost of the UK-Africa Investment Summit scheduled for January 2020.","Biography information for Ruth Jones","Ruth Jones","House of Commons Tabled Parliamentary Question 2019/20 717","717"
"http://data.parliament.uk/resources/1149443","2019-10-21","Department of Health and Social Care","2019-10-15","To ask the Secretary of State for Health and Social Care, whether the Government plans to review its sexual health policy to reduce rates of sexually transmitted infections.","Biography information for Catherine West","Catherine West","House of Commons Tabled Parliamentary Question 2019/20 718","718"
"http://data.parliament.uk/resources/1149444","2019-10-17","Department for International Development","2019-10-15","To ask the Secretary of State for International Development, what discussions his Department has had representatives of African Union on tackling child deaths from Aids in sub-Saharan Southern Africa.","Biography information for Ruth Jones","Ruth Jones","House of Commons Tabled Parliamentary Question 2019/20 719","719"
"http://data.parliament.uk/resources/1149445","2019-10-17","Department for International Development","2019-10-15","To ask the Secretary of State for International Development, whether President Biya of Cameroon has been invited to the UK-Africa Investment Summit scheduled for January 2020.","Biography information for Ruth Jones","Ruth Jones","House of Commons Tabled Parliamentary Question 2019/20 720","720"
