"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/62981","2014-06-23","Ministry of Justice","2014-06-19","To ask the Secretary of State for Justice, what recent discussions he has had with (a) the Muslim Institute, (b) the Muslim Council of Great Britain and (c) the Muslim Parliament of Great Britain on the legal status of Islamic marriages in England and Wales.","Biography information for Mrs Sharon Hodgson","Mrs Sharon Hodgson","House of Commons Tabled Parliamentary Question 2014/15 201473","201473"
"http://data.parliament.uk/resources/62982","2014-06-24","Ministry of Justice","2014-06-19","To ask the Secretary of State for Justice, on how many occasions prisoners were held in (a) police station and (b) court cells in each month since January 2014.","Biography information for Sadiq Khan","Sadiq Khan","House of Commons Tabled Parliamentary Question 2014/15 201489","201489"
"http://data.parliament.uk/resources/62983","2014-06-24","Ministry of Justice","2014-06-19","To ask the Secretary of State for Justice, what proportion of the prison population were in overcrowded accommodation on 1 April (a) 2009, (b) 2010, (c) 2011, (d) 2012, (e) 2013 and (f) 2014.","Biography information for Sadiq Khan","Sadiq Khan","House of Commons Tabled Parliamentary Question 2014/15 201490","201490"
"http://data.parliament.uk/resources/62984","2014-06-24","Ministry of Justice","2014-06-19","To ask the Secretary of State for Justice, if he will initiate an independent audit of his Department's employment tribunal statistics.","Biography information for Ian Murray","Ian Murray","House of Commons Tabled Parliamentary Question 2014/15 201467","201467"
"http://data.parliament.uk/resources/62985","2014-06-24","Ministry of Justice","2014-06-19","To ask the Secretary of State for Justice, what the capital investment budget was for prisons in (a) 2010-11, (b) 2011-12, (c) 2012-13 and (d) 2013-14; and what the equivalent budget allocation is for 2014-15.","Biography information for Sadiq Khan","Sadiq Khan","House of Commons Tabled Parliamentary Question 2014/15 201498","201498"
"http://data.parliament.uk/resources/62986","2014-06-24","Ministry of Justice","2014-06-19","To ask the Secretary of State for Justice, what proportion of the prison population were sharing cells on 1 April (a) 2009, (b) 2010, (c) 2011, (d) 2012, (e) 2013 and (f) 2014.","Biography information for Sadiq Khan","Sadiq Khan","House of Commons Tabled Parliamentary Question 2014/15 201497","201497"
"http://data.parliament.uk/resources/62987","2014-06-23","Ministry of Justice","2014-06-19","To ask the Secretary of State for Justice, what steps he is taking to ensure that attacks on health professionals are prioritised in the criminal justice system.","Biography information for David Simpson","David Simpson","House of Commons Tabled Parliamentary Question 2014/15 201538","201538"
"http://data.parliament.uk/resources/62988","2014-06-23","Department of Health","2014-06-19","To ask the Secretary of State for Health, how many attacks on healthcare professionals there have been in the last three years.","Biography information for David Simpson","David Simpson","House of Commons Tabled Parliamentary Question 2014/15 201536","201536"
"http://data.parliament.uk/resources/62989","2014-06-23","Northern Ireland Office","2014-06-19","To ask the Secretary of State for Northern Ireland, what plans she has to commemorate the First World War in Northern Ireland.","Biography information for David Simpson","David Simpson","House of Commons Tabled Parliamentary Question 2014/15 201583","201583"
"http://data.parliament.uk/resources/62990","2014-06-23","Scotland Office","2014-06-19","To ask the Secretary of State for Scotland, how many parliamentary questions tabled to his Department in the last parliamentary session did not receive a substantive answer by the time of the 2014 prorogation; and when each such question was first tabled.","Biography information for Alison Seabeck","Alison Seabeck","House of Commons Tabled Parliamentary Question 2014/15 201549","201549"
"http://data.parliament.uk/resources/62991","2014-06-23","Speaker's Committee on the Electoral Commission","2014-06-19","To ask the hon. Member for South West Devon, representing the Speaker's Committee on the Electoral Commission, with reference to the Answer of 12 May 2014, Official Report, columns 375-7W, on electoral register, what causes have been identified for the relatively low electoral registration rates in Northern Ireland.","Biography information for Chris Ruane","Chris Ruane","House of Commons Tabled Parliamentary Question 2014/15 201427","201427"
"http://data.parliament.uk/resources/62992","2014-06-26","Department for Transport","2014-06-19","To ask the Secretary of State for Transport, how many different stretches of road works are currently taking place on the M1 between London and junction 32 with the M18; and for what reasons such works have not been phased to take place consecutively rather than concurrently.","Biography information for Sir Greg Knight","Sir Greg Knight","House of Commons Tabled Parliamentary Question 2014/15 201460","201460"
"http://data.parliament.uk/resources/62993","2014-06-26","Department for Transport","2014-06-19","To ask the Secretary of State for Transport, what representations the UK has made at a European level on the introduction of more rounded front designs of HGV lorry cabs to increase fuel efficiency.","Biography information for Sir Greg Knight","Sir Greg Knight","House of Commons Tabled Parliamentary Question 2014/15 201461","201461"
"http://data.parliament.uk/resources/62994","2014-06-23","Department for Transport","2014-06-19","To ask the Secretary of State for Transport, if he will place in the Library a copy of his Department's submission to the Inter-departmental Group for the Valuation of Life and Health review and evidence submitted to the series of interviews with his Department's staff conducted by researchers from the University of Leeds published in 2008.","Biography information for Mr Stephen O'Brien","Mr Stephen O'Brien","House of Commons Tabled Parliamentary Question 2014/15 201407","201407"
"http://data.parliament.uk/resources/62995","2014-06-24","Department for Transport","2014-06-19","To ask the Secretary of State for Transport, if he will commission an assessment of the effect on disabled passengers of the use of detection equipment at airports which generates random false positive alerts giving rise to the need for a full body search when nothing untoward has been detected.","Biography information for Sir Christopher Chope","Mr Christopher Chope","House of Commons Tabled Parliamentary Question 2014/15 201569","201569"
"http://data.parliament.uk/resources/62996","2014-06-24","Department for Transport","2014-06-19","To ask the Secretary of State for Transport, what guidance his Department issues to local authorities on the identification of disability tax exempt vehicles when no tax disc is present, to enable local authorities to continue to provide exemption from parking charges to such vehicles.","Biography information for Sir Christopher Chope","Mr Christopher Chope","House of Commons Tabled Parliamentary Question 2014/15 201572","201572"
"http://data.parliament.uk/resources/62997","2014-06-23","Women and Equalities","2014-06-19","To ask the Ministers for Women and Equalities, how many parliamentary questions tabled to the Government Equalities Office in the last parliamentary session did not receive a substantive answer by the time of the 2014 prorogation; and when each such question was first tabled.","Biography information for Alison Seabeck","Alison Seabeck","House of Commons Tabled Parliamentary Question 2014/15 201547","201547"
"http://data.parliament.uk/resources/62998","2014-06-24","Department for Work and Pensions","2014-06-19","To ask the Secretary of State for Work and Pensions, what the date of the oldest outstanding claim for (a) jobseeker's allowance and (b) employment and support allowance at each jobcentre plus office in the UK.","Biography information for Frank Field","Mr Frank Field","House of Commons Tabled Parliamentary Question 2014/15 201448","201448"
"http://data.parliament.uk/resources/62999","2014-06-24","Department for Work and Pensions","2014-06-19","To ask the Secretary of State for Work and Pensions, how many and what proportion of jobseeker's allowance claimants had uninterrupted work records of (a) two years and (b) five years at the start of their claim.","Biography information for Frank Field","Mr Frank Field","House of Commons Tabled Parliamentary Question 2014/15 201447","201447"
"http://data.parliament.uk/resources/63000","2014-06-24","Department for Work and Pensions","2014-06-19","To ask the Secretary of State for Work and Pensions, how many telephone lines with the prefix (a) 0845, (b) 0844 and (c) 0843 his Department (i) operates and (ii) sponsors; how many calls each such number has received in the last 12 months; and whether alternative numbers charged at BT local rates are available in each such case.","Biography information for Valerie  Vaz","Valerie Vaz","House of Commons Tabled Parliamentary Question 2014/15 201440","201440"
"http://data.parliament.uk/resources/63001","2014-06-24","Department for Work and Pensions","2014-06-19","To ask the Secretary of State for Work and Pensions, what plans he has to merge the two IT systems being developed by his Department to deliver universal credit; and if he will make a statement.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2014/15 201459","201459"
