"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/1167155","2019-11-04","Foreign and Commonwealth Office","2019-10-29","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions he has had with his Indian counterpart on the communications blackout in Kashmir; and what plans he has to support the humanitarian effort in Kashmir.","Biography information for Afzal Khan","Afzal Khan","House of Commons Tabled Parliamentary Question 2019/20 7221","7221"
"http://data.parliament.uk/resources/1167156","2019-11-04","Department for Environment, Food and Rural Affairs","2019-10-29","To ask the Secretary of State for Environment, Food and Rural Affairs, what steps her Department is taking to improve air quality in the Metropolitan Borough of St Helens.","Biography information for Conor McGinn","Conor McGinn","House of Commons Tabled Parliamentary Question 2019/20 7176","7176"
"http://data.parliament.uk/resources/1167157","2019-11-04","Department for Environment, Food and Rural Affairs","2019-10-29","To ask the Secretary of State for Environment, Food and Rural Affairs, what targets her Department set for the reduction of air pollution in the Metropolitan Borough of St Helens.","Biography information for Conor McGinn","Conor McGinn","House of Commons Tabled Parliamentary Question 2019/20 7177","7177"
"http://data.parliament.uk/resources/1167158","2019-11-04","Foreign and Commonwealth Office","2019-10-29","To ask the Secretary of State for Foreign and Commonwealth Affairs, what assessment he has made of the adequacy of the implementation of UN resolutions to uphold the human rights of the Kashmiri people.","Biography information for Afzal Khan","Afzal Khan","House of Commons Tabled Parliamentary Question 2019/20 7222","7222"
"http://data.parliament.uk/resources/1167159","2019-11-04","Department for Environment, Food and Rural Affairs","2019-10-29","To ask the Secretary of State for Environment, Food and Rural Affairs, what steps she is taking to increase the number of trees planted in (a) the Metropolitan Borough of St Helens, (b) the North West and (c) the UK.","Biography information for Conor McGinn","Conor McGinn","House of Commons Tabled Parliamentary Question 2019/20 7178","7178"
"http://data.parliament.uk/resources/1167160","2019-11-04","Department for Education","2019-10-29","To ask the Secretary of State for Education, what assessment his Department made of the effect of trends in the level of school spending per pupil in the Metropolitan Borough of St Helens on pupil educational achievement between 2010 and 2019.","Biography information for Conor McGinn","Conor McGinn","House of Commons Tabled Parliamentary Question 2019/20 7179","7179"
"http://data.parliament.uk/resources/1167161","2019-10-31","Department of Health and Social Care","2019-10-29","To ask the Secretary of State for Health and Social Care, what steps he is taking to ensure that people with Parkinson’s receive their medication on time.","Biography information for Faisal Rashid","Faisal Rashid","House of Commons Tabled Parliamentary Question 2019/20 7206","7206"
"http://data.parliament.uk/resources/1167162","2019-10-31","Treasury","2019-10-29","To ask the Chancellor of the Exchequer, what estimate he has made of the potential reduction in the number of contracting roles as a result the roll-out of the off-payroll rules.","Biography information for Christian Matheson","Christian Matheson","House of Commons Tabled Parliamentary Question 2019/20 7170","7170"
"http://data.parliament.uk/resources/1167163","2019-11-04","Cabinet Office","2019-10-29","To ask the Chancellor of the Duchy of Lancaster and Minister for the Cabinet Office, what estimate he has made of the number of people who do not have access to any form of photo ID; and how many of those people are (a) aged between 18 and 25, (b) aged over 65 and (c) BAME voters.","Biography information for Afzal Khan","Afzal Khan","House of Commons Tabled Parliamentary Question 2019/20 7223","7223"
"http://data.parliament.uk/resources/1167164","2019-11-04","Department for Work and Pensions","2019-10-29","To ask the Secretary of State for Work and Pensions, when her Department plans to respond to the Work and Pensions Committee’s (a) twenty-seventh report of Session 2017-19, Universal Credit: natural migration, HC 1884 and (b) twenty-eighth report of Session 2017-19, Welfare safety net, HC 1539.","Biography information for Frank Field","Frank Field","House of Commons Tabled Parliamentary Question 2019/20 7075","7075"
"http://data.parliament.uk/resources/1167165","2019-11-04","Department for Education","2019-10-29","To ask the Secretary of State for Education, what estimate he has made of the proportion of looked-after children in children’s homes who have gone missing from children’s homes (a) in borough and (b) out of borough in each year since 2012.","Biography information for Ann Coffey","Ann Coffey","House of Commons Tabled Parliamentary Question 2019/20 7068","7068"
"http://data.parliament.uk/resources/1167166","2019-11-04","Department for Transport","2019-10-29","To ask the Secretary of State for Transport, what Performance Indicator or Indicators he proposes to set for Highways England’s performance as part of its 2nd Roads Investment Strategy to achieve (a) improved provision for, (b) increases in and (c) improved safety of travel by pedestrians, cycle users and equestrians along and across the corridors of the Strategic Road Network corridors.","Biography information for Daniel Zeichner","Daniel Zeichner","House of Commons Tabled Parliamentary Question 2019/20 7159","7159"
"http://data.parliament.uk/resources/1167167","2019-11-04","Department for Transport","2019-10-29","To ask the Secretary of State for Transport, what discussions (a) his Department and (b) Highways England has had with representatives of cycling, walking and horse-riding user groups to determine the Performance Indicators to measure improved provision for (i) increased travel by and (ii) improved safety for pedestrian, cycle and equestrian journeys (a) along and (b) across the corridors of the Strategic Road Network; and what response was received from those groups on the proposed Performance Indicators.","Biography information for Daniel Zeichner","Daniel Zeichner","House of Commons Tabled Parliamentary Question 2019/20 7160","7160"
"http://data.parliament.uk/resources/1167168","2019-11-04","Department for Transport","2019-10-29","To ask the Secretary of State for Transport, what assessment his Department has made of whether Highways England’s provision for cycle travel in the (a) A14 Cambridge to Huntingdon and (b) A428 Caxton Gibbet highway schemes complies with its design standards for cycling infrastructure; and what steps he is taking to ensure that Highways England conforms with its own design standards in all future highway schemes and development proposals affecting the Strategic Road Network throughout England.","Biography information for Daniel Zeichner","Daniel Zeichner","House of Commons Tabled Parliamentary Question 2019/20 7161","7161"
"http://data.parliament.uk/resources/1167169","2019-11-04","Ministry of Housing, Communities and Local Government","2019-10-29","To ask the Secretary of State for Housing, Communities and Local Government, whether the Government plans to create a new consumer regulator for social housing with powers for monitoring and enforcement.","Biography information for Paul Farrelly","Paul Farrelly","House of Commons Tabled Parliamentary Question 2019/20 7085","7085"
"http://data.parliament.uk/resources/1167170","2019-11-04","Department for International Development","2019-10-29","To ask the Secretary of State for International Development, pursuant to the Answer of 29 October 2019 to Question 3787 on Department for International Development: Secondment, what the grades are of the 16 staff members who continue to have their salaries paid by his Department.","Biography information for Preet Kaur Gill","Preet Kaur Gill","House of Commons Tabled Parliamentary Question 2019/20 7194","7194"
"http://data.parliament.uk/resources/1167171","2019-11-04","Home Office","2019-10-29","To ask the Secretary of State for the Home Department, when she plans to answer Name Day Question 511 on Immigration: EU Nationals which was tabled on 15 October 2019.","Biography information for Hywel Williams","Hywel Williams","House of Commons Tabled Parliamentary Question 2019/20 7084","7084"
"http://data.parliament.uk/resources/1167172","2019-11-04","Department for Environment, Food and Rural Affairs","2019-10-29","To ask the Secretary of State for Environment, Food and Rural Affairs, what steps her Department is taking to encourage the sharing of data on chemical safety  jointly owned through consortia to ensure that duplicate tests on animals for the purposes of a UK REACH registration are reduced.","Biography information for Kerry McCarthy","Kerry McCarthy","House of Commons Tabled Parliamentary Question 2019/20 7091","7091"
"http://data.parliament.uk/resources/1167173","2019-10-31","Treasury","2019-10-29","To ask the Chancellor of the Exchequer, what estimate he has made of the number of HMRC staff employed at Easter Inch Steading, Bathgate, that will transfer to the UK Government Hub in Edinburgh; and if he will make a statement.","Biography information for Martyn Day","Martyn Day","House of Commons Tabled Parliamentary Question 2019/20 7187","7187"
"http://data.parliament.uk/resources/1167174","2019-10-31","Treasury","2019-10-29","To ask the Chancellor of the Exchequer, what (a) financial and (b) other support the Government plans to provide to staff made redundant by HMRC at Easter Inch Steading, Bathgate, to help them obtain alternative employment.","Biography information for Martyn Day","Martyn Day","House of Commons Tabled Parliamentary Question 2019/20 7188","7188"
"http://data.parliament.uk/resources/1167175","2019-11-04","Department for Work and Pensions","2019-10-29","To ask the Secretary of State for Work and Pensions, with reference to the Answer of 8 October 2019 to Question 294182, how many employers in Dunfermline and West Fife constituency have not met their duties pertaining to the automatic enrolment of employees in a workplace pension scheme.","Biography information for Douglas Chapman","Douglas Chapman","House of Commons Tabled Parliamentary Question 2019/20 7168","7168"
"http://data.parliament.uk/resources/1167176","2019-11-04","Department for International Trade","2019-10-29","To ask the Secretary of State for International Trade, what trade arrangements the UK have with Gulf Cooperation Council countries.","Biography information for Sir Nicholas Soames","Sir Nicholas Soames","House of Commons Tabled Parliamentary Question 2019/20 7025","7025"
"http://data.parliament.uk/resources/1167177","2019-11-04","Department for Business, Energy and Industrial Strategy","2019-10-29","To ask the Secretary of State for Business, Energy and Industrial Strategy, what estimate she has made of the amount of power that will be available through nuclear generation in 2050.","Biography information for Sir Nicholas Soames","Sir Nicholas Soames","House of Commons Tabled Parliamentary Question 2019/20 7026","7026"
"http://data.parliament.uk/resources/1167178","2019-11-04","Department for Education","2019-10-29","To ask the Secretary of State for Education, what assessment his Department has made of the effect on the mental health of (a) children under 12 and (b) young people under 18 of terrorist attacks near their school or home.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2019/20 7039","7039"
"http://data.parliament.uk/resources/1167179","2019-11-04","Department for Education","2019-10-29","To ask the Secretary of State for Education, what assessment his Department has made of the effect of terrorist attacks on the academic progression of (a) children under 12 and (b) young people under 18 who live near to the place an attack happened.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2019/20 7040","7040"
"http://data.parliament.uk/resources/1167180","2019-11-04","Department for Education","2019-10-29","To ask the Secretary of State for Education, what steps he is taking to ensure that the (a) emotional, (b) organisational and (c) training needs of teachers are met when they support students who are (i) vulnerable and (ii) experiencing mental health issues as a result of terrorist incidents near their school or home.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2019/20 7041","7041"
"http://data.parliament.uk/resources/1167181","2019-11-04","Department for Education","2019-10-29","To ask the Secretary of State for Education, what steps he is taking to train and support senior leadership teams in schools to support their students after a terrorist attack close to the school or homes of their students.","Biography information for Mr Jim Cunningham","Mr Jim Cunningham","House of Commons Tabled Parliamentary Question 2019/20 7042","7042"
"http://data.parliament.uk/resources/1167182","2019-10-31","Department of Health and Social Care","2019-10-29","To ask the Secretary of State for Health and Social Care, what discussions he has had with the Northern Ireland Department of Health on UK-wide access to Orkambi.","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2019/20 7142","7142"
"http://data.parliament.uk/resources/1167183","2019-10-31","Department of Health and Social Care","2019-10-29","To ask the Secretary of State for Health and Social Care, what steps he is taking to ensure medicinal cannabis is accessible via GPs.","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2019/20 7143","7143"
"http://data.parliament.uk/resources/1167184","2019-10-31","Department of Health and Social Care","2019-10-29","To ask the Secretary of State for Health and Social Care, what plans he has to increase funding for bereavement counselling services.","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2019/20 7144","7144"
"http://data.parliament.uk/resources/1167185","2019-11-04","Foreign and Commonwealth Office","2019-10-29","To ask the Secretary of State for Foreign and Commonwealth Affairs, pursuant to his Answer of 24 October 2019 to Question 5006, for what reason he did not provide an assessment of the accuracy of reports on the use of cluster munitions by Indian security forces against civilians in Kashmir.","Biography information for Mr Steve Baker","Mr Steve Baker","House of Commons Tabled Parliamentary Question 2019/20 7130","7130"
"http://data.parliament.uk/resources/1167186","2019-11-04","Foreign and Commonwealth Office","2019-10-29","To ask the Secretary of State for Foreign and Commonwealth Affairs, whether it is Government policy that the use of cluster munitions against civilians constitutes a grave violation of human rights.","Biography information for Mr Steve Baker","Mr Steve Baker","House of Commons Tabled Parliamentary Question 2019/20 7131","7131"
"http://data.parliament.uk/resources/1167187","2019-11-04","Department for Education","2019-10-29","To ask the Secretary of State for Education, whether Government regulators are able to undertake end-point assessments of trained apprentices using Trailblazer Apprenticeships standards.","Biography information for Gordon Marsden","Gordon Marsden","House of Commons Tabled Parliamentary Question 2019/20 7070","7070"
"http://data.parliament.uk/resources/1167188","2019-11-04","Department for Education","2019-10-29","To ask the Secretary of State for Education, what recent assessment he has made of the adequacy of the amount of sea time required by employee to qualify as an Able Seafarer (Deck) apprentice.","Biography information for Gordon Marsden","Gordon Marsden","House of Commons Tabled Parliamentary Question 2019/20 7071","7071"
"http://data.parliament.uk/resources/1167189","2019-11-04","Ministry of Justice","2019-10-29","To ask the Secretary of State for Justice, how many staff HM Courts and Tribunals Service employed (a) centrally and (b) through agencies in (i) 2010, (ii) 2014 and (iii) 2018; and how many they estimate will be employed in each of those categories in 2022.","Biography information for Yasmin Qureshi","Yasmin Qureshi","House of Commons Tabled Parliamentary Question 2019/20 7114","7114"
"http://data.parliament.uk/resources/1167190","2019-11-04","Department for Transport","2019-10-29","To ask the Secretary of State for Transport, for what reason roadworks planned for the A1 near Harlaxton (a) are scheduled to take over 18 months to complete and (b) cannot be completed to a shorter timescale; and what steps he is taking to reduce congestion and delays experienced by motorists using the A1.","Biography information for Sir Greg Knight","Sir Greg Knight","House of Commons Tabled Parliamentary Question 2019/20 7081","7081"
"http://data.parliament.uk/resources/1167191","2019-11-04","Department of Health and Social Care","2019-10-29","To ask the Secretary of State for Health and Social Care, what steps he is taking to increase the retention of newly qualified doctors in the NHS; and if he will make a statement.","Biography information for Sir Greg Knight","Sir Greg Knight","House of Commons Tabled Parliamentary Question 2019/20 7082","7082"
