"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/846746","2018-02-22","Women and Equalities","2018-02-22","What recent discussions she has had with Cabinet colleagues on the timetable for the draft Domestic Violence and Abuse Bill.","Biography information for Mr Virendra Sharma","Mr Virendra Sharma","House of Commons Tabled Parliamentary Question 2017/19 903884","903884"
"http://data.parliament.uk/resources/846747","2018-02-22","Women and Equalities","2018-02-22","What steps the Government is taking to support women back into the workplace after having children.","Biography information for Mr Simon Clarke","Mr Simon Clarke","House of Commons Tabled Parliamentary Question 2017/19 903887","903887"
"http://data.parliament.uk/resources/846858","2018-02-26","Foreign and Commonwealth Office","2018-02-22","To ask the Secretary of State for Foreign and Commonwealth Affairs, what assessment his Department has made of the proportionality and compatibility with international human rights conventions of the response from the Government of Sudan towards demonstrators following protests which began on 12 January 2018 due to sharp rises in the price of bread.","Biography information for Nic Dakin","Nic Dakin","House of Commons Tabled Parliamentary Question 2017/19 129033","129033"
"http://data.parliament.uk/resources/846859","2018-02-27","Ministry of Housing, Communities and Local Government","2018-02-22","To ask the Secretary of State for Housing, Communities and Local Government, if he will make a statement setting out the implications for his Department's policy on rough sleeping of the publication of Rough sleeping in England: autumn 2017.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2017/19 129382","129382"
"http://data.parliament.uk/resources/846860","2018-02-26","Ministry of Housing, Communities and Local Government","2018-02-22","To ask the Secretary of State for Housing, Communities and Local Government, what recent assessment he has made of the accuracy of the Government's housebuilding statistics.","Biography information for John Healey","John Healey","House of Commons Tabled Parliamentary Question 2017/19 129034","129034"
"http://data.parliament.uk/resources/846861","2018-02-26","Department for Business, Energy and Industrial Strategy","2018-02-22","To ask the Secretary of State for Business, Energy and Industrial Strategy, whether his Department has made an assessment of the effect of proposals to remove appeal rights in the draft Domestic Gas and Electricity (Tariff Cap) Bill on levels of investment in (a) the energy sector and (b) other sectors; and if he will make a statement.","Biography information for Nic Dakin","Nic Dakin","House of Commons Tabled Parliamentary Question 2017/19 129035","129035"
"http://data.parliament.uk/resources/846862","2018-02-26","HM Treasury","2018-02-22","To ask Mr Chancellor of the Exchequer, how many audits have been carried out by HMRC on British Airways in relation to its pilots' time away from base allowance in the last five years.","Biography information for Jared O'Mara","Jared O'Mara","House of Commons Tabled Parliamentary Question 2017/19 129036","129036"
"http://data.parliament.uk/resources/846863","2018-02-26","Department for Work and Pensions","2018-02-22","To ask the Secretary of State for Work and Pensions, what level of training is offered to decision-makers in his Department on better understanding the mental health situation of claimants.","Biography information for Jared O'Mara","Jared O'Mara","House of Commons Tabled Parliamentary Question 2017/19 129037","129037"
"http://data.parliament.uk/resources/846864","2018-02-27","Department for Work and Pensions","2018-02-22","To ask the Secretary of State for Work and Pensions, what assessment she has made of the Industry Injury Advice Council's guidance that Chronic Obstructive Pulmonary Disease can only be diagnosed for miners who have worked for more than 20 years in an underground environment.","Biography information for Chris Elmore","Chris Elmore","House of Commons Tabled Parliamentary Question 2017/19 129038","129038"
"http://data.parliament.uk/resources/846865","2018-02-26","Foreign and Commonwealth Office","2018-02-22","To ask the Secretary of State for Foreign and Commonwealth Affairs, whether the Government has (a) been asked to provide, (b) offered and (c) provided any information to the Mueller inquiry into alleged Russian interference in the 2016 US presidential election.","Biography information for Tom Brake","Tom Brake","House of Commons Tabled Parliamentary Question 2017/19 129039","129039"
