"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/520842","2016-05-25","Department of Health","2016-05-23","To ask the Secretary of State for Health, what assessment he has made of the effectiveness of the Advanced Cancer Care Equality Strategy for Gender and Sexual Minorities study in improving palliative and end-of-life care for LGBT people.","Biography information for Andrew Percy","Andrew Percy","House of Commons Tabled Parliamentary Question 2016/17 37997","37997"
"http://data.parliament.uk/resources/520843","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, what steps his Department is taking to raise awareness of Lyme disease amongst medical professionals.","Biography information for Teresa Pearce","Teresa Pearce","House of Commons Tabled Parliamentary Question 2016/17 38038","38038"
"http://data.parliament.uk/resources/520844","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, what steps his Department is taking to raise public awareness of Lyme disease and of the measures that can be taken to reduce the risk of infection.","Biography information for Teresa Pearce","Teresa Pearce","House of Commons Tabled Parliamentary Question 2016/17 38039","38039"
"http://data.parliament.uk/resources/520845","2016-05-25","Department of Health","2016-05-23","To ask the Secretary of State for Health, with reference to the article by Marta N. Shahbazi et al, entitled Self-organisation of the human embryo in the absence of material tissues, Nature Cell Biology (2016) and by Alessia Deglincerti et al, entitled Self-organisation of the in vitro attached human embryo, Nature 553, 251 to 254, of 12 May 2016, if he will instruct the Human Fertilisation and Embryology Authority to require prolonged culture for up to 13 days or longer of any human embryos generated by (a) pronuclear transfer and (b) spindle-chromosomal complex transfer prior to clinical application of either of these techniques.","Biography information for Fiona Bruce","Fiona Bruce","House of Commons Tabled Parliamentary Question 2016/17 38076","38076"
"http://data.parliament.uk/resources/520846","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, what information is provided to new mothers on spotting the signs and symptoms of sepsis in young children and infants.","Biography information for Heidi Alexander","Heidi Alexander","House of Commons Tabled Parliamentary Question 2016/17 38045","38045"
"http://data.parliament.uk/resources/520847","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, what estimate he has made of the number of people with learning disabilities residing in long-stay hospitals in each year since 2013.","Biography information for Luciana Berger","Luciana Berger","House of Commons Tabled Parliamentary Question 2016/17 38060","38060"
"http://data.parliament.uk/resources/520848","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, whether his Department exceeded its expenditure limit in 2015-16.","Biography information for Heidi Alexander","Heidi Alexander","House of Commons Tabled Parliamentary Question 2016/17 38046","38046"
"http://data.parliament.uk/resources/520849","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, for what reason his Department decided not to proceed with the launch of a public consultation on pre-exposure prophylaxis; and when that decision was taken.","Biography information for Catherine West","Catherine West","House of Commons Tabled Parliamentary Question 2016/17 38040","38040"
"http://data.parliament.uk/resources/520850","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, how much the NHS has incurred in costs for legal advice and representations at inquests, by cause of death, in each year since 2010.","Biography information for Luciana Berger","Luciana Berger","House of Commons Tabled Parliamentary Question 2016/17 38058","38058"
"http://data.parliament.uk/resources/520851","2016-05-25","Department of Health","2016-05-23","To ask the Secretary of State for Health, with reference to the report of Surrogacy UK, Surrogacy in the UK: Myth busting and reform, published on 28 April 2016, if he will take steps to publish a legal pathway document for intended parents and surrogates.","Biography information for Andrew Percy","Andrew Percy","House of Commons Tabled Parliamentary Question 2016/17 38078","38078"
"http://data.parliament.uk/resources/520852","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, how many prescriptions for anti-depressants were dispensed in each region in each year since 2010.","Biography information for Luciana Berger","Luciana Berger","House of Commons Tabled Parliamentary Question 2016/17 38059","38059"
"http://data.parliament.uk/resources/520853","2016-05-26","Department of Health","2016-05-23","To ask the Secretary of State for Health, how much funding his Department will make available for Public Health England's awareness campaign on the symptoms of serious infections; and what proportion of that funding will be spent on sepsis awareness.","Biography information for Heidi Alexander","Heidi Alexander","House of Commons Tabled Parliamentary Question 2016/17 38044","38044"
"http://data.parliament.uk/resources/520854","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, what plans the Government has to publish the outcome of its consultation with local authorities on the resettling of child refugees under the Immigration Act 2016.","Biography information for Mr Nicholas Brown","Mr Nicholas Brown","House of Commons Tabled Parliamentary Question 2016/17 38028","38028"
"http://data.parliament.uk/resources/520855","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, what the average time taken was to decide fee waiver applications in the last 12 months.","Biography information for Mr Andrew Smith","Mr Andrew Smith","House of Commons Tabled Parliamentary Question 2016/17 38022","38022"
"http://data.parliament.uk/resources/520856","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, what the average time taken was to decide applications for the change of conditions of leave granted on the basis of family or private life during the last 12 months.","Biography information for Mr Andrew Smith","Mr Andrew Smith","House of Commons Tabled Parliamentary Question 2016/17 38020","38020"
"http://data.parliament.uk/resources/520857","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, whether her Department has service standards in place for considering fee waiver applications.","Biography information for Mr Andrew Smith","Mr Andrew Smith","House of Commons Tabled Parliamentary Question 2016/17 38023","38023"
"http://data.parliament.uk/resources/520858","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, how many unsuccessful refugee family reunion applications during the last three years were rejected on the basis of the child being 18 years or older.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2016/17 38032","38032"
"http://data.parliament.uk/resources/520859","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, how many (a) successful and (b) unsuccessful refugee family reunion applications there have been in the last three years.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2016/17 38033","38033"
"http://data.parliament.uk/resources/520860","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, how many cases of online abuse on (a) Facebook, (b) Twitter and (c) all other social media have been reported to the police since 2010.","Biography information for Andrew Percy","Andrew Percy","House of Commons Tabled Parliamentary Question 2016/17 37988","37988"
"http://data.parliament.uk/resources/520861","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, how many people have been convicted of offences of online abuse on (a) Facebook and (b) Twitter under the Communications Act 2003 since 2010.","Biography information for Andrew Percy","Andrew Percy","House of Commons Tabled Parliamentary Question 2016/17 37989","37989"
"http://data.parliament.uk/resources/520862","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, what discussions she has had with the Secretary of State for Education on tackling online abuse in schools.","Biography information for Andrew Percy","Andrew Percy","House of Commons Tabled Parliamentary Question 2016/17 37990","37990"
"http://data.parliament.uk/resources/520863","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, how many refugee family reunion applications to bring children of 18 years or older into the UK were submitted in the last three years; and how many of those applications were successful.","Biography information for Stuart C. McDonald","Stuart C. McDonald","House of Commons Tabled Parliamentary Question 2016/17 38031","38031"
"http://data.parliament.uk/resources/520864","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, whether her Department has service standards for considering applications for the change of conditions of leave granted on the basis of family or private life.","Biography information for Mr Andrew Smith","Mr Andrew Smith","House of Commons Tabled Parliamentary Question 2016/17 38021","38021"
"http://data.parliament.uk/resources/520865","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, how many police officers in Cumbria Constabulary are absent from work as a result of sickness or injuries caused by violence inflicted on them in the course of their duties.","Biography information for Tim Farron","Tim Farron","House of Commons Tabled Parliamentary Question 2016/17 38005","38005"
"http://data.parliament.uk/resources/520866","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, how many incidents in the Cumbria Constabulary area were responded to by a single officer in each year since 2012.","Biography information for Tim Farron","Tim Farron","House of Commons Tabled Parliamentary Question 2016/17 38006","38006"
"http://data.parliament.uk/resources/520867","2016-05-25","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, what criteria the Government plans to use to assess the suitability of a local authority's capacity to provide suitable care for resettled children under the Immigration Act 2016.","Biography information for Mr Nicholas Brown","Mr Nicholas Brown","House of Commons Tabled Parliamentary Question 2016/17 38014","38014"
"http://data.parliament.uk/resources/520868","2016-05-26","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, how many people from the A2 countries of the EU were stopped at border control as a result of intelligence shared by the authorities of those countries in each of the last five years.","Biography information for Liam Byrne","Liam Byrne","House of Commons Tabled Parliamentary Question 2016/17 37923","37923"
"http://data.parliament.uk/resources/520869","2016-05-26","Home Office","2016-05-23","To ask the Secretary of State for the Home Department, what criminal record-sharing facilities exist between the UK and the A2 countries of the EU; and if she will make a statement.","Biography information for Liam Byrne","Liam Byrne","House of Commons Tabled Parliamentary Question 2016/17 37954","37954"
