"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/445942","2016-01-22","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, how many full-time equivalent staff in his Department were employed to work on human rights in 2014-15; and what the cost of these employees was to the public purse.","Biography information for Hilary Benn","Hilary Benn","House of Commons Tabled Parliamentary Question 2015/16 23105","23105"
"http://data.parliament.uk/resources/445943","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions he has had with the Libyan government on tackling the spread of Daesh","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2015/16 23053","23053"
"http://data.parliament.uk/resources/445944","2016-01-22","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what guidance (a) has been issued and (b) his Department plans to issue in 2016 to UK diplomats in states with the death penalty on representing the Government's position on the use of that penalty.","Biography information for Hilary Benn","Hilary Benn","House of Commons Tabled Parliamentary Question 2015/16 23106","23106"
"http://data.parliament.uk/resources/445945","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what support the Government has given to the government of Nepal on the conduct of elections.","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2015/16 23055","23055"
"http://data.parliament.uk/resources/445946","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions he has had with his counterparts in the Egyptian government on Libya.","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2015/16 23054","23054"
"http://data.parliament.uk/resources/445947","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, if he will make representations to the Bahraini government on the provision of medical treatment to Mr Hassam Mushiema.","Biography information for Dr Lisa Cameron","Dr Lisa Cameron","House of Commons Tabled Parliamentary Question 2015/16 23110","23110"
"http://data.parliament.uk/resources/445948","2016-01-22","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, whether trade union groups based abroad will be eligible to bid for funding from the Magna Carta Fund for Human Rights and Democracy.","Biography information for Diana Johnson","Diana Johnson","House of Commons Tabled Parliamentary Question 2015/16 23162","23162"
"http://data.parliament.uk/resources/445949","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent assessment he has made of the treatment of democratically-elected officials in predominantly Kurdish areas of Turkey.","Biography information for Natalie McGarry","Natalie McGarry","House of Commons Tabled Parliamentary Question 2015/16 23183","23183"
"http://data.parliament.uk/resources/445950","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent representations he has made to his Turkish counterpart on civilian casualties incurred as a result of Turkish government offensives in predominantly Kurdish areas of Turkey.","Biography information for Natalie McGarry","Natalie McGarry","House of Commons Tabled Parliamentary Question 2015/16 23184","23184"
"http://data.parliament.uk/resources/445951","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent representation he has made to his Turkish counterpart on the use of curfews in predominantly Kurdish areas of Turkey.","Biography information for Natalie McGarry","Natalie McGarry","House of Commons Tabled Parliamentary Question 2015/16 23185","23185"
"http://data.parliament.uk/resources/445952","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent assessment he has made of the number and extent of civilian casualties incurred in the conflict in predominately Kurdish areas of Turkey.","Biography information for Natalie McGarry","Natalie McGarry","House of Commons Tabled Parliamentary Question 2015/16 23186","23186"
"http://data.parliament.uk/resources/445953","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions he has had with Cabinet colleagues about the Turkish government's military action against Kurdish militants in predominately Kurdish areas of Turkey.","Biography information for Natalie McGarry","Natalie McGarry","House of Commons Tabled Parliamentary Question 2015/16 23187","23187"
"http://data.parliament.uk/resources/445954","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent assessment he has made of the humanitarian situation in predominately Kurdish areas of Turkey.","Biography information for Natalie McGarry","Natalie McGarry","House of Commons Tabled Parliamentary Question 2015/16 23188","23188"
"http://data.parliament.uk/resources/445955","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what discussions he has had with his Turkish counterpart on the humanitarian situation in predominately Kurdish areas of Turkey.","Biography information for Natalie McGarry","Natalie McGarry","House of Commons Tabled Parliamentary Question 2015/16 23189","23189"
"http://data.parliament.uk/resources/445956","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, with reference to the announcement of 19 January 2016 of the launch of the £10 million Magna Carta Fund for Human Rights and Democracy, how much of the additional funding in that area will come from the budget of (a) his Department and (b) the Department for International Development.","Biography information for Mary Creagh","Mary Creagh","House of Commons Tabled Parliamentary Question 2015/16 23168","23168"
"http://data.parliament.uk/resources/445957","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, whether it is his policy to take steps towards repeal of the death penalty in states which hold the death penalty.","Biography information for Toby Perkins","Toby Perkins","House of Commons Tabled Parliamentary Question 2015/16 23192","23192"
"http://data.parliament.uk/resources/445958","2016-01-21","Foreign and Commonwealth Office","2016-01-19","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent assessment he has made of the effect on the prospects for peace in predominately Kurdish areas of Turkey of the imprisonment and enforced suspension of moderate politicians in that region.","Biography information for Natalie McGarry","Natalie McGarry","House of Commons Tabled Parliamentary Question 2015/16 23190","23190"
"http://data.parliament.uk/resources/445959","2016-01-22","Department for Education","2016-01-19","To ask the Secretary of State for Education, pursuant to the Answer of 18 January 2016 to Question 22307, on parents: mental illness, if she will make it her policy to collect such data.","Biography information for Luciana Berger","Luciana Berger","House of Commons Tabled Parliamentary Question 2015/16 23218","23218"
"http://data.parliament.uk/resources/445960","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, pursuant to the Answer of 11 January 2016 to Question 21142, what steps he is taking to reduce waiting times.","Biography information for Luciana Berger","Luciana Berger","House of Commons Tabled Parliamentary Question 2015/16 23219","23219"
"http://data.parliament.uk/resources/445961","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, pursuant to the Answer of 11 January 2016 to Question 21142, if he will make it his policy to make mandatory the recording of the diagnosis code in the accident and emergency data set.","Biography information for Luciana Berger","Luciana Berger","House of Commons Tabled Parliamentary Question 2015/16 23220","23220"
"http://data.parliament.uk/resources/445962","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, pursuant to the Answer of 12 January 2016 to Question 21586, if he will make it his policy to collect figures on the number of psychiatric nurses in each region.","Biography information for Luciana Berger","Luciana Berger","House of Commons Tabled Parliamentary Question 2015/16 23216","23216"
"http://data.parliament.uk/resources/445963","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, how many clinical commissioning group local transformation plans are available online.","Biography information for Luciana Berger","Luciana Berger","House of Commons Tabled Parliamentary Question 2015/16 23217","23217"
"http://data.parliament.uk/resources/445964","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, what assessment he has made of the potential effect of the National Living Wage on the level of provision of adult social care in (a) 2016-17, (b) 2017-18 and (c) 2018-19.","Biography information for Barbara Keeley","Barbara Keeley","House of Commons Tabled Parliamentary Question 2015/16 23215","23215"
"http://data.parliament.uk/resources/445965","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, what steps his Department has taken to ensure that young people with idiopathic pulmonary fibrosis are made aware of their possible suitability for lung transplants.","Biography information for Mr Gregory Campbell","Mr Gregory Campbell","House of Commons Tabled Parliamentary Question 2015/16 23209","23209"
"http://data.parliament.uk/resources/445966","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, if he will ask NHS England to publish the (a) work completed by, (b) current work programme of and (c) future topics that are due to be considered by the Clinical Reference Group on Vascular Disease.","Biography information for Mr Virendra Sharma","Mr Virendra Sharma","House of Commons Tabled Parliamentary Question 2015/16 23174","23174"
"http://data.parliament.uk/resources/445967","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, with reference to the recent Report of the Independent Cancer Taskforce, what steps his Department is taking to urge NHS England to prioritise a Best Practice Tariff for NICE-recommended molecular diagnostic services for guiding adjuvant chemotherapy decisions in early breast cancer management.","Biography information for Yasmin Qureshi","Yasmin Qureshi","House of Commons Tabled Parliamentary Question 2015/16 23235","23235"
"http://data.parliament.uk/resources/445968","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, what steps his Department will take to ensure that (a) NHS patients across England benefit equally from access to NICE-recommended molecular diagnostic testing for breast cancer and (b) changes to NICE recommendations do not include removing recommended molecular diagnostic tests for breast cancer for patients currently accessing such tests.","Biography information for Yasmin Qureshi","Yasmin Qureshi","House of Commons Tabled Parliamentary Question 2015/16 23233","23233"
"http://data.parliament.uk/resources/445969","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, what steps his Department is taking to support the implementation of Recommendation 37 of the Report of the Independent Cancer Taskforce on nationally commissioning access to molecular diagnostic tests for breast cancer in 2016.","Biography information for Yasmin Qureshi","Yasmin Qureshi","House of Commons Tabled Parliamentary Question 2015/16 23234","23234"
"http://data.parliament.uk/resources/445970","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, if he will ask NHS England to publish the (a) work completed by, (b) current work programme of and (c) future topics that are due to be considered by the Clinical Reference Group on Interventional Radiology.","Biography information for Mr Virendra Sharma","Mr Virendra Sharma","House of Commons Tabled Parliamentary Question 2015/16 23173","23173"
"http://data.parliament.uk/resources/445971","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, what steps his Department is taking to raise public awareness of the risk factors for chest, heart and stroke illness.","Biography information for Dr Lisa Cameron","Dr Lisa Cameron","House of Commons Tabled Parliamentary Question 2015/16 23138","23138"
"http://data.parliament.uk/resources/445972","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, what estimate he made of the number of lung cancer patients in England who have accessed the immuno-oncology drug nivolumab via private healthcare providers or other private sources of funding in the last year; and when NICE will make its final decision about NHS patients gaining access to that drug.","Biography information for Dame Cheryl Gillan","Mrs Cheryl Gillan","House of Commons Tabled Parliamentary Question 2015/16 23119","23119"
"http://data.parliament.uk/resources/445973","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, pursuant to his oral contribution of 5 January 2016, Official Report, column 18, what the evidential basis is for the statement that changes to nurses' training will allow for training 10,000 more nurses over the course of the current Parliament.","Biography information for Heidi Alexander","Heidi Alexander","House of Commons Tabled Parliamentary Question 2015/16 23092","23092"
"http://data.parliament.uk/resources/445974","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, if he will undertake an inquiry into the value for money of the PFI deal which funded the building of Calderdale Royal Hospital.","Biography information for Mr Barry Sheerman","Mr Barry Sheerman","House of Commons Tabled Parliamentary Question 2015/16 22996","22996"
"http://data.parliament.uk/resources/445975","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, what amount was spent on each category of medical research by the (a) National Institute for Health Research and (b) Medical Research Council in the last period for which figures are available.","Biography information for Daniel Kawczynski","Daniel Kawczynski","House of Commons Tabled Parliamentary Question 2015/16 22997","22997"
"http://data.parliament.uk/resources/445976","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, when he intends to answer the letter to him dated 19 November 2015 with regard to Mr R Short.","Biography information for Sir Gerald Kaufman","Sir Gerald Kaufman","House of Commons Tabled Parliamentary Question 2015/16 22987","22987"
"http://data.parliament.uk/resources/445977","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, what steps his Department is taking to improve the care of, and better respond to, NHS patients with chronic pain.","Biography information for Dr Lisa Cameron","Dr Lisa Cameron","House of Commons Tabled Parliamentary Question 2015/16 23064","23064"
"http://data.parliament.uk/resources/445978","2016-01-22","Department of Health","2016-01-19","To ask the Secretary of State for Health, when he plans to publish the report on the Mutuals in Health Pathfinder Programme.","Biography information for Norman Lamb","Norman Lamb","House of Commons Tabled Parliamentary Question 2015/16 23017","23017"
"http://data.parliament.uk/resources/445979","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, pursuant to the Answer of 5 January 2016 to Question 20185, on what date his Department plans to publish the consultation and make an announcement on payment schemes for people affected by contaminated blood products.","Biography information for Kevin Hollinrake","Kevin Hollinrake","House of Commons Tabled Parliamentary Question 2015/16 23006","23006"
"http://data.parliament.uk/resources/445980","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, how many (a) heart, (b) lungs, (c) liver, (d) kidney and (e) cornea transplant donations there have been in each of the last five years.","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2015/16 23032","23032"
"http://data.parliament.uk/resources/445981","2016-01-21","Department of Health","2016-01-19","To ask the Secretary of State for Health, how many people have been diagnosed with meningitis in each of the last five years.","Biography information for Jim Shannon","Jim Shannon","House of Commons Tabled Parliamentary Question 2015/16 23033","23033"
