"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/604756","2016-10-20","Department for Education","2016-10-18","To ask the Secretary of State for Education, what proportion of pupils from white working class backgrounds in (a) selective, (b) non-selective and (c) state boarding schools achieved the highest value added scores in the most recent academic year.","Biography information for Royston Smith","Royston Smith","House of Commons Tabled Parliamentary Question 2016/17 49072","49072"
"http://data.parliament.uk/resources/604757","2016-10-20","Department for Education","2016-10-18","To ask the Secretary of State for Education, what proportion of free school meal students in (a) selective and (b) non-selective schools achieved five A* to C grades at GCSE in each of the last three years.","Biography information for Royston Smith","Royston Smith","House of Commons Tabled Parliamentary Question 2016/17 49073","49073"
"http://data.parliament.uk/resources/604759","2016-10-20","Department for Education","2016-10-18","To ask the Secretary of State for Education, what proportion of white working class boys progressed from (a) selective and (b) non-selective schools to higher education institutions in the last three years.","Biography information for Royston Smith","Royston Smith","House of Commons Tabled Parliamentary Question 2016/17 49074","49074"
"http://data.parliament.uk/resources/604760","2016-10-20","Department for Education","2016-10-18","To ask the Secretary of State for Education, if she will estimate the average cost to a local authority of placing a child in the care system.","Biography information for Royston Smith","Royston Smith","House of Commons Tabled Parliamentary Question 2016/17 49075","49075"
"http://data.parliament.uk/resources/604761","2016-10-21","Department for Education","2016-10-18","To ask the Secretary of State for Education, what steps her Department has taken to encourage local authorities to offer business rate exemptions to nurseries.","Biography information for Tulip Siddiq","Tulip Siddiq","House of Commons Tabled Parliamentary Question 2016/17 49087","49087"
"http://data.parliament.uk/resources/604762","2016-10-20","Department for Education","2016-10-18","To ask the Secretary of State for Education, what her policy is on forcing local authorities to offer flexible business rates for private nurseries.","Biography information for Tulip Siddiq","Tulip Siddiq","House of Commons Tabled Parliamentary Question 2016/17 49076","49076"
"http://data.parliament.uk/resources/604763","2016-10-21","Department for Education","2016-10-18","To ask the Secretary of State for Education, what assessment her Department has made of the effect of early years intervention on the educational effect of child poverty.","Biography information for Dan Jarvis","Dan Jarvis","House of Commons Tabled Parliamentary Question 2016/17 49094","49094"
"http://data.parliament.uk/resources/604764","2016-10-21","Department for Education","2016-10-18","To ask the Secretary of State for Education, how many applications her Department has received from grammar schools proposing to expand since the introduction of the School Standards and Framework Act 1998.","Biography information for Royston Smith","Royston Smith","House of Commons Tabled Parliamentary Question 2016/17 49132","49132"
"http://data.parliament.uk/resources/604765","2016-10-21","Department for Education","2016-10-18","To ask the Secretary of State for Education, whether her Department owns the site of the former Glenburn Sports College in Skelmersdale.","Biography information for Rosie Cooper","Rosie Cooper","House of Commons Tabled Parliamentary Question 2016/17 49159","49159"
"http://data.parliament.uk/resources/604766","2016-10-21","Department for Education","2016-10-18","To ask the Secretary of State for Education, by what process interested parties in Skelmersdale may express an interest in obtaining the 3G floodlit 11-a-side football pitch at the former Glenburn Sports College site to ensure continued community access to the facility.","Biography information for Rosie Cooper","Rosie Cooper","House of Commons Tabled Parliamentary Question 2016/17 49160","49160"
"http://data.parliament.uk/resources/604768","2016-10-21","Department for Education","2016-10-18","To ask the Secretary of State for Education, how many local authorities have offered reduced business rates to private nurseries since the Minister for Childcare's speech at the launch of the NDNA's Annual Nursery Survey in January 2015.","Biography information for Tulip Siddiq","Tulip Siddiq","House of Commons Tabled Parliamentary Question 2016/17 49312","49312"
"http://data.parliament.uk/resources/604769","2016-10-21","Department for Education","2016-10-18","To ask the Secretary of State for Education, what steps she is taking to reduce teacher workload and reduce teachers' weekly working hours.","Biography information for Stephen Timms","Stephen Timms","House of Commons Tabled Parliamentary Question 2016/17 49285","49285"
