"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/20815","2013-11-01","Department for Business, Innovation and Skills","2013-10-30","To ask the Secretary of State for Business, Innovation and Skills, what the priority markets for the UKTI Defence and Security Organisation (DSO) are; and in which other countries UKTI DSO is supporting campaigns in 2013-14.","Biography information for Paul Flynn","Paul Flynn","House of Commons Tabled Parliamentary Question 2013/14 173719","173719"
"http://data.parliament.uk/resources/20816","2013-11-01","Home Office","2013-10-30","To ask the Secretary of State for the Home Department, how many people aged 75 or over have applied (a) for a new passport and (b) to renew their passport in the last 12 months for which figures are available; and how many people at the minimum qualifying age and over have applied (i) for a new and (ii) for the renewal of a passport in each of the last five years.","Biography information for Pamela Nash","Pamela Nash","House of Commons Tabled Parliamentary Question 2013/14 173815","173815"
"http://data.parliament.uk/resources/20817","2013-11-01","Department for Business, Innovation and Skills","2013-10-30","To ask the Secretary of State for Business, Innovation and Skills, whether he plans to respond formally to the EU Steel Action Plan.","Biography information for Nia Griffith","Nia Griffith","House of Commons Tabled Parliamentary Question 2013/14 173816","173816"
"http://data.parliament.uk/resources/20818","2013-11-01","Department for Energy and Climate Change","2013-10-30","To ask the Secretary of State for Energy and Climate Change, what steps he is taking to ensure the long-term future of nuclear fuel manufacturing in the UK.","Biography information for Mark Menzies","Mark Menzies","House of Commons Tabled Parliamentary Question 2013/14 173795","173795"
"http://data.parliament.uk/resources/20819","2013-11-01","Department for Education","2013-10-30","To ask the Secretary of State for Education, which five schools were ranked highest in terms of pupils receiving special consideration marks for problems such as temporary illness in the most recent period for which figures are available.","Biography information for Lord Mann","John Mann","House of Commons Tabled Parliamentary Question 2013/14 173805","173805"
"http://data.parliament.uk/resources/20820","2013-11-01","Department for Energy and Climate Change","2013-10-30","To ask the Secretary of State for Energy and Climate Change, what assessment he has made of the effect on the price of energy for energy intensive industries of policy measures including taxation, capacity and network levies, tariffs, and support mechanisms for renewables or other energy forms.","Biography information for Nia Griffith","Nia Griffith","House of Commons Tabled Parliamentary Question 2013/14 173817","173817"
"http://data.parliament.uk/resources/20821","2013-11-01","Department for Energy and Climate Change","2013-10-30","To ask the Secretary of State for Energy and Climate Change, what comparative analysis he has made of energy costs for (a) the UK steel industry and (b) its main international competitors.","Biography information for Nia Griffith","Nia Griffith","House of Commons Tabled Parliamentary Question 2013/14 173818","173818"
"http://data.parliament.uk/resources/20822","2013-11-01","Ministry of Defence","2013-10-30","To ask the Secretary of State for Defence, what recent representations (a) he and (b) Ministers in his Department have had in relation to military chains suspected of being stolen by commissioned officers during World War II.","Biography information for Gareth Thomas","Mr Gareth Thomas","House of Commons Tabled Parliamentary Question 2013/14 173796","173796"
"http://data.parliament.uk/resources/20823","2013-11-01","Department of Health","2013-10-30","To ask the Secretary of State for Health, how many midwives were working in the NHS (a) in Greater Manchester and (b) nationally in (i) 2010, (ii) 2011, (iii) 2012 and (iv) 2013.","Biography information for Lucy Powell","Lucy Powell","House of Commons Tabled Parliamentary Question 2013/14 173806","173806"
"http://data.parliament.uk/resources/20824","2013-11-01","Deputy Prime Minister","2013-10-30","To ask the Deputy Prime Minister, what the cost to the public purse was of the referendum on the alternative vote.","Biography information for Gareth Thomas","Mr Gareth Thomas","House of Commons Tabled Parliamentary Question 2013/14 173797","173797"
"http://data.parliament.uk/resources/20825","2013-11-01","Department for Business, Innovation and Skills","2013-10-30","To ask the Secretary of State for Business, Innovation and Skills, what steps his Department is taking to increase demand in key steel producing sectors including the construction industry.","Biography information for Nia Griffith","Nia Griffith","House of Commons Tabled Parliamentary Question 2013/14 173819","173819"
"http://data.parliament.uk/resources/20826","2013-11-01","Department of Health","2013-10-30","To ask the Secretary of State for Health, what the average waiting time in accident and emergency was in (a) Greater Manchester, (b) the North West and (c) the UK in each of the last four years.","Biography information for Lucy Powell","Lucy Powell","House of Commons Tabled Parliamentary Question 2013/14 173807","173807"
"http://data.parliament.uk/resources/20827","2013-11-01","HM Treasury","2013-10-30","To ask Mr Chancellor of the Exchequer, if he will consider using EU Emissions Trading Scheme revenues to fund research, development and innovation projects in the steel sector.","Biography information for Nia Griffith","Nia Griffith","House of Commons Tabled Parliamentary Question 2013/14 173820","173820"
"http://data.parliament.uk/resources/20828","2013-11-05","Cabinet Office","2013-10-30","To ask the Minister for the Cabinet Office, how many people aged 18 to 24 years were unemployed in (a) Chelmsford constituency and (b) Chelmsford local authority area in each of the last 12 months.","Biography information for Sir Simon Burns","Mr Simon Burns","House of Commons Tabled Parliamentary Question 2013/14 173836","173836"
"http://data.parliament.uk/resources/20829","2013-11-01","Cabinet Office","2013-10-30","To ask the Minister for the Cabinet Office, how many live births there were (a) in Greater Manchester and (b) nationally in (i) 2010, (ii) 2011, (iii) 2012 and (iv) 2013.","Biography information for Lucy Powell","Lucy Powell","House of Commons Tabled Parliamentary Question 2013/14 173808","173808"
"http://data.parliament.uk/resources/20830","2013-11-01","Department for Education","2013-10-30","To ask the Secretary of State for Education, whether people who did not achieve a GCSE grade A*-C in (a) English and (b) mathematics by the end of Year 11 will be expected to have done so by the age of 18 as part of 16-19 study programmes.","Biography information for Nic Dakin","Nic Dakin","House of Commons Tabled Parliamentary Question 2013/14 173821","173821"
"http://data.parliament.uk/resources/20831","2013-11-05","HM Treasury","2013-10-30","To ask Mr Chancellor of the Exchequer, what proportion of married couples in Chelmsford will benefit from the married couples tax allowance announced on 30 September 2013.","Biography information for Sir Simon Burns","Mr Simon Burns","House of Commons Tabled Parliamentary Question 2013/14 173837","173837"
"http://data.parliament.uk/resources/20832","2013-11-05","Department for Business, Innovation and Skills","2013-10-30","To ask the Secretary of State for Business, Innovation and Skills, how many start-up loans have been granted to businesses in (a) Chelmsford constituency and (b) Essex in the last five years.","Biography information for Sir Simon Burns","Mr Simon Burns","House of Commons Tabled Parliamentary Question 2013/14 173838","173838"
"http://data.parliament.uk/resources/20833","2013-11-01","Department for Education","2013-10-30","To ask the Secretary of State for Education, if he will list the 16-19 free schools that are operating in the 2012-13 academic year; how many (i) 16 and (ii) 17 year-olds have enrolled in each such school; and for how many students each school has been funded by the Education Funding Agency.","Biography information for Nic Dakin","Nic Dakin","House of Commons Tabled Parliamentary Question 2013/14 173822","173822"
"http://data.parliament.uk/resources/20834","2013-11-01","Department for Energy and Climate Change","2013-10-30","To ask the Secretary of State for Energy and Climate Change, if he will publish his Department's analysis of the European Union energy market; and if he will make a statement.","Biography information for Gareth Thomas","Mr Gareth Thomas","House of Commons Tabled Parliamentary Question 2013/14 173798","173798"
"http://data.parliament.uk/resources/20835","2013-11-05","Department for Culture Media and Sport","2013-10-30","To ask the Secretary of State for Culture, Media and Sport, what progress has been made in rolling out broadband to (a) towns and (b) villages in Essex.","Biography information for Sir Simon Burns","Mr Simon Burns","House of Commons Tabled Parliamentary Question 2013/14 173839","173839"
"http://data.parliament.uk/resources/20836","2013-11-01","Department for Education","2013-10-30","To ask the Secretary of State for Education, what education schemes his Department has funded to promote literacy skills for (a) children and (b) adults with severe learning or physical disability in Chelmsford and Essex.","Biography information for Sir Simon Burns","Mr Simon Burns","House of Commons Tabled Parliamentary Question 2013/14 173809","173809"
"http://data.parliament.uk/resources/20837","2013-11-01","Department for Education","2013-10-30","To ask the Secretary of State for Education, if he will list the university technical colleges operating in the 2012-13 academic year; and how many (a) 14, (b) 15, (c) 16, (d) 17 and (e) 18 year-olds have enrolled at each such college.","Biography information for Nic Dakin","Nic Dakin","House of Commons Tabled Parliamentary Question 2013/14 173823","173823"
"http://data.parliament.uk/resources/20838","2013-11-05","Department for Culture Media and Sport","2013-10-30","To ask the Secretary of State for Culture, Media and Sport, what estimate she has made of the proportion of people aged (a) under 16, (b) 16 to 24, (c) 25 to 39, (d) 40 to 60 and (e) over 60 years old who regularly take part in recreational sport in Chelmsford constituency; and what change there has been in those figures in the last three years.","Biography information for Sir Simon Burns","Mr Simon Burns","House of Commons Tabled Parliamentary Question 2013/14 173840","173840"
"http://data.parliament.uk/resources/20839","2013-11-01","HM Treasury","2013-10-30","To ask Mr Chancellor of the Exchequer, whether she will publish her Department's analysis of the costs and benefits of opting out of Council Act 26, July 1995 drawing up the Convention on the protection of the European Communities financial interests; and if she will make a statement.","Biography information for Gareth Thomas","Mr Gareth Thomas","House of Commons Tabled Parliamentary Question 2013/14 173799","173799"
"http://data.parliament.uk/resources/20840","2013-11-01","Department for Education","2013-10-30","To ask the Secretary of State for Education, what proportion of 17 year-olds are participating in education or training in the 2012-13 academic year under the terms of the Education and Skills Act 2008.","Biography information for Nic Dakin","Nic Dakin","House of Commons Tabled Parliamentary Question 2013/14 173824","173824"
"http://data.parliament.uk/resources/20841","2013-11-01","HM Treasury","2013-10-30","To ask Mr Chancellor of the Exchequer, how many applications for refunds for what value of VAT under the tax-free shopping retail export scheme have been made in each of the last five years.","Biography information for Ann Coffey","Ann Coffey","House of Commons Tabled Parliamentary Question 2013/14 173800","173800"
"http://data.parliament.uk/resources/20842","2013-11-01","HM Treasury","2013-10-30","To ask Mr Chancellor of the Exchequer, how many (a) prosecutions and (b) cautions there have been for not paying the minimum wage in Chelmsford constituency since the introduction of the minimum wage.","Biography information for Sir Simon Burns","Mr Simon Burns","House of Commons Tabled Parliamentary Question 2013/14 173810","173810"
"http://data.parliament.uk/resources/20843","2013-11-01","Department for Culture Media and Sport","2013-10-30","To ask the Secretary of State for Culture, Media and Sport, pursuant to the Answer to the hon. Member for West Bromwich East of 23 October 2013, Official Report, column 299, when the Government's review of fixed-odd betting terminals will report.","Biography information for Lucy Powell","Lucy Powell","House of Commons Tabled Parliamentary Question 2013/14 173811","173811"
"http://data.parliament.uk/resources/20844","2013-11-04","Department for Communities and Local Government","2013-10-30","To ask the Secretary of State for Communities and Local Government, what estimate he has made of the average (a) cost incurred by and (b) time taken for a local authority to successfully secure an Article 4 Direction from when the decision was taken by the local authority to start the necessary process required in order to apply.","Biography information for Hilary Benn","Hilary Benn","House of Commons Tabled Parliamentary Question 2013/14 173828","173828"
"http://data.parliament.uk/resources/20845","2013-11-01","Department for Culture Media and Sport","2013-10-30","To ask the Secretary of State for Culture, Media and Sport, pursuant to the Answer to the hon. Member for West Bromwich East of 23 October 2013, Official Report, column 299, who will conduct the Government's review of fixed-odd betting terminals.","Biography information for Lucy Powell","Lucy Powell","House of Commons Tabled Parliamentary Question 2013/14 173812","173812"
"http://data.parliament.uk/resources/20846","2013-11-01","Department for Culture Media and Sport","2013-10-30","To ask the Secretary of State for Culture, Media and Sport, pursuant to the Answer to the hon. Member for West Bromwich East of 23 October 2013, Official Report, column 299, when the Government's review of fixed-odd betting terminals will begin.","Biography information for Lucy Powell","Lucy Powell","House of Commons Tabled Parliamentary Question 2013/14 173813","173813"
"http://data.parliament.uk/resources/20847","2013-11-04","Department for Education","2013-10-30","To ask the Secretary of State for Education, when Ministers in his Department were made aware of the allegations concerning the Barnfield Federation which triggered his Department's investigation.","Biography information for Kevin Brennan","Kevin Brennan","House of Commons Tabled Parliamentary Question 2013/14 173829","173829"
"http://data.parliament.uk/resources/20848","2013-11-01","HM Treasury","2013-10-30","To ask Mr Chancellor of the Exchequer, what estimate he has made of the value to the UK economy of the tax-free shopping retail scheme in each of the last five years.","Biography information for Ann Coffey","Ann Coffey","House of Commons Tabled Parliamentary Question 2013/14 173802","173802"
"http://data.parliament.uk/resources/20849","2013-11-04","Department for Education","2013-10-30","To ask the Secretary of State for Education, what the nature is of the allegations relating to the Barnfield Federation which are subject to an investigation by his Department.","Biography information for Kevin Brennan","Kevin Brennan","House of Commons Tabled Parliamentary Question 2013/14 173830","173830"
"http://data.parliament.uk/resources/20850","2013-11-01","HM Treasury","2013-10-30","To ask Mr Chancellor of the Exchequer, what the nationality of claimants under the tax-free shopping retail export scheme has been in each of the last five years.","Biography information for Ann Coffey","Ann Coffey","House of Commons Tabled Parliamentary Question 2013/14 173801","173801"
"http://data.parliament.uk/resources/20851","2013-11-04","Department for Work and Pensions","2013-10-30","To ask the Secretary of State for Work and Pensions, what payments have been made from the discretionary housing payment budget to each local authority in Scotland to date; what proportion of the overall discretionary housing payment budgets such payments to each local authority represent; and what level of such payments have been allocated to each local authority in 2013-14.","Biography information for Margaret Curran","Margaret Curran","House of Commons Tabled Parliamentary Question 2013/14 173831","173831"
"http://data.parliament.uk/resources/20852","2013-11-01","Department for Communities and Local Government","2013-10-30","To ask the Secretary of State for Communities and Local Government, when he expects the distressed retail property task force to make its final recommendations; and if he will make a statement.","Biography information for Ann Coffey","Ann Coffey","House of Commons Tabled Parliamentary Question 2013/14 173814","173814"
