"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/479045","2016-03-21","Department for Business, Innovation and Skills","2016-03-16","To ask the Secretary of State for Business, Innovation and Skills, if he will bring forward legislative proposals to ban auditors from selling tax avoidance schemes to their audit clients.","Biography information for Kelvin Hopkins","Kelvin Hopkins","House of Commons Tabled Parliamentary Question 2015/16 31413","31413"
"http://data.parliament.uk/resources/479046","2016-03-21","Department for Business, Innovation and Skills","2016-03-16","To ask the Secretary of State for Business, Innovation and Skills, when he plans to respond to Question 24897, tabled on 29 January 2016 by the hon. Member for East Worthing and Shoreham for Answer on 3 February 2016.","Biography information for Tim Loughton","Tim Loughton","House of Commons Tabled Parliamentary Question 2015/16 31461","31461"
"http://data.parliament.uk/resources/479047","2016-03-21","Department for Business, Innovation and Skills","2016-03-16","To ask the Secretary of State for Business, Innovation and Skills, what the status is of the McKinsey report which informed the BIS 2020 departmental restructuring strategy.","Biography information for Louise Haigh","Louise Haigh","House of Commons Tabled Parliamentary Question 2015/16 31484","31484"
"http://data.parliament.uk/resources/479048","2016-03-21","Department for Business, Innovation and Skills","2016-03-16","To ask the Secretary of State for Business, Innovation and Skills, pursuant to the Answer of 4 February 2016 to Question 24571, what other government policy mechanisms are in place aimed at promoting high-risk green investment.","Biography information for Kevin Brennan","Kevin Brennan","House of Commons Tabled Parliamentary Question 2015/16 31471","31471"
"http://data.parliament.uk/resources/479049","2016-03-21","Department for Education","2016-03-16","To ask the Secretary of State for Education, pursuant to the Answer of 14 March 2016 to Question 30445, what target she has set for the (a) number of enterprise coordinators to be appointed and (b) timeframe for those coordinators to be put in place.","Biography information for Gordon Marsden","Gordon Marsden","House of Commons Tabled Parliamentary Question 2015/16 31491","31491"
"http://data.parliament.uk/resources/479050","2016-03-21","Department for Education","2016-03-16","To ask the Secretary of State for Education, pursuant to the Answer of 14 March 2016 to Question 30445, how many full-time equivalent staff are working for the Careers and Enterprise Company; and what estimate she has made of what the final number of full-time equivalent staff at that body will be.","Biography information for Gordon Marsden","Gordon Marsden","House of Commons Tabled Parliamentary Question 2015/16 31492","31492"
"http://data.parliament.uk/resources/479051","2016-03-21","Department for Education","2016-03-16","To ask the Secretary of State for Education, pursuant to the Answer of 14 March 2016 to Question 30445, what target she has set for the (a) number of enterprise advisers to be appointed and (b) timeframe for those advisers to be put in place.","Biography information for Gordon Marsden","Gordon Marsden","House of Commons Tabled Parliamentary Question 2015/16 31490","31490"
"http://data.parliament.uk/resources/479052","2016-03-21","Cabinet Office","2016-03-16","To ask the Minister for the Cabinet Office, if he will make an assessment of the effect on electoral registration rates of introduction of a requirement to pass on electoral roll data to credit reference firms.","Biography information for Louise Haigh","Louise Haigh","House of Commons Tabled Parliamentary Question 2015/16 31470","31470"
"http://data.parliament.uk/resources/479053","2016-03-21","Cabinet Office","2016-03-16","To ask the Minister for the Cabinet Office, what proportion of civil service apprentices who have been appointed to date is (a) over the age of 25 and (b) paid at the rate of the national living wage.","Biography information for Louise Haigh","Louise Haigh","House of Commons Tabled Parliamentary Question 2015/16 31485","31485"
"http://data.parliament.uk/resources/479054","2016-03-21","Cabinet Office","2016-03-16","To ask the Minister for the Cabinet Office, what steps he is taking to improve the diversity of (a) public appointments and (b) staffing in his Department.","Biography information for David Mackintosh","David Mackintosh","House of Commons Tabled Parliamentary Question 2015/16 31422","31422"
