"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/892337","2018-05-01","Department for Environment, Food and Rural Affairs","2018-04-26","To ask the Secretary of State for Environment, Food and Rural Affairs, what assessment he has made of the effect of the use of Goodnature A24 traps on the hedgehog population.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 138359","138359"
"http://data.parliament.uk/resources/892338","2018-05-01","Ministry of Defence","2018-04-26","To ask the Secretary of State for Defence, which UK (a) facilities, (b) property and (c) sites classed as critical national infrastructure have protective security ensured by the Ministry of Defence Police.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2017/19 138399","138399"
"http://data.parliament.uk/resources/892339","2018-05-01","Department for Environment, Food and Rural Affairs","2018-04-26","To ask the Secretary of State for Environment, Food and Rural Affairs, pursuant to the answer question 115400, on Dogs: Smuggling, how many illegally imported puppies have been seized at Dover and Folkestone ports by the Animal and Plant Health Agency and placed into quarantine via the Puppy Pilot in the last six months.","Biography information for Alex Norris","Alex Norris","House of Commons Tabled Parliamentary Question 2017/19 138535","138535"
"http://data.parliament.uk/resources/892340","2018-05-01","Department for Environment, Food and Rural Affairs","2018-04-26","To ask the Secretary of State for Environment, Food and Rural Affairs, when his Department plans to publish its post implementation review of the Non-Commercial Movement of Pet Animals Order 2011.","Biography information for Alex Norris","Alex Norris","House of Commons Tabled Parliamentary Question 2017/19 138536","138536"
"http://data.parliament.uk/resources/892341","2018-04-30","Ministry of Justice","2018-04-26","To ask the Secretary of State for Justice, how many people in prison in (a) Wales and (b) England were formerly members of the armed forces in each of the last five years.","Biography information for Ben Lake","Ben Lake","House of Commons Tabled Parliamentary Question 2017/19 138532","138532"
"http://data.parliament.uk/resources/892342","2018-05-01","Ministry of Defence","2018-04-26","To ask the Secretary of State for Defence, what estimate he has made of the savings that need to be accrued by his Department's (a) Head Office and (b) Corporate Services in relation to the work of the Ministry of Defence Police.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2017/19 138400","138400"
"http://data.parliament.uk/resources/892343","2018-04-30","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, whether her Department will require national insurance numbers to be provided as evidence by applicants for free citizenship under the arrangements for the Windrush generation.","Biography information for Kate Green","Kate Green","House of Commons Tabled Parliamentary Question 2017/19 138434","138434"
"http://data.parliament.uk/resources/892344","2018-04-30","Foreign and Commonwealth Office","2018-04-26","To ask the Secretary of State for Foreign and Commonwealth Affairs, what representations has he made to the Syrian authorities on the attacks on Palestinian refugees in the Yarmouk Camp, Damascus.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 138360","138360"
"http://data.parliament.uk/resources/892345","2018-04-30","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, whether her Department will require NHS numbers to be provided  as evidence by applicants for free citizenship under the arrangements for the Windrush generation.","Biography information for Kate Green","Kate Green","House of Commons Tabled Parliamentary Question 2017/19 138435","138435"
"http://data.parliament.uk/resources/892346","2018-04-30","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, what meetings she has held with black majority church leaders to discuss her Department's arrangements for the Windrush generation.","Biography information for Kate Green","Kate Green","House of Commons Tabled Parliamentary Question 2017/19 138436","138436"
"http://data.parliament.uk/resources/892347","2018-04-30","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, how many people in the Windrush generation have paid fees to secure (a) citizenship and (b) indefinite leave to remain.","Biography information for Kate Green","Kate Green","House of Commons Tabled Parliamentary Question 2017/19 138437","138437"
"http://data.parliament.uk/resources/892348","2018-04-30","Department for Education","2018-04-26","To ask the Secretary of State for Education, how many (a) UK  citizens and (b) Commonwealth citizens that are descendants of those who arrived in the UK under Windrush arrangements have been charged international student fee rates by UK universities in each of the last five years.","Biography information for Kate Green","Kate Green","House of Commons Tabled Parliamentary Question 2017/19 138438","138438"
"http://data.parliament.uk/resources/892349","2018-05-01","House of Commons Commission","2018-04-26","To ask the right hon. Member for Carshalton and Wallington, representing the House of Commons Commission, for what reason the public were prevented from using single lens reflex cameras in Westminster Hall on 25 April 2018.","Biography information for Sir Desmond Swayne","Sir Desmond Swayne","House of Commons Tabled Parliamentary Question 2017/19 138335","138335"
"http://data.parliament.uk/resources/892350","2018-05-01","Department for Education","2018-04-26","To ask the Secretary of State for Education, with reference to Correspondence 17 April 2018: schools, published by the Skills and Funding Agency, and pursuant to the Answer of 26 March 2018 to Question 133784, on Home Education: Assessments, who has responsibility for ensuring that children sit SATs.","Biography information for Mike Kane","Mike Kane","House of Commons Tabled Parliamentary Question 2017/19 138484","138484"
"http://data.parliament.uk/resources/892351","2018-04-30","Department for Environment, Food and Rural Affairs","2018-04-26","To ask the Secretary of State for Environment, Food and Rural Affairs, what discussions he has had with representatives of FareShare on its proposal to increase its capability for redistributing surplus food to those in need.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 138361","138361"
"http://data.parliament.uk/resources/892352","2018-05-01","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, what steps her Department has taken to ensure the legality of the admission process of members of the Windrush generation that were detained.","Biography information for Ms Harriet Harman","Ms Harriet Harman","House of Commons Tabled Parliamentary Question 2017/19 138337","138337"
"http://data.parliament.uk/resources/892353","2018-05-01","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, what access to legal advice and representation was made available to Windrush generation detainees at the time of their detention.","Biography information for Ms Harriet Harman","Ms Harriet Harman","House of Commons Tabled Parliamentary Question 2017/19 138338","138338"
"http://data.parliament.uk/resources/892354","2018-05-01","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, how many people of the Windrush generation have been detained; and for how long each person was detained.","Biography information for Ms Harriet Harman","Ms Harriet Harman","House of Commons Tabled Parliamentary Question 2017/19 138339","138339"
"http://data.parliament.uk/resources/892355","2018-05-01","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, what steps were taken by (a) her Department, (b) removal centres and (c) other organisations to inform the Windrush generation of their rights including their right to (i) challenge detention and (ii) seek bail.","Biography information for Ms Harriet Harman","Ms Harriet Harman","House of Commons Tabled Parliamentary Question 2017/19 138340","138340"
"http://data.parliament.uk/resources/892356","2018-04-30","Ministry of Defence","2018-04-26","To ask the Secretary of State for Defence, whether his Department is planning to systematically collect information from prime contractors to accumulate data on the spatial distribution of spending on military warship programmes.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2017/19 138401","138401"
"http://data.parliament.uk/resources/892357","2018-04-30","Department for Transport","2018-04-26","To ask the Secretary of State for Transport, what assessment his Department has made of the potential effect on the prehistoric landscape at Stonehenge of the proposals for a new flyover and tunnel.","Biography information for Sir Michael Fallon","Sir Michael Fallon","House of Commons Tabled Parliamentary Question 2017/19 138336","138336"
"http://data.parliament.uk/resources/892358","2018-05-01","Department for Digital, Culture, Media and Sport","2018-04-26","To ask the Secretary of State for Digital, Culture, Media and Sport, how many broadcasters have moved their licences away from the UK since the start of 2018.","Biography information for Kevin Brennan","Kevin Brennan","House of Commons Tabled Parliamentary Question 2017/19 138397","138397"
"http://data.parliament.uk/resources/892359","2018-04-30","Department for Environment, Food and Rural Affairs","2018-04-26","To ask the Secretary of State for Environment, Food and Rural Affairs, pursuant to his Answer of 19 April 2018 to Question 135379 on incinerators, for what reason the revised permit issued to Veolia Ltd included the condition that company submit a proposal to the Agency to (a) carry out tests and (b) produce reports on the size distribution of the particulate matter in the exhaust gas emissions to air from emission point A1 identifying the fractions within the PM10, PM2.5 and PM1.0 ranges if there is no commercially available equipment for the continuous monitoring of PM 10 and PM 2.5.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 138362","138362"
"http://data.parliament.uk/resources/892360","2018-05-01","Ministry of Defence","2018-04-26","To ask the Secretary of State for Defence, whether his Department plans to clarify its definitions of the terms (a) warship, (b) complex, (c) war material, and (d) warlike when they are used for shipbuilding procurement.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2017/19 138402","138402"
"http://data.parliament.uk/resources/892361","2018-04-30","Ministry of Defence","2018-04-26","To ask the Secretary of State for Defence, whether he plans to commission research into the socio-economic effects of (a) the end of shipbuilding at BAE System’s Portsmouth yard and (b) recent job losses at Scottish yards to (i) maintain an evidence base on the effect of employment reductions and (ii) inform its procurement policy.","Biography information for Mr Kevan Jones","Mr Kevan Jones","House of Commons Tabled Parliamentary Question 2017/19 138403","138403"
"http://data.parliament.uk/resources/892362","2018-05-01","Department for Education","2018-04-26","To ask the Secretary of State for Education, pursuant to the Answer of 26 April 2018 to Question 137156 on Students: Loans, what estimate he has made of the increase in the average level of debt held by students on graduation as a result of the increase in March of the retail prices index to 3.3 percent.","Biography information for Gordon Marsden","Gordon Marsden","House of Commons Tabled Parliamentary Question 2017/19 138391","138391"
"http://data.parliament.uk/resources/892363","2018-04-30","Department for Environment, Food and Rural Affairs","2018-04-26","To ask the Secretary of State for Environment, Food and Rural Affairs, if he will publish the results of the monitoring of (a)  PM10, (b) PM2.5 and (c) PM1  undertaken by Veolia Ltd in its revised permit dated November 2007.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 138363","138363"
"http://data.parliament.uk/resources/892364","2018-05-01","Department for Education","2018-04-26","To ask the Secretary of State for Education, whether the panel sift for the appointment of a new Chair of the Social Mobility Commission took place on 12 April as advertised.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 138413","138413"
"http://data.parliament.uk/resources/892365","2018-05-01","Department for Education","2018-04-26","To ask the Secretary of State for Education, whether final interviews for the appointment of a new Chair of the Social Mobility Commission are still planned for 3 May.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 138414","138414"
"http://data.parliament.uk/resources/892366","2018-04-30","Department for Education","2018-04-26","To ask the Secretary of State for Education, whether his Department has a dedicated unit for the (a) monitoring and analysis, (b) evaluation and (c) the creation of social mobility policy.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 138415","138415"
"http://data.parliament.uk/resources/892367","2018-04-30","Department for Education","2018-04-26","To ask the Secretary of State for Education, how many staff his Department have been assigned to work on workstreams relating to the (a) monitoring and (b) analysis of each of his Department's social mobility policies on (i) 1 October 2016, (ii) 1 April 2017,(iii) 1 October 2017, and (D) 1 April 2018.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 138416","138416"
"http://data.parliament.uk/resources/892368","2018-04-30","Home Office","2018-04-26","To ask the Secretary of State for the Home Department, what assessment she has made of trends in the level of corrosive substance attacks in each of the last six months.","Biography information for Lyn Brown","Lyn Brown","House of Commons Tabled Parliamentary Question 2017/19 138417","138417"
"http://data.parliament.uk/resources/892369","2018-04-30","Department for Environment, Food and Rural Affairs","2018-04-26","To ask the Secretary of State for Environment, Food and Rural Affairs, which incinerator operators hold (a) permits and (b) revised permits that require them to monitor emissions of (a) PM10, (b) PM2.5, (c) PM1 and (d) PM0.1 and if he will publish the results of that monitoring.","Biography information for Dr David Drew","Dr David Drew","House of Commons Tabled Parliamentary Question 2017/19 138364","138364"
