"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/810582","2018-01-08","Department for Work and Pensions","2017-12-21","To ask the Secretary of State for Work and Pensions, with reference to the Government paper Improving lives: the future of work, health and disability, published in November 2017, if he will consider the commissioning of specialist external providers to provide employment support to disabled people.","Biography information for Marsha De Cordova","Marsha De Cordova","House of Commons Tabled Parliamentary Question 2017/19 120927","120927"
"http://data.parliament.uk/resources/810583","2018-01-08","Ministry of Defence","2017-12-21","To ask the Secretary of State for Defence, how many recruits training at AFC Harrogate completed an apprenticeship in each of the past five years; and how many of those apprenticeships were apprenticeships in Public Services.","Biography information for Liz Saville Roberts","Liz Saville Roberts","House of Commons Tabled Parliamentary Question 2017/19 120928","120928"
"http://data.parliament.uk/resources/810584","2018-01-08","Ministry of Defence","2017-12-21","To ask the Secretary of State for Defence, what the maximum training capacity is of AFC Harrogate; and how many of those places were filled at the September 2017 intake.","Biography information for Liz Saville Roberts","Liz Saville Roberts","House of Commons Tabled Parliamentary Question 2017/19 120929","120929"
"http://data.parliament.uk/resources/810585","2018-01-08","Ministry of Defence","2017-12-21","To ask the Secretary of State for Defence, how many recruits have (a) completed a BTEC course or (b) re-sat English or maths GCSES at AFC Harrogate in each of the past two years.","Biography information for Liz Saville Roberts","Liz Saville Roberts","House of Commons Tabled Parliamentary Question 2017/19 120930","120930"
"http://data.parliament.uk/resources/810586","2018-01-08","Ministry of Defence","2017-12-21","To ask the Secretary of State for Defence, when the Army’s review of Junior Entry will be completed; and if he will place a copy of that review when completed in the Library.","Biography information for Liz Saville Roberts","Liz Saville Roberts","House of Commons Tabled Parliamentary Question 2017/19 120931","120931"
"http://data.parliament.uk/resources/810587","2018-01-08","Ministry of Defence","2017-12-21","To ask the Secretary of State for Defence, how many recruits began Phase 1 training at AFC Harrogate in each intake for the past three years.","Biography information for Liz Saville Roberts","Liz Saville Roberts","House of Commons Tabled Parliamentary Question 2017/19 120932","120932"
"http://data.parliament.uk/resources/810588","2018-01-08","Department for Communities and Local Government","2017-12-21","To ask the Secretary of State for Communities and Local Government, what assessment he has made of the potential effect of his Department's proposed new funding model for short-term supported housing services on the number of women and children who are turned away due to lack of provision.","Biography information for Steve McCabe","Steve McCabe","House of Commons Tabled Parliamentary Question 2017/19 120933","120933"
"http://data.parliament.uk/resources/810589","2018-01-08","Department for Environment, Food and Rural Affairs","2017-12-21","To ask the Secretary of State for Environment, Food and Rural Affairs, if he will expand the national network of clean air zones.","Biography information for Steve McCabe","Steve McCabe","House of Commons Tabled Parliamentary Question 2017/19 120934","120934"
"http://data.parliament.uk/resources/810590","2018-01-08","Department of Health","2017-12-21","To ask the Secretary of State for Health, what the timetable is for the implementation of the recommendations of the McNeil Review into cancer patient data at Public Health England (PHE), and what effect that implementation will have of PHE's adherence to NHS rules on consent.","Biography information for Rosie Cooper","Rosie Cooper","House of Commons Tabled Parliamentary Question 2017/19 120935","120935"
"http://data.parliament.uk/resources/810591","2018-01-08","Department for Digital, Culture, Media and Sport","2017-12-21","To ask the Secretary of State for Digital, Culture, Media and Sport, what funding her Department has allocated to Ofcom to promote in international forums the use of the (a) 961-1015 MHz, (b) 1045-1075 MHz, and (b) 1105-1154 MHz bandwidths for Programme Making and Special Events.","Biography information for Christine Jardine","Christine Jardine","House of Commons Tabled Parliamentary Question 2017/19 120936","120936"
