"uri","answer date","answering body","date tabled","question text","tabling member > label","tabling member printed","title","uin"
"http://data.parliament.uk/resources/100168","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what reports he has received on the recent political unrest in Hong Kong.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2014/15 211374","211374"
"http://data.parliament.uk/resources/100169","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what assessment he has made of the UK's trading relationship with Taiwan.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2014/15 211377","211377"
"http://data.parliament.uk/resources/100170","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what assessment he has made of the effects of protests in Ukraine on the stability of the government in that country.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2014/15 211381","211381"
"http://data.parliament.uk/resources/100171","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what the Government's policy is on recognition of Crimea as the territory of Ukraine.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2014/15 211379","211379"
"http://data.parliament.uk/resources/100172","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent discussions he has had with his international counterparts on the disputed Senkaku or Diaoyu islands.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2014/15 211370","211370"
"http://data.parliament.uk/resources/100173","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what recent reports he has received on the political situation in Ukraine.","Biography information for Andrew Rosindell","Andrew Rosindell","House of Commons Tabled Parliamentary Question 2014/15 211382","211382"
"http://data.parliament.uk/resources/100174","2014-10-23","Department for Business, Innovation and Skills","2014-10-21","To ask the Secretary of State for Business, Innovation and Skills, pursuant to the Answer of 11 September 2014 to Question 207349, what the licence type, summary, value, end use and nature of end-user for each of the export licences approved between 8 July and 31 August 2014 was.","Biography information for Katy Clark","Katy Clark","House of Commons Tabled Parliamentary Question 2014/15 211321","211321"
"http://data.parliament.uk/resources/100175","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what representation he has made to his Saudi Arabian counterpart on the execution of Sheikh Nimr al-Nimr; and what steps he is taking to condemn such acts and prevent their re-occurrence.","Biography information for Mr Mark Williams","Mr Mark Williams","House of Commons Tabled Parliamentary Question 2014/15 211316","211316"
"http://data.parliament.uk/resources/100176","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what reports he has received of ethnic discrimination by the Bahraini government against Bahraini Shia; and what steps he is taking to condemn and to prevent such discrimination in Bahrain.","Biography information for Mr Mark Williams","Mr Mark Williams","House of Commons Tabled Parliamentary Question 2014/15 211314","211314"
"http://data.parliament.uk/resources/100177","2014-10-24","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, what steps the Government is taking to ensure a comprehensive arms and ammunition embargo is imposed on all parties in South Sudan.","Biography information for Fiona O'Donnell","Fiona O'Donnell","House of Commons Tabled Parliamentary Question 2014/15 211256","211256"
"http://data.parliament.uk/resources/100178","2014-10-23","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, how many times activity has been authorised under section 7 of the Intelligence Services Act 1994 in each year since 2010.","Biography information for Mr Nicholas Brown","Mr Nicholas Brown","House of Commons Tabled Parliamentary Question 2014/15 211217","211217"
"http://data.parliament.uk/resources/100179","2014-10-24","Foreign and Commonwealth Office","2014-10-21","To ask the Secretary of State for Foreign and Commonwealth Affairs, how the Government plans to mark UN Day on 24 October 2014.","Biography information for Paul Flynn","Paul Flynn","House of Commons Tabled Parliamentary Question 2014/15 211248","211248"
"http://data.parliament.uk/resources/100180","2014-10-23","Department of Health","2014-10-21","To ask the Secretary of State for Health, how many meetings the Parliamentary Under-Secretary of State for Public Health has had with James Palmer, Clinical Director for Specialised Commissioning at NHS England since 1 April 2014.","Biography information for Tessa Munt","Tessa Munt","House of Commons Tabled Parliamentary Question 2014/15 211213","211213"
